year,area_code,indicator_code,value
2020,11140740040303,ga_sd_001,15.0
2020,11140770020019,ga_sd_001,5.0
2020,11140740010301,ga_sd_002,87.0
2020,11140770020301,ga_sd_003,10.0
2020,11140630020002,ga_sd_002,54.0
2020,11140750010008,ga_sd_001,35.0
2020,11140730020404,ga_sd_001,18.0
2020,11140760030101,ga_sd_003,15.0
2020,11140700010008,ga_sd_005,55.0
2020,11140780020003,ga_sd_003,6.0
2020,11140780020801,ga_sd_002,62.0
2020,11140730030104,ga_sd_002,95.0
2020,11140760031101,ga_sd_001,23.0
2020,11140710010025,ga_sd_001,45.0
2020,11140760031003,ga_sd_005,18.0
2020,11140680010013,ga_sd_005,79.0
2020,11140630010002,ga_sd_002,49.0
2020,11140590011001,ga_sd_003,15.0
2020,11140750010012,ga_sd_005,86.0
2020,11140770020101,ga_sd_001,40.0
2020,11140770010004,ga_sd_003,6.0
2020,11140750010202,ga_sd_001,29.0
2020,11140730020026,ga_sd_005,89.0
2020,11140600010202,ga_sd_003,11.0
2020,11140780020214,ga_sd_002,108.0
2020,11140770010018,ga_sd_005,98.0
2020,11140690010028,ga_sd_001,48.0
2020,11140690010023,ga_sd_002,109.0
2020,11140660010001,ga_sd_002,54.0
2020,11140660030006,ga_sd_005,106.0
2020,11140780021504,ga_sd_005,12.0
2020,11140600020003,ga_sd_002,31.0
2020,11140730020006,ga_sd_002,43.0
2020,11140700012601,ga_sd_006,5.0
2020,11140690010020,ga_sd_001,43.0
2020,11140760010702,ga_sd_003,9.0
2020,11140750010012,ga_sd_001,35.0
2020,11140680010015,ga_sd_002,91.0
2020,11140680010010,ga_sd_002,89.0
2020,11140780020211,ga_sd_002,142.0
2020,11140750010101,ga_sd_003,5.0
2020,11140770020015,ga_sd_006,8.0
2020,11140760030008,ga_sd_001,28.0
2020,11140730020402,ga_sd_001,25.0
2020,11140690010025,ga_sd_005,132.0
2020,11140740010201,ga_sd_005,24.0
2020,11140780020203,ga_sd_002,111.0
2020,11140590011209,ga_sd_001,27.0
2020,11140770020008,ga_sd_002,72.0
2020,11140770010015,ga_sd_001,22.0
2020,11140710010019,ga_sd_005,89.0
2020,11140780020801,ga_sd_003,5.0
2020,11140730020314,ga_sd_003,6.0
2020,11140660020008,ga_sd_003,11.0
2020,11140770020402,ga_sd_002,95.0
2020,11140600020001,ga_sd_002,58.0
2020,11140730020405,ga_sd_003,8.0
2020,11140770011105,ga_sd_006,7.0
2020,11140660030008,ga_sd_002,34.0
2020,11140740020004,ga_sd_001,17.0
2020,11140690010012,ga_sd_003,9.0
2020,11140770020302,ga_sd_002,80.0
2020,11140760030003,ga_sd_006,24.0
2020,11140700010001,ga_sd_002,119.0
2020,11140660030011,ga_sd_005,141.0
2020,11140660020006,ga_sd_005,165.0
2020,11140630020002,ga_sd_005,124.0
2020,11140780021301,ga_sd_001,55.0
2020,11140710010020,ga_sd_005,172.0
2020,11140770020010,ga_sd_001,42.0
2020,11140730020403,ga_sd_005,12.0
2020,11140780021401,ga_sd_001,27.0
2020,11140610020001,ga_sd_002,92.0
2020,11140630010007,ga_sd_003,6.0
2020,11140630021103,ga_sd_003,13.0
2020,11140770020015,ga_sd_005,136.0
2020,11140770011102,ga_sd_003,9.0
2020,11140660020202,ga_sd_003,8.0
2020,11140600020005,ga_sd_003,11.0
2020,11140720020022,ga_sd_003,12.0
2020,11140740040203,ga_sd_002,98.0
2020,11140720010012,ga_sd_002,118.0
2020,11140610010003,ga_sd_001,28.0
2020,11140730020007,ga_sd_003,12.0
2020,11140680010004,ga_sd_005,72.0
2020,11140660030017,ga_sd_002,21.0
2020,11140630020401,ga_sd_003,9.0
2020,11140630010501,ga_sd_005,32.0
2020,11140700010003,ga_sd_002,98.0
2020,11140630020801,ga_sd_005,20.0
2020,11140780020219,ga_sd_001,34.0
2020,11140690010102,ga_sd_005,27.0
2020,11140700010015,ga_sd_003,6.0
2020,11140760010004,ga_sd_005,113.0
2020,11140740040302,ga_sd_003,6.0
2020,11140780020221,ga_sd_005,22.0
2020,11140690010010,ga_sd_005,123.0
2020,11140730020401,ga_sd_002,136.0
2020,11140680020007,ga_sd_006,14.0
2020,11140730020009,ga_sd_002,101.0
2020,11140730020702,ga_sd_002,131.0
2020,11140660030001,ga_sd_005,163.0
2020,11140760010404,ga_sd_005,15.0
2020,11140730021103,ga_sd_005,6.0
2020,11140750010902,ga_sd_001,39.0
2020,11140690010010,ga_sd_001,45.0
2020,11140740010103,ga_sd_003,21.0
2020,11140740010402,ga_sd_002,161.0
2020,11140730020014,ga_sd_003,16.0
2020,11140740040202,ga_sd_001,26.0
2020,11140710010009,ga_sd_001,38.0
2020,11140680010006,ga_sd_006,16.0
2020,11140770030101,ga_sd_001,28.0
2020,11140590011301,ga_sd_001,19.0
2020,11140720020014,ga_sd_003,7.0
2020,11140690010031,ga_sd_005,171.0
2020,11140660020019,ga_sd_003,9.0
2020,11140720020017,ga_sd_005,105.0
2020,11140690010022,ga_sd_002,85.0
2020,11140590011201,ga_sd_002,94.0
2020,11140710010026,ga_sd_001,35.0
2020,11140660030009,ga_sd_002,24.0
2020,11140730020303,ga_sd_001,73.0
2020,11140740040203,ga_sd_001,41.0
2020,11140780020901,ga_sd_005,8.0
2020,11140740040504,ga_sd_001,13.0
2020,11140660020012,ga_sd_002,47.0
2020,11140730020313,ga_sd_002,115.0
2020,11140780020213,ga_sd_001,29.0
2020,11140760010401,ga_sd_001,44.0
2020,11140680010008,ga_sd_005,157.0
2020,11140740020007,ga_sd_005,112.0
2020,11140710010002,ga_sd_003,7.0
2020,11140780021103,ga_sd_006,5.0
2020,11140700010018,ga_sd_001,49.0
2020,11140700010018,ga_sd_005,87.0
2020,11140770011001,ga_sd_003,9.0
2020,11140660020016,ga_sd_001,34.0
2020,11140760020001,ga_sd_005,13.0
2020,11140590010102,ga_sd_003,5.0
2020,11140780021301,ga_sd_002,118.0
2020,11140590010007,ga_sd_001,44.0
2020,11140720010003,ga_sd_003,10.0
2020,11140700010013,ga_sd_001,33.0
2020,11140750010014,ga_sd_001,21.0
2020,11140710010005,ga_sd_006,17.0
2020,11140770010008,ga_sd_003,6.0
2020,11140750010603,ga_sd_002,116.0
2020,11140630020008,ga_sd_001,27.0
2020,11140700010004,ga_sd_002,71.0
2020,11140630020006,ga_sd_006,5.0
2020,11140690010024,ga_sd_001,41.0
2020,11140740030102,ga_sd_005,20.0
2020,11140630020503,ga_sd_002,128.0
