year,area_code,indicator_code,value
2020,11140610010106,to_in_003,224.5
2020,11140610010109,to_in_003,0.0
2020,11140610010103,to_in_003,0.0
2020,11140610010105,to_in_003,0.0
2020,11140610010108,to_in_003,0.0
2020,11140610010102,to_in_003,1249.7
2020,11140610010107,to_in_003,0.0
2020,11140610010202,to_in_003,4528.8
2020,11140610010301,to_in_003,77282.1
2020,11140610010401,to_in_003,78418.0
2020,11140610010402,to_in_003,93331.3
2020,11140610010403,to_in_003,50038.7
2020,11140610010404,to_in_003,86872.9
2020,11140630010501,to_in_003,45953.9
2020,11140610020001,to_in_003,9595.5
2020,11140610020201,to_in_003,47649.5
2020,11140610020202,to_in_003,70038.7
2020,11140630020102,to_in_003,68969.4
2020,11140630010002,to_in_003,24856.3
2020,11140630010007,to_in_003,15649.4
2020,11140630010004,to_in_003,13431.9
2020,11140630010401,to_in_003,46375.5
2020,11140780020201,to_in_003,163305.7
2020,11140630010001,to_in_003,31429.0
2020,11140630010006,to_in_003,43646.0
2020,11140630010003,to_in_003,38701.8
2020,11140630010005,to_in_003,13967.3
2020,11140630010102,to_in_003,57415.6
2020,11140630010104,to_in_003,40570.4
2020,11140630010105,to_in_003,80525.2
2020,11140630010101,to_in_003,97671.3
2020,11140630010201,to_in_003,45421.4
2020,11140630010502,to_in_003,91845.0
2020,11140630010601,to_in_003,65421.6
2020,11140630010602,to_in_003,75333.6
2020,11140630020008,to_in_003,41244.1
2020,11140630020301,to_in_003,27903.6
2020,11140630020002,to_in_003,2437.2
2020,11140630020012,to_in_003,15909.0
2020,11140630020801,to_in_003,53869.8
2020,11140630020001,to_in_003,29137.7
2020,11140630020011,to_in_003,11455.4
2020,11140630020401,to_in_003,83265.3
2020,11140630020009,to_in_003,38582.1
2020,11140630020003,to_in_003,14231.5
2020,11140630020502,to_in_003,39379.2
2020,11140630020006,to_in_003,13097.1
2020,11140630020005,to_in_003,33647.6
2020,11140630020015,to_in_003,0.0
2020,11140630020010,to_in_003,22154.3
2020,11140630020004,to_in_003,29953.7
2020,11140630020013,to_in_003,23668.9
2020,11140630020504,to_in_003,126447.7
2020,11140630020007,to_in_003,51540.0
2020,11140630020101,to_in_003,36941.1
2020,11140630020103,to_in_003,52545.2
2020,11140630020503,to_in_003,43144.6
2020,11140630020501,to_in_003,63801.8
2020,11140630020601,to_in_003,90638.6
2020,11140630021101,to_in_003,91475.8
2020,11140630021103,to_in_003,76095.1
2020,11140630021102,to_in_003,60258.0
2020,11140660010003,to_in_003,11452.3
2020,11140660010004,to_in_003,18398.4
2020,11140660020003,to_in_003,36136.1
2020,11140660010001,to_in_003,11963.2
2020,11140660020010,to_in_003,34196.4
2020,11140660010002,to_in_003,5015.5
2020,11140660020001,to_in_003,27998.1
2020,11140660020011,to_in_003,7945.3
2020,11140660020021,to_in_003,26676.3
2020,11140660020202,to_in_003,57320.2
2020,11140660020004,to_in_003,43740.0
2020,11140660020014,to_in_003,22228.5
2020,11140660020020,to_in_003,8330.8
2020,11140660020007,to_in_003,29073.5
2020,11140660020017,to_in_003,17185.4
2020,11140660020301,to_in_003,57298.8
2020,11140660020013,to_in_003,17661.5
2020,11140690010030,to_in_003,39636.9
2020,11140660020018,to_in_003,34533.6
2020,11140660020019,to_in_003,17095.4
2020,11140660020006,to_in_003,23225.8
2020,11140660020016,to_in_003,28538.5
2020,11140660020002,to_in_003,34761.8
2020,11140660020012,to_in_003,8486.7
2020,11140660020008,to_in_003,20351.3
2020,11140660020009,to_in_003,36587.3
2020,11140660020005,to_in_003,19500.6
2020,11140660020015,to_in_003,37419.2
2020,11140660020201,to_in_003,27451.1
2020,11140660020203,to_in_003,45814.0
2020,11140660030010,to_in_003,31867.3
2020,11140660030004,to_in_003,13156.9
2020,11140660030014,to_in_003,21144.9
2020,11140660030008,to_in_003,3439.7
2020,11140690011001,to_in_003,102163.5
2020,11140660030005,to_in_003,10358.9
2020,11140660030015,to_in_003,14993.2
2020,11140660030002,to_in_003,11442.9
2020,11140660030012,to_in_003,13567.4
2020,11140660030003,to_in_003,6967.6
2020,11140660030013,to_in_003,9568.2
2020,11140660030018,to_in_003,10225.8
2020,11140660030009,to_in_003,4299.9
2020,11140660030019,to_in_003,53080.4
2020,11140780020211,to_in_003,72751.8
2020,11140660030001,to_in_003,10130.7
2020,11140660030011,to_in_003,5672.0
2020,11140660030006,to_in_003,17643.6
2020,11140660030016,to_in_003,16639.8
2020,11140660030007,to_in_003,0.0
2020,11140680010016,to_in_003,40597.0
2020,11140660030017,to_in_003,32007.7
2020,11140660030101,to_in_003,49094.2
2020,11140660030301,to_in_003,158298.8
2020,11140680010011,to_in_003,36495.0
2020,11140680010002,to_in_003,16701.1
2020,11140680010012,to_in_003,819.2
2020,11140680010003,to_in_003,47585.3
2020,11140680010013,to_in_003,33944.2
2020,11140680010004,to_in_003,11802.7
2020,11140680010014,to_in_003,54656.7
2020,11140680010009,to_in_003,25954.7
2020,11140680010005,to_in_003,13736.7
2020,11140680010015,to_in_003,51219.7
2020,11140680010006,to_in_003,28225.6
2020,11140680010008,to_in_003,47425.2
2020,11140680010018,to_in_003,43293.6
2020,11140680010007,to_in_003,39959.9
2020,11140680010017,to_in_003,39598.6
2020,11140680010010,to_in_003,47230.1
2020,11140680010001,to_in_003,19372.5
2020,11140680010201,to_in_003,44802.0
2020,11140680010301,to_in_003,51664.1
2020,11140680010302,to_in_003,150129.7
2020,11140690010031,to_in_003,62529.7
2020,11140680020001,to_in_003,6345.1
2020,11140680020007,to_in_003,10548.0
2020,11140680020004,to_in_003,15438.8
2020,11140680020005,to_in_003,19861.1
2020,11140680020002,to_in_003,28081.4
2020,11140730020702,to_in_003,46582.8
2020,11140680020003,to_in_003,21432.5
2020,11140680020010,to_in_003,26279.3
2020,11140680020011,to_in_003,24234.1
2020,11140680020006,to_in_003,11188.5
2020,11140680020008,to_in_003,5954.0
2020,11140690010005,to_in_003,45002.1
2020,11140680020009,to_in_003,1035.1
2020,11140690010003,to_in_003,28949.8
2020,11140690010013,to_in_003,37662.6
2020,11140690010023,to_in_003,36522.0
2020,11140690010010,to_in_003,37320.0
2020,11140690010020,to_in_003,41141.7
2020,11140740030502,to_in_003,52039.0
2020,11140690010008,to_in_003,43101.7
2020,11140690010018,to_in_003,37138.0
2020,11140690010028,to_in_003,18591.2
2020,11140690010009,to_in_003,56040.2
2020,11140690010019,to_in_003,21757.4
2020,11140690010025,to_in_003,49928.0
2020,11140730030102,to_in_003,93624.1
2020,11140730030104,to_in_003,95266.6
2020,11140690010002,to_in_003,26178.9
2020,11140690010012,to_in_003,786.9
2020,11140690010022,to_in_003,38024.7
2020,11140690010007,to_in_003,46983.0
2020,11140690010017,to_in_003,30583.6
2020,11140690010015,to_in_003,44936.9
2020,11140690010004,to_in_003,38632.5
2020,11140690010014,to_in_003,49796.0
2020,11140690010024,to_in_003,35774.3
2020,11140690010027,to_in_003,33868.5
2020,11140690010001,to_in_003,42865.9
2020,11140690010011,to_in_003,40733.5
2020,11140690010021,to_in_003,45402.9
2020,11140730030101,to_in_003,19408.8
2020,11140690010006,to_in_003,41186.6
2020,11140690010016,to_in_003,29256.8
2020,11140690010026,to_in_003,46482.7
2020,11140690010029,to_in_003,41490.9
2020,11140690010101,to_in_003,32065.6
2020,11140690010102,to_in_003,49537.8
2020,11140690010201,to_in_003,68427.5
2020,11140700010007,to_in_003,51439.9
2020,11140700010003,to_in_003,50064.8
2020,11140700010013,to_in_003,30576.6
2020,11140700010023,to_in_003,28021.8
2020,11140700010012,to_in_003,39088.8
2020,11140700010020,to_in_003,34197.4
2020,11140700010004,to_in_003,48186.2
2020,11140700010014,to_in_003,43600.6
2020,11140700010010,to_in_003,5276.6
2020,11140700010008,to_in_003,44286.0
2020,11140700010018,to_in_003,49950.9
2020,11140700010005,to_in_003,17561.9
2020,11140700010015,to_in_003,21903.6
2020,11140700010011,to_in_003,19041.0
2020,11140700010021,to_in_003,41879.1
2020,11140700010017,to_in_003,45244.2
2020,11140700010009,to_in_003,45734.2
2020,11140700010024,to_in_003,45534.1
2020,11140700010006,to_in_003,29356.7
2020,11140700010016,to_in_003,21051.4
2020,11140700010026,to_in_003,41488.3
2020,11140700010022,to_in_003,34437.4
2020,11140700010001,to_in_003,49881.8
2020,11140740030501,to_in_003,64632.3
2020,11140700010025,to_in_003,35403.5
2020,11140700010002,to_in_003,54041.4
2020,11140710010003,to_in_003,30491.4
2020,11140700010019,to_in_003,4387.2
2020,11140700010201,to_in_003,53112.2
2020,11140700010601,to_in_003,74686.4
2020,11140700010901,to_in_003,83286.9
2020,11140700011201,to_in_003,90934.7
2020,11140700011401,to_in_003,76287.7
2020,11140700011501,to_in_003,50525.2
2020,11140700012201,to_in_003,73597.4
2020,11140700012401,to_in_003,75529.4
2020,11140700012601,to_in_003,50521.5
2020,11140710010013,to_in_003,19127.4
2020,11140710010001,to_in_003,15793.9
2020,11140710010011,to_in_003,29975.1
2020,11140710010021,to_in_003,10999.2
2020,11140720010012,to_in_003,33059.5
2020,11140710010004,to_in_003,28369.0
2020,11140710010014,to_in_003,10316.1
2020,11140710010024,to_in_003,26667.8
2020,11140710010009,to_in_003,38789.4
2020,11140720010003,to_in_003,38438.3
2020,11140710010019,to_in_003,24355.6
2020,11140740010103,to_in_003,34057.0
2020,11140710010023,to_in_003,24731.0
2020,11140710010006,to_in_003,37107.2
2020,11140710010016,to_in_003,32688.0
2020,11140730020501,to_in_003,72889.3
2020,11140710010026,to_in_003,36667.0
2020,11140710010005,to_in_003,33563.2
2020,11140710010015,to_in_003,21553.1
2020,11140740010104,to_in_003,41495.5
2020,11140710010025,to_in_003,50466.0
2020,11140710010010,to_in_003,19954.7
2020,11140730020601,to_in_003,84290.7
2020,11140710010020,to_in_003,45510.4
2020,11140710010007,to_in_003,17696.3
2020,11140710010022,to_in_003,36847.8
2020,11140710010017,to_in_003,22710.9
2020,11140710010027,to_in_003,25684.0
2020,11140710010008,to_in_003,28233.0
2020,11140710010018,to_in_003,23615.6
2020,11140710010002,to_in_003,30931.1
2020,11140710010012,to_in_003,32042.7
2020,11140710010202,to_in_003,34583.5
2020,11140710010201,to_in_003,28243.3
2020,11140730020002,to_in_003,25510.8
2020,11140720010008,to_in_003,39146.4
2020,11140720010009,to_in_003,45897.0
2020,11140720010006,to_in_003,40964.7
2020,11140740010102,to_in_003,36474.8
2020,11140720010007,to_in_003,41788.8
2020,11140720010002,to_in_003,7315.2
2020,11140720010010,to_in_003,10448.8
2020,11140720010011,to_in_003,30115.2
2020,11140720020014,to_in_003,7365.9
2020,11140740010202,to_in_003,41857.6
2020,11140720010001,to_in_003,28348.1
2020,11140720010004,to_in_003,56085.0
2020,11140720010005,to_in_003,32991.8
2020,11140730020316,to_in_003,50726.2
2020,11140730020309,to_in_003,39501.7
2020,11140720020005,to_in_003,27389.1
2020,11140720020001,to_in_003,23935.7
2020,11140720020024,to_in_003,47043.8
2020,11140720020011,to_in_003,23782.0
2020,11140720020009,to_in_003,40575.7
2020,11140720020019,to_in_003,32906.0
2020,11140730020304,to_in_003,67219.7
2020,11140720020002,to_in_003,26044.5
2020,11140720020004,to_in_003,28284.4
2020,11140720020008,to_in_003,42739.9
2020,11140720020018,to_in_003,30922.2
2020,11140730020401,to_in_003,102265.5
2020,11140720020021,to_in_003,5282.9
2020,11140720020017,to_in_003,20479.1
2020,11140720020015,to_in_003,35149.3
2020,11140720020003,to_in_003,6165.6
2020,11140730020404,to_in_003,87529.2
2020,11140720020013,to_in_003,18404.5
2020,11140720020023,to_in_003,19403.4
2020,11140720020006,to_in_003,40544.0
2020,11140720020016,to_in_003,17043.4
2020,11140720020012,to_in_003,28561.5
2020,11140730020402,to_in_003,62879.0
2020,11140720020022,to_in_003,35989.8
2020,11140720020010,to_in_003,52216.8
2020,11140720020020,to_in_003,46038.9
2020,11140720020007,to_in_003,48418.5
2020,11140730020016,to_in_003,28117.6
2020,11140730020023,to_in_003,6448.5
2020,11140730010001,to_in_003,0.0
2020,11140730020001,to_in_003,6914.4
2020,11140730020011,to_in_003,47821.1
2020,11140730020021,to_in_003,54090.6
2020,11140730020006,to_in_003,8533.9
2020,11140730020010,to_in_003,102890.0
2020,11140730020026,to_in_003,45186.9
2020,11140730020009,to_in_003,60646.1
2020,11140730020405,to_in_003,102155.3
2020,11140730021601,to_in_003,75860.0
2020,11140730020019,to_in_003,10404.7
2020,11140730020003,to_in_003,3486.7
2020,11140730020013,to_in_003,31673.6
2020,11140730020020,to_in_003,44061.7
2020,11140730021602,to_in_003,83097.0
2020,11140730020005,to_in_003,23670.5
2020,11140730020015,to_in_003,30016.6
2020,11140730020025,to_in_003,83951.8
2020,11140730020008,to_in_003,8820.9
2020,11140730020004,to_in_003,34352.5
2020,11140750011001,to_in_003,63629.9
2020,11140730020018,to_in_003,4031.8
2020,11140730020403,to_in_003,60648.6
2020,11140730020012,to_in_003,44402.9
2020,11140730020022,to_in_003,27631.9
2020,11140730020007,to_in_003,35493.2
2020,11140730020027,to_in_003,57160.0
2020,11140730020014,to_in_003,31937.1
2020,11140730020024,to_in_003,21911.3
2020,11140730020201,to_in_003,62069.3
2020,11140730020301,to_in_003,68800.0
2020,11140730020311,to_in_003,35413.1
2020,11140730020302,to_in_003,51735.2
2020,11140730020306,to_in_003,31322.1
2020,11140730020303,to_in_003,49235.0
2020,11140730020313,to_in_003,47220.2
2020,11140730020314,to_in_003,51679.4
2020,11140730020310,to_in_003,45067.4
2020,11140730020305,to_in_003,40027.6
2020,11140730020315,to_in_003,101218.7
2020,11140730020312,to_in_003,30055.4
2020,11140730020308,to_in_003,44694.7
2020,11140730020801,to_in_003,55251.6
2020,11140730021001,to_in_003,90454.7
2020,11140730021101,to_in_003,81213.3
2020,11140730021102,to_in_003,109172.8
2020,11140730021103,to_in_003,60322.0
2020,11140730021201,to_in_003,71242.6
2020,11140730021303,to_in_003,69336.3
2020,11140730021301,to_in_003,83829.4
2020,11140730021302,to_in_003,79242.1
2020,11140730021502,to_in_003,86605.5
2020,11140730030001,to_in_003,0.0
2020,11140730030106,to_in_003,57205.2
2020,11140730030103,to_in_003,65490.7
2020,11140730030105,to_in_003,30176.9
2020,11140730040001,to_in_003,0.0
2020,11140740010002,to_in_003,541.9
2020,11140740010304,to_in_003,39277.5
2020,11140740010302,to_in_003,69735.0
2020,11140740010401,to_in_003,27223.0
2020,11140740010001,to_in_003,4532.5
2020,11140740010003,to_in_003,13291.7
2020,11140740010101,to_in_003,22579.4
2020,11140740010105,to_in_003,50212.4
2020,11140740010201,to_in_003,22691.0
2020,11140740010301,to_in_003,22653.9
2020,11140740010305,to_in_003,60314.1
2020,11140740010303,to_in_003,59002.1
2020,11140740020005,to_in_003,26107.6
2020,11140740020002,to_in_003,3680.5
2020,11140740020007,to_in_003,21564.4
2020,11140740020008,to_in_003,5704.7
2020,11140740020004,to_in_003,2410.0
2020,11140740040003,to_in_003,0.0
2020,11140740040402,to_in_003,28972.0
2020,11140740020001,to_in_003,876.2
2020,11140740020006,to_in_003,14519.3
2020,11140740020003,to_in_003,33564.2
2020,11140740020201,to_in_003,37741.2
2020,11140740040302,to_in_003,39322.2
2020,11140740030002,to_in_003,3593.5
2020,11140740030001,to_in_003,2727.4
2020,11140740030101,to_in_003,49071.8
2020,11140740030103,to_in_003,40058.3
2020,11140740030102,to_in_003,31228.1
2020,11140740030201,to_in_003,38696.8
2020,11140740030303,to_in_003,69036.3
2020,11140740030302,to_in_003,61295.9
2020,11140740040001,to_in_003,213.8
2020,11140740040101,to_in_003,32825.3
2020,11140740040102,to_in_003,50738.5
2020,11140740040104,to_in_003,54914.5
2020,11140740040103,to_in_003,52366.4
2020,11140740040202,to_in_003,40356.5
2020,11140740040204,to_in_003,43505.3
2020,11140740040203,to_in_003,53470.8
2020,11140740040205,to_in_003,49728.0
2020,11140740040201,to_in_003,41240.4
2020,11140740040303,to_in_003,46114.8
2020,11140740040403,to_in_003,47051.3
2020,11140740040502,to_in_003,33283.2
2020,11140740040505,to_in_003,25900.6
2020,11140740040501,to_in_003,38604.8
2020,11140750010003,to_in_003,20388.1
2020,11140750010014,to_in_003,11510.6
2020,11140750010705,to_in_003,47135.7
2020,11140750010006,to_in_003,25272.6
2020,11140750011005,to_in_003,121829.2
2020,11140740050001,to_in_003,0.0
2020,11140750010004,to_in_003,33839.4
2020,11140750010202,to_in_003,81807.9
2020,11140750011003,to_in_003,69280.1
2020,11140750010008,to_in_003,32870.1
2020,11140750010005,to_in_003,5941.7
2020,11140750010010,to_in_003,54321.6
2020,11140750010601,to_in_003,40458.1
2020,11140750010605,to_in_003,62293.2
2020,11140750010007,to_in_003,23506.4
2020,11140750011006,to_in_003,68322.4
2020,11140750010002,to_in_003,21824.8
2020,11140750010009,to_in_003,16464.8
2020,11140750010603,to_in_003,78353.5
2020,11140750010604,to_in_003,75479.5
2020,11140750010602,to_in_003,63959.7
2020,11140760010405,to_in_003,73627.0
2020,11140750010703,to_in_003,42398.2
2020,11140750011002,to_in_003,62879.9
2020,11140750010012,to_in_003,7632.9
2020,11140750010001,to_in_003,53253.2
2020,11140750010011,to_in_003,4913.9
2020,11140750010101,to_in_003,62770.8
2020,11140750010201,to_in_003,72607.2
2020,11140750010701,to_in_003,71317.3
2020,11140750010704,to_in_003,40479.4
2020,11140750010702,to_in_003,45534.0
2020,11140750010706,to_in_003,61220.3
2020,11140750010902,to_in_003,51261.2
2020,11140750010906,to_in_003,67397.9
2020,11140750010901,to_in_003,49039.1
2020,11140750010905,to_in_003,53371.7
2020,11140750010903,to_in_003,66753.1
2020,11140750010904,to_in_003,50733.3
2020,11140760010403,to_in_003,63949.0
2020,11140750011004,to_in_003,36909.1
2020,11140750011007,to_in_003,63631.1
2020,11140760010006,to_in_003,14801.3
2020,11140760010008,to_in_003,8290.5
2020,11140760010005,to_in_003,13555.6
2020,11140760010010,to_in_003,48094.0
2020,11140760010001,to_in_003,18756.0
2020,11140760010007,to_in_003,6286.2
2020,11140760010002,to_in_003,13636.4
2020,11140760010404,to_in_003,80065.0
2020,11140780020221,to_in_003,49189.1
2020,11140760010012,to_in_003,9747.3
2020,11140760010009,to_in_003,20282.3
2020,11140760010011,to_in_003,28118.5
2020,11140760010402,to_in_003,57710.8
2020,11140760010401,to_in_003,123898.1
2020,11140780020215,to_in_003,59343.7
2020,11140760010004,to_in_003,7350.2
2020,11140760010003,to_in_003,21558.9
2020,11140760010102,to_in_003,41261.0
2020,11140760010202,to_in_003,44223.0
2020,11140760010201,to_in_003,52464.1
2020,11140760010203,to_in_003,65618.8
2020,11140760010204,to_in_003,69126.3
2020,11140760010301,to_in_003,52738.0
2020,11140760010601,to_in_003,59688.6
2020,11140760010703,to_in_003,62393.7
2020,11140760010702,to_in_003,70886.2
2020,11140760010701,to_in_003,80836.8
2020,11140760010901,to_in_003,0.0
2020,11140760020001,to_in_003,10186.4
2020,11140760031003,to_in_003,23237.7
2020,11140760031002,to_in_003,38529.6
2020,11140760030008,to_in_003,33574.4
2020,11140760030009,to_in_003,24928.3
2020,11140760030011,to_in_003,0.0
2020,11140760030003,to_in_003,24240.7
2020,11140760030004,to_in_003,16684.1
2020,11140760030005,to_in_003,35144.5
2020,11140760031001,to_in_003,50142.2
2020,11140760030006,to_in_003,12355.0
2020,11140760030007,to_in_003,3203.8
2020,11140760030010,to_in_003,33169.6
2020,11140760030002,to_in_003,20995.1
2020,11140760031102,to_in_003,57742.3
2020,11140760031101,to_in_003,60310.4
2020,11140760031103,to_in_003,48944.4
2020,11140760030001,to_in_003,733.4
2020,11140760030101,to_in_003,72601.8
2020,11140760030203,to_in_003,46331.4
2020,11140760030202,to_in_003,51889.9
2020,11140760030201,to_in_003,44465.4
2020,11140760030301,to_in_003,51252.4
2020,11140760030302,to_in_003,45108.1
2020,11140760040001,to_in_003,10278.4
2020,11140760040101,to_in_003,63584.0
2020,11140770010009,to_in_003,34659.8
2020,11140770010004,to_in_003,6177.0
2020,11140770010014,to_in_003,13299.0
2020,11140780021201,to_in_003,60751.5
2020,11140770010024,to_in_003,54944.0
2020,11140770010104,to_in_003,55501.3
2020,11140770010020,to_in_003,44411.0
2020,11140770010018,to_in_003,45635.0
2020,11140770010005,to_in_003,45366.8
2020,11140770011002,to_in_003,60214.7
2020,11140770011105,to_in_003,59655.0
2020,11140770010015,to_in_003,10278.3
2020,11140770010023,to_in_003,42292.1
2020,11140770010011,to_in_003,33422.8
2020,11140770010021,to_in_003,34868.0
2020,11140770010019,to_in_003,48111.2
2020,11140770011103,to_in_003,56262.8
2020,11140770011104,to_in_003,39732.0
2020,11140770010006,to_in_003,19728.5
2020,11140770010016,to_in_003,12245.1
2020,11140770010012,to_in_003,18313.1
2020,11140770010022,to_in_003,68627.1
2020,11140770010002,to_in_003,32590.0
2020,11140770011102,to_in_003,79441.9
2020,11140770010007,to_in_003,46524.7
2020,11140770010017,to_in_003,0.0
2020,11140770010013,to_in_003,17772.4
2020,11140770010003,to_in_003,33252.0
2020,11140770010010,to_in_003,15771.7
2020,11140770011106,to_in_003,78655.4
2020,11140770011101,to_in_003,56975.8
2020,11140780021604,to_in_003,40486.3
2020,11140770010008,to_in_003,39475.5
2020,11140770010001,to_in_003,105278.0
2020,11140770010101,to_in_003,75157.5
2020,11140770010105,to_in_003,68185.6
2020,11140770010103,to_in_003,72835.2
2020,11140770010201,to_in_003,53428.9
2020,11140770010801,to_in_003,63738.2
2020,11140770011001,to_in_003,83869.4
2020,11140770011003,to_in_003,44871.4
2020,11140780021602,to_in_003,70457.6
2020,11140770020009,to_in_003,38064.3
2020,11140770020019,to_in_003,10140.0
2020,11140770020012,to_in_003,12585.2
2020,11140770020003,to_in_003,46776.4
2020,11140770020002,to_in_003,49606.4
2020,11140770020004,to_in_003,30879.9
2020,11140770020014,to_in_003,41798.2
2020,11140770020001,to_in_003,2480.4
2020,11140770020005,to_in_003,40048.3
2020,11140770020015,to_in_003,35571.6
2020,11140770020011,to_in_003,57160.1
2020,11140770020006,to_in_003,36457.4
2020,11140770020016,to_in_003,37650.8
2020,11140770020007,to_in_003,56894.3
2020,11140770020017,to_in_003,49403.8
2020,11140770020705,to_in_003,100289.7
2020,11140770020013,to_in_003,41115.1
2020,11140770020010,to_in_003,48161.8
2020,11140770020020,to_in_003,36788.9
2020,11140770020008,to_in_003,41456.8
2020,11140770020018,to_in_003,0.0
2020,11140770020801,to_in_003,31372.8
2020,11140770020101,to_in_003,50799.9
2020,11140770020201,to_in_003,42675.1
2020,11140770020202,to_in_003,75604.1
2020,11140770020301,to_in_003,69279.9
2020,11140770020302,to_in_003,35546.9
2020,11140770020303,to_in_003,73951.2
2020,11140770020401,to_in_003,76500.3
2020,11140770020402,to_in_003,75305.6
2020,11140770020403,to_in_003,70301.3
2020,11140770020501,to_in_003,55611.8
2020,11140770020601,to_in_003,97829.1
2020,11140770020702,to_in_003,61624.5
2020,11140770030101,to_in_003,24355.2
2020,11140770030201,to_in_003,46300.0
2020,11140770030301,to_in_003,38156.4
2020,11140780010101,to_in_003,42394.7
2020,11140780020008,to_in_003,0.0
2020,11140780020010,to_in_003,0.0
2020,11140780020202,to_in_003,73560.3
2020,11140780020006,to_in_003,8884.9
2020,11140780020401,to_in_003,0.0
