year,area_code,indicator_code,value
2020,11140630010502,to_in_001,620
2020,11140600020005,to_in_001,473
2020,11140750010701,to_in_001,601
2020,11140760010011,to_in_001,565
2020,11140740010304,to_in_001,615
2020,11140760010102,to_in_001,374
2020,11140590010402,to_in_001,601
2020,11140710010019,to_in_001,438
2020,11140590010302,to_in_001,616
2020,11140770020704,to_in_001,425
2020,11140770010011,to_in_001,434
2020,11140740030501,to_in_001,547
2020,11140730020701,to_in_001,496
2020,11140770020010,to_in_001,646
2020,11140740030102,to_in_001,617
2020,11140750010201,to_in_001,432
2020,11140600010015,to_in_001,586
2020,11140690010013,to_in_001,544
2020,11140750010001,to_in_001,448
2020,11140730021302,to_in_001,463
2020,11140760031001,to_in_001,438
2020,11140750010706,to_in_001,578
2020,11140750010903,to_in_001,673
2020,11140680010009,to_in_001,591
2020,11140630020601,to_in_001,755
2020,11140750010011,to_in_001,363
2020,11140760010201,to_in_001,595
2020,11140750011001,to_in_001,586
2020,11140770030301,to_in_001,741
2020,11140780021504,to_in_001,611
2020,11140630020702,to_in_001,519
2020,11140770020009,to_in_001,336
2020,11140630020004,to_in_001,462
2020,11140730020008,to_in_001,516
2020,11140780021502,to_in_001,605
2020,11140760010404,to_in_001,584
2020,11140710010006,to_in_001,476
2020,11140740030303,to_in_001,597
2020,11140730021601,to_in_001,476
2020,11140770030001,to_in_001,0
2020,11140750010006,to_in_001,358
2020,11140770011101,to_in_001,421
2020,11140730020019,to_in_001,371
2020,11140610010011,to_in_001,372
2020,11140660020009,to_in_001,511
2020,11140740050001,to_in_001,0
2020,11140730021602,to_in_001,384
2020,11140720020016,to_in_001,532
2020,11140750010906,to_in_001,501
2020,11140740040403,to_in_001,573
2020,11140690010019,to_in_001,474
2020,11140690010014,to_in_001,469
2020,11140680010013,to_in_001,540
2020,11140660030004,to_in_001,400
2020,11140720020015,to_in_001,595
2020,11140740030301,to_in_001,629
2020,11140660030013,to_in_001,403
2020,11140660030014,to_in_001,629
2020,11140700010022,to_in_001,464
2020,11140770011104,to_in_001,595
2020,11140610010301,to_in_001,710
2020,11140630010102,to_in_001,438
2020,11140610010102,to_in_001,11
2020,11140730020310,to_in_001,480
2020,11140760010009,to_in_001,507
2020,11140730020013,to_in_001,775
2020,11140750010702,to_in_001,481
2020,11140590011205,to_in_001,639
2020,11140750010705,to_in_001,454
2020,11140590010102,to_in_001,466
2020,11140730020501,to_in_001,382
2020,11140710010005,to_in_001,523
2020,11140720020002,to_in_001,440
2020,11140740010001,to_in_001,692
2020,11140780020401,to_in_001,0
2020,11140770020303,to_in_001,506
2020,11140700010011,to_in_001,492
2020,11140710010010,to_in_001,698
2020,11140700010015,to_in_001,525
2020,11140760010005,to_in_001,463
2020,11140740020004,to_in_001,396
2020,11140680020003,to_in_001,563
2020,11140720020023,to_in_001,341
2020,11140730020015,to_in_001,597
2020,11140780020901,to_in_001,246
2020,11140750010004,to_in_001,574
2020,11140740010303,to_in_001,426
2020,11140660020014,to_in_001,416
2020,11140630020013,to_in_001,412
2020,11140710010012,to_in_001,508
2020,11140780020205,to_in_001,558
2020,11140590011802,to_in_001,1187
2020,11140700010008,to_in_001,532
2020,11140630010602,to_in_001,426
2020,11140780010101,to_in_001,596
2020,11140660020017,to_in_001,451
2020,11140770010201,to_in_001,600
2020,11140730020306,to_in_001,524
2020,11140740010101,to_in_001,634
2020,11140760010203,to_in_001,417
2020,11140630020003,to_in_001,454
2020,11140630010103,to_in_001,451
2020,11140740040201,to_in_001,435
2020,11140590010101,to_in_001,595
2020,11140730020001,to_in_001,480
2020,11140750010704,to_in_001,612
2020,11140760030002,to_in_001,488
2020,11140740030401,to_in_001,610
2020,11140740040003,to_in_001,0
2020,11140710010009,to_in_001,601
2020,11140690010001,to_in_001,645
2020,11140600010007,to_in_001,376
2020,11140780020009,to_in_001,93
2020,11140740020007,to_in_001,467
2020,11140770010007,to_in_001,578
2020,11140720020012,to_in_001,635
2020,11140760030302,to_in_001,650
2020,11140770020402,to_in_001,410
2020,11140610010403,to_in_001,448
2020,11140730020305,to_in_001,424
2020,11140770020705,to_in_001,393
2020,11140770010101,to_in_001,417
2020,11140740010105,to_in_001,531
2020,11140740040001,to_in_001,77
2020,11140760010702,to_in_001,462
2020,11140610010205,to_in_001,0
2020,11140770010010,to_in_001,414
2020,11140780020902,to_in_001,296
2020,11140760030004,to_in_001,414
2020,11140780021401,to_in_001,349
2020,11140730030103,to_in_001,490
2020,11140700011401,to_in_001,795
2020,11140760031003,to_in_001,421
2020,11140690010015,to_in_001,497
2020,11140630020015,to_in_001,0
2020,11140680010007,to_in_001,477
2020,11140770020202,to_in_001,515
2020,11140610010401,to_in_001,540
2020,11140660030015,to_in_001,488
2020,11140710010017,to_in_001,659
2020,11140780020405,to_in_001,1
2020,11140730021303,to_in_001,607
2020,11140680010011,to_in_001,473
2020,11140690011001,to_in_001,358
2020,11140660020016,to_in_001,608
2020,11140730020024,to_in_001,389
2020,11140710010003,to_in_001,637
2020,11140600010201,to_in_001,569
2020,11140710010004,to_in_007,257
2020,11140750010901,to_in_007,295
2020,11140680010001,to_in_007,221
2020,11140710010008,to_in_007,253
2020,11140780021202,to_in_007,259
2020,11140770010018,to_in_007,336
2020,11140630020101,to_in_007,198
2020,11140730020313,to_in_007,276
2020,11140730020309,to_in_007,303
2020,11140750010501,to_in_007,211
2020,11140770020003,to_in_007,228
2020,11140740040401,to_in_007,241
2020,11140590010103,to_in_007,308
2020,11140590010403,to_in_007,212
2020,11140700010020,to_in_007,262
2020,11140740030502,to_in_007,288
2020,11140690010030,to_in_007,212
2020,11140680020006,to_in_007,244
2020,11140730020301,to_in_007,304
2020,11140780020002,to_in_007,240
2020,11140680020007,to_in_007,280
2020,11140730020303,to_in_007,279
2020,11140740040204,to_in_007,251
2020,11140730020315,to_in_007,208
2020,11140630010401,to_in_007,238
2020,11140730020801,to_in_007,149
2020,11140780021601,to_in_007,245
2020,11140660020012,to_in_007,189
2020,11140720020001,to_in_007,236
2020,11140630010201,to_in_007,247
2020,11140780020001,to_in_007,174
2020,11140740020002,to_in_007,181
2020,11140770011106,to_in_007,201
2020,11140730021001,to_in_007,302
2020,11140590011209,to_in_007,274
2020,11140700010024,to_in_007,260
2020,11140770010016,to_in_007,227
2020,11140720010012,to_in_007,282
2020,11140590010001,to_in_007,239
2020,11140660030017,to_in_007,160
2020,11140770020008,to_in_007,190
2020,11140600010008,to_in_007,298
2020,11140750010010,to_in_007,232
2020,11140690010022,to_in_007,287
2020,11140780021203,to_in_007,249
2020,11140710010018,to_in_007,218
2020,11140720010002,to_in_007,174
2020,11140610010201,to_in_007,168
2020,11140710010001,to_in_007,258
2020,11140660020006,to_in_007,255
2020,11140740040502,to_in_007,214
2020,11140600010011,to_in_007,333
2020,11140780020209,to_in_007,257
2020,11140770020302,to_in_007,190
2020,11140780020801,to_in_007,159
2020,11140770010014,to_in_007,605
2020,11140630020009,to_in_007,197
2020,11140770011003,to_in_007,201
2020,11140740010402,to_in_007,325
2020,11140750010014,to_in_007,160
2020,11140740020201,to_in_007,162
2020,11140760040101,to_in_007,258
2020,11140660020203,to_in_007,226
2020,11140770020013,to_in_007,221
2020,11140730020016,to_in_007,170
2020,11140660020002,to_in_007,240
2020,11140590010008,to_in_007,146
2020,11140660020007,to_in_007,221
2020,11140610010012,to_in_007,287
2020,11140700010019,to_in_007,258
2020,11140680010016,to_in_007,226
2020,11140780021604,to_in_007,279
2020,11140740010104,to_in_007,229
2020,11140770010022,to_in_007,186
2020,11140680010302,to_in_007,215
2020,11140760030006,to_in_007,173
2020,11140630020501,to_in_007,296
2020,11140740020005,to_in_007,258
2020,11140720010008,to_in_007,268
2020,11140770020016,to_in_007,199
2020,11140690010901,to_in_007,257
2020,11140720020004,to_in_007,253
2020,11140730020010,to_in_007,577
2020,11140610010002,to_in_007,132
2020,11140770010006,to_in_007,208
2020,11140690010028,to_in_007,310
2020,11140730020011,to_in_007,285
2020,11140690010012,to_in_007,239
2020,11140720010003,to_in_007,230
2020,11140680010018,to_in_007,270
2020,11140740040302,to_in_007,219
2020,11140730020308,to_in_007,253
2020,11140690010007,to_in_007,285
2020,11140630020701,to_in_007,239
2020,11140630020006,to_in_007,180
2020,11140760030010,to_in_007,206
2020,11140770020019,to_in_007,30
2020,11140770020703,to_in_007,219
2020,11140590010002,to_in_007,182
2020,11140760010011,to_in_007,268
2020,11140660020010,to_in_007,286
2020,11140760010102,to_in_007,194
2020,11140590010302,to_in_007,299
2020,11140710010016,to_in_007,259
2020,11140770020704,to_in_007,193
2020,11140770020010,to_in_007,303
2020,11140740030102,to_in_007,302
2020,11140750010201,to_in_007,208
2020,11140770011105,to_in_007,229
2020,11140730021302,to_in_007,215
2020,11140760031001,to_in_007,220
2020,11140750010706,to_in_007,275
2020,11140750010903,to_in_007,320
2020,11140630020601,to_in_007,376
2020,11140660020202,to_in_007,258
2020,11140740010305,to_in_007,252
2020,11140760010201,to_in_007,278
2020,11140660010004,to_in_007,286
2020,11140720020008,to_in_007,282
2020,11140770030301,to_in_007,345
2020,11140700010021,to_in_007,231
2020,11140660030002,to_in_007,239
2020,11140770010009,to_in_007,301
2020,11140630020702,to_in_007,252
2020,11140770020801,to_in_007,184
2020,11140630020004,to_in_007,232
2020,11140730020405,to_in_007,233
2020,11140680020010,to_in_007,259
2020,11140610010007,to_in_007,172
2020,11140660020018,to_in_007,263
2020,11140710010006,to_in_007,241
2020,11140660030006,to_in_007,215
2020,11140600010003,to_in_007,194
2020,11140590011203,to_in_007,207
2020,11140630020005,to_in_007,182
2020,11140750010006,to_in_007,167
2020,11140700010013,to_in_007,198
2020,11140600010009,to_in_007,236
2020,11140660020009,to_in_007,223
2020,11140660020004,to_in_007,271
2020,11140760010008,to_in_007,188
2020,11140660030016,to_in_007,282
2020,11140660020201,to_in_007,275
2020,11140600010002,to_in_007,227
2020,11140700010017,to_in_007,309
2020,11140590011902,to_in_007,178
2020,11140690010026,to_in_007,331
2020,11140740030302,to_in_007,279
2020,11140660030009,to_in_007,171
2020,11140740030301,to_in_007,300
2020,11140660030014,to_in_007,299
2020,11140730020022,to_in_007,183
2020,11140770011104,to_in_007,290
2020,11140730021301,to_in_007,302
2020,11140760030009,to_in_007,223
2020,11140610010102,to_in_007,5
2020,11140780020219,to_in_007,195
2020,11140730021103,to_in_007,229
2020,11140730020023,to_in_007,154
2020,11140750010702,to_in_007,237
2020,11140740040203,to_in_007,223
2020,11140740040101,to_in_007,223
2020,11140710010005,to_in_007,232
2020,11140720020002,to_in_007,196
2020,11140760010010,to_in_007,333
2020,11140730020018,to_in_007,229
2020,11140760010005,to_in_007,200
2020,11140770011002,to_in_007,277
2020,11140770020005,to_in_007,209
2020,11140770010104,to_in_007,233
2020,11140590011202,to_in_007,252
2020,11140750010004,to_in_007,252
2020,11140740010303,to_in_007,204
2020,11140720020007,to_in_007,235
2020,11140630020013,to_in_007,200
2020,11140710010012,to_in_007,241
2020,11140590011802,to_in_007,547
2020,11140700010008,to_in_007,258
2020,11140630010602,to_in_007,186
2020,11140770020401,to_in_007,255
2020,11140630020503,to_in_007,285
2020,11140770010201,to_in_007,296
2020,11140730020027,to_in_007,266
2020,11140680010004,to_in_007,233
2020,11140630020102,to_in_007,288
2020,11140730020201,to_in_007,285
2020,11140770020201,to_in_007,216
2020,11140600010007,to_in_007,203
2020,11140720020012,to_in_007,279
2020,11140700010007,to_in_007,214
2020,11140740040103,to_in_007,278
2020,11140720020009,to_in_007,256
2020,11140610010403,to_in_007,194
2020,11140610010106,to_in_007,1
2020,11140780020208,to_in_001,485
2020,11140780021202,to_in_001,552
2020,11140760010601,to_in_001,607
2020,11140740030002,to_in_001,457
2020,11140760030201,to_in_001,488
2020,11140590011208,to_in_001,519
2020,11140700010025,to_in_001,432
2020,11140690010017,to_in_001,375
2020,11140770010105,to_in_001,481
2020,11140590011204,to_in_001,462
2020,11140780020404,to_in_001,0
2020,11140740040204,to_in_001,506
2020,11140730020801,to_in_001,411
2020,11140720020014,to_in_001,398
2020,11140730030105,to_in_001,506
2020,11140730020702,to_in_001,643
2020,11140610010010,to_in_001,383
2020,11140730021001,to_in_001,618
2020,11140710010013,to_in_001,670
2020,11140700010024,to_in_001,571
2020,11140720010012,to_in_001,609
2020,11140770010021,to_in_001,595
2020,11140660030017,to_in_001,377
2020,11140740040402,to_in_001,453
2020,11140590010301,to_in_001,602
2020,11140690010009,to_in_001,644
2020,11140600010203,to_in_001,498
2020,11140780020010,to_in_001,0
2020,11140710010018,to_in_001,476
2020,11140600010102,to_in_001,0
2020,11140730020402,to_in_001,414
2020,11140660030018,to_in_001,642
2020,11140760040001,to_in_001,229
2020,11140780020801,to_in_001,323
2020,11140780020201,to_in_001,477
2020,11140740010402,to_in_001,705
2020,11140760010002,to_in_001,367
2020,11140630010101,to_in_001,522
2020,11140770010001,to_in_001,547
2020,11140660020203,to_in_001,494
2020,11140760020001,to_in_001,323
2020,11140630020502,to_in_001,472
2020,11140710010027,to_in_001,351
2020,11140690010031,to_in_001,588
2020,11140700010004,to_in_001,435
2020,11140700010019,to_in_001,536
2020,11140610010006,to_in_001,286
2020,11140740020006,to_in_001,423
2020,11140780020403,to_in_001,0
2020,11140780021604,to_in_001,572
2020,11140590010004,to_in_001,305
2020,11140720010008,to_in_001,527
2020,11140710010022,to_in_001,476
2020,11140630020007,to_in_001,607
2020,11140730030102,to_in_001,786
2020,11140700010901,to_in_001,527
2020,11140720010003,to_in_001,491
2020,11140740010302,to_in_001,570
2020,11140630020701,to_in_001,498
2020,11140760030301,to_in_001,507
2020,11140680020005,to_in_001,525
2020,11140770020019,to_in_001,61
2020,11140780021302,to_in_001,490
2020,11140590010002,to_in_001,363
2020,11140660020010,to_in_001,635
2020,11140760030101,to_in_001,727
2020,11140720020021,to_in_001,543
2020,11140590010006,to_in_001,385
2020,11140610010003,to_in_001,333
2020,11140780020206,to_in_001,415
2020,11140630020103,to_in_001,458
2020,11140770020701,to_in_001,452
2020,11140630010601,to_in_001,492
2020,11140750010603,to_in_001,550
2020,11140720020013,to_in_001,468
2020,11140760010006,to_in_001,380
2020,11140760031102,to_in_001,432
2020,11140660010004,to_in_001,627
2020,11140770020801,to_in_001,455
2020,11140680020010,to_in_001,541
2020,11140720020003,to_in_001,482
2020,11140750010101,to_in_001,340
2020,11140630020011,to_in_001,384
2020,11140730020007,to_in_001,574
2020,11140780021103,to_in_001,615
2020,11140780021201,to_in_001,547
2020,11140760010008,to_in_001,385
2020,11140660020201,to_in_001,574
2020,11140690010011,to_in_001,531
2020,11140760010703,to_in_001,589
2020,11140630020010,to_in_001,493
2020,11140760030203,to_in_001,426
2020,11140590011902,to_in_001,391
2020,11140690010026,to_in_001,673
2020,11140780020005,to_in_001,449
2020,11140740030302,to_in_001,583
2020,11140780020406,to_in_001,0
2020,11140730030101,to_in_001,496
2020,11140780020219,to_in_001,418
2020,11140730021103,to_in_001,460
2020,11140740020008,to_in_001,802
2020,11140690010016,to_in_001,632
2020,11140600010018,to_in_001,1022
2020,11140690010102,to_in_001,503
2020,11140630020503,to_in_001,613
2020,11140730020027,to_in_001,772
2020,11140750010605,to_in_001,611
2020,11140780020007,to_in_001,0
2020,11140700010003,to_in_001,622
2020,11140760010004,to_in_001,469
2020,11140610010404,to_in_001,463
2020,11140600010016,to_in_001,317
2020,11140610010104,to_in_001,0
2020,11140740040103,to_in_001,601
2020,11140610010203,to_in_001,0
2020,11140700011501,to_in_001,399
2020,11140750010002,to_in_001,426
2020,11140760031101,to_in_001,421
2020,11140750011003,to_in_001,431
2020,11140730030106,to_in_001,480
2020,11140770020702,to_in_001,580
2020,11140590011210,to_in_001,600
2020,11140660030010,to_in_001,611
2020,11140690010008,to_in_001,577
2020,11140760010001,to_in_001,633
2020,11140780021101,to_in_001,592
2020,11140730020021,to_in_001,777
2020,11140680010002,to_in_001,530
2020,11140750010007,to_in_001,330
2020,11140730030104,to_in_001,512
2020,11140730021501,to_in_001,596
2020,11140770011001,to_in_007,184
2020,11140600020003,to_in_007,278
2020,11140710010201,to_in_007,274
2020,11140780020208,to_in_007,216
2020,11140660030012,to_in_007,220
2020,11140690010021,to_in_007,256
2020,11140760030201,to_in_007,245
2020,11140750010703,to_in_007,315
2020,11140680020008,to_in_007,202
2020,11140720020005,to_in_007,325
2020,11140740010103,to_in_007,315
2020,11140760031002,to_in_007,289
2020,11140770010801,to_in_007,251
2020,11140780020210,to_in_007,205
2020,11140690010017,to_in_007,180
2020,11140660020005,to_in_007,232
2020,11140720020014,to_in_007,171
2020,11140760010301,to_in_007,329
2020,11140690010005,to_in_007,236
2020,11140780020204,to_in_007,284
2020,11140710010013,to_in_007,315
2020,11140770010021,to_in_007,277
2020,11140700011201,to_in_007,188
2020,11140770020011,to_in_007,199
2020,11140700012201,to_in_007,223
2020,11140700010023,to_in_007,194
2020,11140660030001,to_in_007,210
2020,11140740010002,to_in_007,8
2020,11140680020001,to_in_007,234
2020,11140740040501,to_in_007,272
2020,11140730020006,to_in_007,164
2020,11140710010027,to_in_007,159
2020,11140730021201,to_in_007,302
2020,11140660020011,to_in_007,238
2020,11140740030103,to_in_007,218
2020,11140700010004,to_in_007,213
2020,11140690010401,to_in_007,262
2020,11140770010103,to_in_007,320
2020,11140660030003,to_in_007,195
2020,11140730020601,to_in_007,221
2020,11140680020005,to_in_007,226
2020,11140630010502,to_in_007,290
2020,11140760030101,to_in_007,336
2020,11140770010011,to_in_007,196
2020,11140740030503,to_in_007,261
2020,11140630020103,to_in_007,227
2020,11140710010025,to_in_007,213
2020,11140630010601,to_in_007,233
2020,11140750010603,to_in_007,265
2020,11140660010003,to_in_007,259
2020,11140720020013,to_in_007,233
2020,11140680010009,to_in_007,306
2020,11140680020011,to_in_007,313
2020,11140730020009,to_in_007,256
2020,11140780021504,to_in_007,295
2020,11140680010008,to_in_007,277
2020,11140600010106,to_in_007,433
2020,11140780021502,to_in_007,276
2020,11140780021103,to_in_007,299
2020,11140630010001,to_in_007,426
2020,11140700010012,to_in_007,212
2020,11140770020101,to_in_007,255
2020,11140690010101,to_in_007,251
2020,11140690010011,to_in_007,249
2020,11140780020203,to_in_007,286
2020,11140690010014,to_in_007,230
2020,11140760030203,to_in_007,198
2020,11140590010003,to_in_007,279
2020,11140770010004,to_in_007,221
2020,11140720020015,to_in_007,275
2020,11140660030013,to_in_007,173
2020,11140710010020,to_in_007,324
2020,11140730030101,to_in_007,201
2020,11140730020310,to_in_007,235
2020,11140770020004,to_in_007,145
2020,11140750010705,to_in_007,215
2020,11140590010102,to_in_007,230
2020,11140740010001,to_in_007,338
2020,11140590011301,to_in_007,180
2020,11140590011901,to_in_007,350
2020,11140730020026,to_in_007,281
2020,11140660020021,to_in_007,290
2020,11140680020003,to_in_007,240
2020,11140730020015,to_in_007,299
2020,11140680010014,to_in_007,295
2020,11140780020901,to_in_007,111
2020,11140690010102,to_in_007,240
2020,11140760030005,to_in_007,305
2020,11140760030007,to_in_007,193
2020,11140590010007,to_in_007,210
2020,11140590010501,to_in_007,170
2020,11140750010605,to_in_007,288
2020,11140740010101,to_in_007,314
2020,11140600020004,to_in_007,327
2020,11140780021503,to_in_007,221
2020,11140680010005,to_in_007,292
2020,11140630020003,to_in_007,228
2020,11140630010103,to_in_007,219
2020,11140590010101,to_in_007,279
2020,11140740010102,to_in_007,294
2020,11140730020001,to_in_007,237
2020,11140700010026,to_in_007,208
2020,11140760010004,to_in_007,213
2020,11140780021501,to_in_007,206
2020,11140740030201,to_in_007,302
2020,11140750011002,to_in_007,348
2020,11140660020301,to_in_007,176
2020,11140760031103,to_in_007,239
2020,11140690010001,to_in_007,320
2020,11140770030101,to_in_007,158
2020,11140780020009,to_in_007,43
2020,11140740010201,to_in_007,337
2020,11140770010019,to_in_007,217
2020,11140730020305,to_in_007,196
2020,11140780020218,to_in_007,201
2020,11140770020705,to_in_007,186
2020,11140770010101,to_in_007,198
2020,11140700011501,to_in_007,194
2020,11140690010201,to_in_007,146
2020,11140740010105,to_in_007,203
2020,11140750010002,to_in_007,224
2020,11140740040001,to_in_007,70
2020,11140760010702,to_in_007,220
2020,11140730020314,to_in_007,271
2020,11140750010003,to_in_007,190
2020,11140690010002,to_in_007,294
2020,11140710010024,to_in_007,287
2020,11140770020702,to_in_007,264
2020,11140660020020,to_in_007,221
2020,11140760031003,to_in_007,194
2020,11140700012401,to_in_007,361
2020,11140770010005,to_in_007,256
2020,11140680010007,to_in_007,221
2020,11140770020002,to_in_007,249
2020,11140680010015,to_in_007,241
2020,11140710010017,to_in_007,324
2020,11140780020220,to_in_007,261
2020,11140780020405,to_in_007,1
2020,11140750010904,to_in_007,268
2020,11140630010501,to_in_007,210
2020,11140680010002,to_in_007,232
2020,11140700010001,to_in_007,318
2020,11140780020212,to_in_007,274
2020,11140660020016,to_in_007,281
2020,11140630020012,to_in_007,202
2020,11140710010003,to_in_007,322
2020,11140600010201,to_in_007,281
2020,11140660020019,to_in_008,334
2020,11140710010004,to_in_008,311
2020,11140770010013,to_in_008,259
2020,11140730020025,to_in_008,733
2020,11140770011001,to_in_008,203
2020,11140660020019,to_in_001,618
2020,11140760010401,to_in_001,397
2020,11140710010011,to_in_001,594
2020,11140720010007,to_in_001,511
2020,11140710010008,to_in_001,510
2020,11140770020003,to_in_001,459
2020,11140740040401,to_in_001,495
2020,11140730020307,to_in_001,477
2020,11140660030301,to_in_001,1271
2020,11140630020504,to_in_001,360
2020,11140610010005,to_in_001,506
2020,11140700010006,to_in_001,606
2020,11140600010001,to_in_001,692
2020,11140770010102,to_in_001,433
2020,11140630010401,to_in_001,493
2020,11140780021601,to_in_001,511
2020,11140630010005,to_in_001,535
2020,11140590010001,to_in_001,457
2020,11140760010003,to_in_001,350
2020,11140720010005,to_in_001,609
2020,11140770020020,to_in_001,479
2020,11140770020001,to_in_001,13
2020,11140680020009,to_in_001,457
2020,11140660030001,to_in_001,434
2020,11140740040202,to_in_001,455
2020,11140740040502,to_in_001,441
2020,11140600010011,to_in_001,673
2020,11140770020302,to_in_001,393
2020,11140750010602,to_in_001,518
2020,11140770011003,to_in_001,420
2020,11140720010004,to_in_001,575
2020,11140780021303,to_in_001,572
2020,11140730020003,to_in_001,269
2020,11140660020002,to_in_001,584
2020,11140610010105,to_in_001,0
2020,11140610010012,to_in_001,573
2020,11140700010014,to_in_001,634
2020,11140600010103,to_in_001,3
2020,11140760030006,to_in_001,381
2020,11140600010012,to_in_001,478
2020,11140740020005,to_in_001,519
2020,11140720020004,to_in_001,549
2020,11140690010010,to_in_001,568
2020,11140680010018,to_in_001,581
2020,11140770020015,to_in_001,395
2020,11140780021001,to_in_001,0
2020,11140750010202,to_in_001,480
2020,11140780020006,to_in_001,445
2020,11140690010025,to_in_001,610
2020,11140680020011,to_in_001,656
2020,11140660030002,to_in_001,508
2020,11140780020402,to_in_001,0
2020,11140660030006,to_in_001,465
2020,11140750010604,to_in_001,588
2020,11140720020011,to_in_001,579
2020,11140600010003,to_in_001,386
2020,11140700010013,to_in_001,433
2020,11140660030101,to_in_001,324
2020,11140730021502,to_in_001,759
2020,11140770020101,to_in_001,539
2020,11140600010104,to_in_001,0
2020,11140660030016,to_in_001,604
2020,11140690010101,to_in_001,555
2020,11140700010017,to_in_001,620
2020,11140590010003,to_in_001,603
2020,11140780021602,to_in_001,394
2020,11140660030009,to_in_001,397
2020,11140660020015,to_in_001,412
2020,11140730021301,to_in_001,643
2020,11140760030009,to_in_001,463
