year,area_code,indicator_code,value
2020,11140660020013,cp2_bem_56,87.0
2020,11140740020001,cp2_bem_56,128.0
2020,11140760010003,cp2_bem_64,12.0
2020,11140760030001,cp2_bem_18,6.0
2020,11140660020021,cp2_bem_68,15.0
2020,11140700012601,cp2_bem_68,5.0
2020,11140740020004,cp2_bem_41,90.0
2020,11140590010002,cp2_bem_94,17.0
2020,11140660020019,cp2_bem_62,6.0
2020,11140590010011,cp2_bem_26,18.0
2020,11140610010006,cp2_bem_14,5.0
2020,11140740010001,cp2_bem_47,11.0
2020,11140720020009,cp2_bem_42,16.0
2020,11140690010018,cp2_bem_72,13.0
2020,11140780020002,cp2_bem_58,8.0
2020,11140750010011,cp2_bem_41,13.0
2020,11140730020027,cp2_bem_62,7.0
2020,11140690010026,cp2_bem_47,12.0
2020,11140600020002,cp2_bem_96,28.0
2020,11140770020005,cp2_bem_52,8.0
2020,11140680020009,cp2_bem_56,8.0
2020,11140660030015,cp2_bem_73,8.0
2020,11140710010023,cp2_bem_68,14.0
2020,11140590010001,cp2_bem_52,278.0
2020,11140730020801,cp2_bem_87,14.0
2020,11140760010005,cp2_bem_63,15.0
2020,11140750010012,cp2_bem_35,8.0
2020,11140730040001,cp2_bem_74,68.0
2020,11140680020008,cp2_bem_85,31.0
2020,11140660030012,cp2_bem_46,150.0
2020,11140760030010,cp2_bem_62,22.0
2020,11140740010001,cp2_bem_62,7.0
2020,11140750010005,cp2_bem_68,134.0
2020,11140730020801,cp2_bem_47,13.0
2020,11140600020003,cp2_bem_42,18.0
2020,11140740020002,cp2_bem_68,28.0
2020,11140690010001,cp2_bem_68,7.0
2020,11140700010021,cp2_bem_68,8.0
2020,11140770010020,cp2_bem_46,6.0
2020,11140730021301,cp2_bem_66,5.0
2020,11140780020006,cp2_bem_23,7.0
2020,11140740020006,cp2_bem_90,8.0
2020,11140660030014,cp2_bem_46,54.0
2020,11140770010009,cp2_bem_42,8.0
2020,11140780020009,cp2_bem_47,60.0
2020,11140720010002,cp2_bem_56,23.0
2020,11140690010002,cp2_bem_73,15.0
2020,11140590010007,cp2_bem_66,6.0
2020,11140630020012,cp2_bem_87,6.0
2020,11140660030012,cp2_bem_61,14.0
2020,11140680020003,cp2_bem_73,51.0
2020,11140690010027,cp2_bem_68,5.0
2020,11140680010011,cp2_bem_56,41.0
2020,11140660020011,cp2_bem_55,75.0
2020,11140720020007,cp2_bem_75,18.0
2020,11140750010004,cp2_bem_59,6.0
2020,11140770010010,cp2_bem_71,21.0
2020,11140690010002,cp2_bem_42,10.0
2020,11140600010018,cp2_bem_62,7.0
2020,11140590011402,cp2_bem_66,5.0
2020,11140780020002,cp2_bem_41,9.0
2020,11140760030010,cp2_bem_47,21.0
2020,11140760030009,cp2_bem_18,6.0
2020,11140660020011,cp2_bem_33,6.0
2020,11140730020025,cp2_bem_42,18.0
2020,11140660030011,cp2_bem_96,129.0
2020,11140660020020,cp2_bem_47,218.0
2020,11140610010009,cp2_bem_85,46.0
2020,11140740030001,cp2_bem_56,229.0
2020,11140710010023,cp2_bem_58,9.0
2020,11140690010028,cp2_bem_56,256.0
2020,11140660030015,cp2_bem_68,82.0
2020,11140720020002,cp2_bem_47,19.0
2020,11140780020001,cp2_bem_71,5.0
2020,11140630010001,cp2_bem_47,27.0
2020,11140690010023,cp2_bem_63,7.0
2020,11140610020202,cp2_bem_47,7.0
2020,11140590011802,cp2_bem_45,21.0
2020,11140660030011,cp2_bem_62,10.0
2020,11140770020705,cp2_bem_87,6.0
2020,11140760010009,cp2_bem_42,15.0
2020,11140630020008,cp2_bem_46,18.0
2020,11140660020013,cp2_bem_42,55.0
2020,11140590010004,cp2_bem_68,70.0
2020,11140730020008,cp2_bem_52,9.0
2020,11140730020025,cp2_bem_86,5.0
2020,11140600010002,cp2_bem_46,12.0
2020,11140730020027,cp2_bem_71,8.0
2020,11140660020010,cp2_bem_75,6.0
2020,11140660020016,cp2_bem_56,38.0
2020,11140740020004,cp2_bem_73,97.0
2020,11140600020001,cp2_bem_47,139.0
2020,11140780020213,cp2_bem_87,6.0
2020,11140710010011,cp2_bem_58,48.0
2020,11140720020016,cp2_bem_42,113.0
2020,11140770020011,cp2_bem_47,6.0
2020,11140730010001,cp2_bem_86,6.0
2020,11140770010012,cp2_bem_45,17.0
2020,11140750010005,cp2_bem_66,234.0
2020,11140760010101,cp2_bem_87,8.0
2020,11140680010005,cp2_bem_55,34.0
2020,11140690010028,cp2_bem_46,46.0
2020,11140740030201,cp2_bem_47,10.0
2020,11140720020018,cp2_bem_47,10.0
2020,11140760030004,cp2_bem_58,30.0
2020,11140740020004,cp2_bem_95,6.0
2020,11140600010017,cp2_bem_33,9.0
2020,11140710010006,cp2_bem_29,12.0
2020,11140590011401,cp2_bem_42,19.0
2020,11140720020003,cp2_bem_52,8.0
2020,11140660020006,cp2_bem_71,14.0
2020,11140770020003,cp2_bem_56,8.0
2020,11140600020004,cp2_bem_56,28.0
2020,11140740030002,cp2_bem_46,23.0
2020,11140780021401,cp2_bem_91,12.0
2020,11140730040001,cp2_bem_56,33.0
2020,11140720020015,cp2_bem_42,22.0
2020,11140660020004,cp2_bem_42,7.0
2020,11140750011006,cp2_bem_68,19.0
2020,11140720010012,cp2_bem_28,5.0
2020,11140660020006,cp2_bem_90,19.0
2020,11140780021504,cp2_bem_94,6.0
2020,11140630020003,cp2_bem_75,75.0
2020,11140680010008,cp2_bem_94,7.0
2020,11140710010016,cp2_bem_47,40.0
2020,11140760030302,cp2_bem_87,12.0
2020,11140720010005,cp2_bem_76,10.0
2020,11140770010014,cp2_bem_46,144.0
2020,11140690010026,cp2_bem_58,5.0
2020,11140770010022,cp2_bem_71,7.0
2020,11140710010010,cp2_bem_75,28.0
2020,11140730020024,cp2_bem_10,5.0
2020,11140730020023,cp2_bem_87,37.0
2020,11140760010009,cp2_bem_73,8.0
2020,11140730020023,cp2_bem_59,13.0
2020,11140760010002,cp2_bem_47,30.0
2020,11140590010007,cp2_bem_74,19.0
2020,11140700010003,cp2_bem_62,55.0
2020,11140760030005,cp2_bem_59,7.0
2020,11140660010003,cp2_bem_72,22.0
2020,11140680020005,cp2_bem_95,11.0
2020,11140690010028,cp2_bem_64,49.0
2020,11140600010007,cp2_bem_75,6.0
2020,11140630020006,cp2_bem_96,10.0
2020,11140600010009,cp2_bem_96,6.0
2020,11140680010001,cp2_bem_75,16.0
2020,11140760020001,cp2_bem_86,22.0
2020,11140660020017,cp2_bem_72,7.0
2020,11140680010005,cp2_bem_49,210.0
2020,11140660030004,cp2_bem_68,11.0
2020,11140740020004,cp2_bem_42,63.0
2020,11140660020001,cp2_bem_68,17.0
2020,11140760030004,cp2_bem_59,5.0
2020,11140770010022,cp2_bem_14,7.0
2020,11140680020002,cp2_bem_68,5.0
2020,11140700010026,cp2_bem_90,6.0
2020,11140770010008,cp2_bem_87,44.0
2020,11140660020001,cp2_bem_42,21.0
2020,11140770010015,cp2_bem_85,91.0
2020,11140740020001,cp2_bem_62,88.0
2020,11140680010006,cp2_bem_68,8.0
2020,11140630020006,cp2_bem_46,25.0
2020,11140700010026,cp2_bem_14,5.0
2020,11140590010009,cp2_bem_56,32.0
2020,11140740020004,cp2_bem_62,1766.0
2020,11140740050001,cp2_bem_56,6.0
2020,11140740030101,cp2_bem_87,11.0
2020,11140730020404,cp2_bem_87,8.0
2020,11140630020011,cp2_bem_47,43.0
2020,11140710010006,cp2_bem_47,37.0
2020,11140660020017,cp2_bem_85,12.0
2020,11140630010002,cp2_bem_18,5.0
2020,11140660020006,cp2_bem_63,6.0
2020,11140780020008,cp2_bem_91,9.0
2020,11140630010007,cp2_bem_20,8.0
2020,11140760010002,cp2_bem_87,25.0
2020,11140770010010,cp2_bem_47,29.0
2020,11140750010011,cp2_bem_59,26.0
2020,11140770020302,cp2_bem_71,18.0
2020,11140660020016,cp2_bem_59,47.0
2020,11140660010003,cp2_bem_47,222.0
2020,11140730020008,cp2_bem_75,9.0
2020,11140660020006,cp2_bem_94,10.0
2020,11140600010009,cp2_bem_87,5.0
2020,11140660020203,cp2_bem_63,80.0
2020,11140590010007,cp2_bem_94,105.0
2020,11140780021504,cp2_bem_86,15.0
2020,11140710010013,cp2_bem_56,50.0
2020,11140660030012,cp2_bem_86,28.0
2020,11140710010004,cp2_bem_56,13.0
2020,11140700010001,cp2_bem_86,21.0
2020,11140660030005,cp2_bem_68,44.0
2020,11140730020003,cp2_bem_87,241.0
2020,11140710010001,cp2_bem_63,5.0
2020,11140730020027,cp2_bem_95,21.0
2020,11140600010002,cp2_bem_56,75.0
2020,11140730010001,cp2_bem_47,364.0
2020,11140730020021,cp2_bem_47,50.0
2020,11140760010011,cp2_bem_74,27.0
2020,11140730020024,cp2_bem_46,5.0
2020,11140680010001,cp2_bem_62,6.0
2020,11140630020702,cp2_bem_59,6.0
2020,11140600010002,cp2_bem_66,26.0
2020,11140660020011,cp2_bem_90,22.0
2020,11140700010018,cp2_bem_75,108.0
2020,11140600020001,cp2_bem_56,55.0
2020,11140590011401,cp2_bem_49,16.0
2020,11140630010005,cp2_bem_72,5.0
2020,11140780020009,cp2_bem_20,7.0
2020,11140750010601,cp2_bem_52,7.0
2020,11140660020001,cp2_bem_49,10.0
2020,11140730020025,cp2_bem_73,11.0
2020,11140710010013,cp2_bem_59,13.0
2020,11140660020006,cp2_bem_73,56.0
2020,11140730030105,cp2_bem_42,196.0
2020,11140720020001,cp2_bem_68,10.0
2020,11140750010012,cp2_bem_55,54.0
2020,11140690010002,cp2_bem_85,5.0
2020,11140720010003,cp2_bem_47,6.0
2020,11140690010014,cp2_bem_47,13.0
2020,11140600010101,cp2_bem_94,11.0
2020,11140680010201,cp2_bem_87,19.0
2020,11140730020025,cp2_bem_59,5.0
2020,11140730020311,cp2_bem_73,7.0
2020,11140680020005,cp2_bem_72,17.0
2020,11140750010005,cp2_bem_70,9.0
2020,11140690010002,cp2_bem_90,12.0
2020,11140770010015,cp2_bem_87,29.0
2020,11140690010023,cp2_bem_59,27.0
2020,11140770010016,cp2_bem_71,233.0
2020,11140590010006,cp2_bem_85,10.0
2020,11140680020003,cp2_bem_26,9.0
2020,11140660020011,cp2_bem_56,128.0
2020,11140770010011,cp2_bem_62,25.0
2020,11140690010021,cp2_bem_56,14.0
2020,11140710010017,cp2_bem_33,5.0
2020,11140590011801,cp2_bem_86,10.0
2020,11140590011401,cp2_bem_65,64.0
2020,11140660020006,cp2_bem_46,40.0
2020,11140590010011,cp2_bem_46,99.0
2020,11140760040001,cp2_bem_68,6.0
2020,11140770010022,cp2_bem_10,5.0
2020,11140690010016,cp2_bem_85,7.0
2020,11140600010006,cp2_bem_49,17.0
2020,11140710010016,cp2_bem_87,7.0
2020,11140720010005,cp2_bem_46,33.0
2020,11140590010004,cp2_bem_49,930.0
2020,11140730020405,cp2_bem_68,6.0
2020,11140630020502,cp2_bem_68,13.0
2020,11140690010019,cp2_bem_46,17.0
2020,11140750010706,cp2_bem_87,7.0
2020,11140590010007,cp2_bem_17,6.0
2020,11140730020008,cp2_bem_85,61.0
2020,11140680020005,cp2_bem_75,43.0
2020,11140780020801,cp2_bem_86,9.0
2020,11140590011206,cp2_bem_76,6.0
2020,11140630021102,cp2_bem_42,14.0
2020,11140720010005,cp2_bem_47,17.0
2020,11140740020006,cp2_bem_56,150.0
2020,11140660020021,cp2_bem_52,17.0
2020,11140590010004,cp2_bem_72,17.0
2020,11140590011401,cp2_bem_58,73.0
2020,11140660020010,cp2_bem_85,8.0
2020,11140660020013,cp2_bem_27,8.0
2020,11140590010002,cp2_bem_46,995.0
2020,11140660030004,cp2_bem_62,10.0
2020,11140660020012,cp2_bem_64,48.0
2020,11140590010007,cp2_bem_76,41.0
2020,11140780020009,cp2_bem_75,9.0
2020,11140770020020,cp2_bem_14,6.0
2020,11140660020010,cp2_bem_71,18.0
2020,11140710010014,cp2_bem_42,98.0
2020,11140770020009,cp2_bem_96,8.0
2020,11140770020020,cp2_bem_71,9.0
2020,11140720020002,cp2_bem_68,6.0
2020,11140700010005,cp2_bem_91,11.0
2020,11140740020004,cp2_bem_14,109.0
2020,11140760010005,cp2_bem_47,102.0
2020,11140690010030,cp2_bem_86,16.0
2020,11140660020021,cp2_bem_90,19.0
2020,11140730020001,cp2_bem_85,346.0
2020,11140720020002,cp2_bem_95,5.0
2020,11140720010010,cp2_bem_94,32.0
2020,11140720010002,cp2_bem_59,7.0
2020,11140700010014,cp2_bem_85,10.0
2020,11140660020203,cp2_bem_52,8.0
2020,11140600020003,cp2_bem_91,12.0
2020,11140660030012,cp2_bem_59,23.0
2020,11140720010010,cp2_bem_56,66.0
2020,11140740020004,cp2_bem_90,154.0
2020,11140590010004,cp2_bem_75,433.0
2020,11140660020012,cp2_bem_56,143.0
2020,11140680020008,cp2_bem_47,10.0
2020,11140750010602,cp2_bem_87,7.0
2020,11140600010006,cp2_bem_56,67.0
2020,11140740020002,cp2_bem_86,80.0
2020,11140630010104,cp2_bem_47,8.0
2020,11140720010010,cp2_bem_58,132.0
2020,11140710010025,cp2_bem_73,8.0
2020,11140710010005,cp2_bem_59,10.0
2020,11140660010001,cp2_bem_47,202.0
2020,11140720020004,cp2_bem_59,24.0
2020,11140710010003,cp2_bem_42,31.0
2020,11140660030018,cp2_bem_85,142.0
2020,11140660010002,cp2_bem_30,8.0
2020,11140750011006,cp2_bem_94,6.0
2020,11140600020001,cp2_bem_94,109.0
2020,11140740020005,cp2_bem_68,6.0
2020,11140770010023,cp2_bem_47,12.0
2020,11140660020021,cp2_bem_91,10.0
2020,11140590010004,cp2_bem_71,509.0
2020,11140710010017,cp2_bem_49,7.0
2020,11140680020010,cp2_bem_96,5.0
2020,11140660030006,cp2_bem_90,26.0
2020,11140770010022,cp2_bem_41,9.0
2020,11140780021401,cp2_bem_59,45.0
2020,11140660030005,cp2_bem_86,22.0
2020,11140770010013,cp2_bem_91,8.0
2020,11140770010013,cp2_bem_74,14.0
2020,11140720020014,cp2_bem_85,16.0
2020,11140740020003,cp2_bem_59,14.0
2020,11140760030006,cp2_bem_71,112.0
2020,11140660030009,cp2_bem_28,11.0
2020,11140590011402,cp2_bem_62,14.0
2020,11140720020001,cp2_bem_42,34.0
2020,11140660020004,cp2_bem_58,10.0
2020,11140680020009,cp2_bem_59,9.0
2020,11140590010006,cp2_bem_46,9.0
2020,11140760010009,cp2_bem_71,8.0
2020,11140780020203,cp2_bem_87,13.0
2020,11140660010001,cp2_bem_71,142.0
2020,11140740020008,cp2_bem_60,2466.0
2020,11140710010017,cp2_bem_84,39.0
2020,11140710010017,cp2_bem_47,46.0
2020,11140690010019,cp2_bem_59,9.0
2020,11140680010003,cp2_bem_72,5.0
2020,11140760010202,cp2_bem_87,20.0
2020,11140750010012,cp2_bem_68,222.0
2020,11140600020003,cp2_bem_28,6.0
2020,11140710010023,cp2_bem_72,6.0
2020,11140610010007,cp2_bem_75,6.0
2020,11140750010001,cp2_bem_56,172.0
2020,11140690010023,cp2_bem_58,8.0
2020,11140760010001,cp2_bem_75,10.0
2020,11140750010009,cp2_bem_75,115.0
2020,11140660010001,cp2_bem_87,42.0
2020,11140600020001,cp2_bem_87,118.0
2020,11140710010201,cp2_bem_68,9.0
2020,11140770010004,cp2_bem_95,6.0
2020,11140590010007,cp2_bem_45,15.0
2020,11140740020008,cp2_bem_55,39.0
2020,11140780020006,cp2_bem_66,516.0
2020,11140700010601,cp2_bem_42,5.0
2020,11140680010004,cp2_bem_42,34.0
2020,11140660020002,cp2_bem_59,16.0
2020,11140730020006,cp2_bem_72,7.0
2020,11140770010014,cp2_bem_87,9.0
2020,11140700010011,cp2_bem_46,5.0
2020,11140680020006,cp2_bem_62,58.0
2020,11140770030101,cp2_bem_96,33.0
2020,11140680020005,cp2_bem_47,70.0
2020,11140740020001,cp2_bem_68,16.0
2020,11140710010024,cp2_bem_10,10.0
2020,11140740030502,cp2_bem_87,10.0
2020,11140740020006,cp2_bem_96,26.0
2020,11140680020002,cp2_bem_96,6.0
2020,11140600010006,cp2_bem_85,175.0
2020,11140660020006,cp2_bem_66,9.0
2020,11140700010013,cp2_bem_85,56.0
2020,11140750010011,cp2_bem_85,24.0
2020,11140680010005,cp2_bem_90,9.0
2020,11140750010002,cp2_bem_96,5.0
2020,11140660030016,cp2_bem_56,104.0
2020,11140740020004,cp2_bem_63,345.0
2020,11140660030015,cp2_bem_95,6.0
2020,11140750010009,cp2_bem_47,41.0
2020,11140660010003,cp2_bem_63,221.0
2020,11140600010012,cp2_bem_86,34.0
2020,11140730020024,cp2_bem_94,5.0
2020,11140600010013,cp2_bem_71,11.0
2020,11140770020015,cp2_bem_42,7.0
2020,11140690010002,cp2_bem_47,107.0
2020,11140760010009,cp2_bem_33,5.0
2020,11140660030008,cp2_bem_71,613.0
2020,11140750010605,cp2_bem_87,9.0
2020,11140760030001,cp2_bem_96,9.0
2020,11140760030006,cp2_bem_64,9.0
2020,11140690010027,cp2_bem_91,7.0
2020,11140710010007,cp2_bem_84,41.0
2020,11140610010004,cp2_bem_64,11.0
2020,11140780021401,cp2_bem_47,114.0
2020,11140630010201,cp2_bem_68,5.0
2020,11140720020015,cp2_bem_87,5.0
2020,11140680020011,cp2_bem_75,12.0
2020,11140660020014,cp2_bem_62,16.0
2020,11140590011802,cp2_bem_42,766.0
2020,11140610020202,cp2_bem_46,5.0
2020,11140590010007,cp2_bem_73,5.0
2020,11140660020201,cp2_bem_71,136.0
2020,11140770010014,cp2_bem_71,97.0
2020,11140690010023,cp2_bem_41,86.0
2020,11140730020014,cp2_bem_85,44.0
2020,11140760030003,cp2_bem_46,9.0
2020,11140750010002,cp2_bem_46,14.0
2020,11140590010005,cp2_bem_75,16.0
2020,11140660030014,cp2_bem_68,35.0
2020,11140720020012,cp2_bem_59,8.0
2020,11140780021604,cp2_bem_94,9.0
2020,11140630010005,cp2_bem_95,5.0
2020,11140720020014,cp2_bem_47,21.0
2020,11140630020005,cp2_bem_72,11.0
2020,11140700010005,cp2_bem_95,7.0
2020,11140710010021,cp2_bem_46,16.0
2020,11140690010028,cp2_bem_68,43.0
2020,11140780020006,cp2_bem_65,290.0
2020,11140760030001,cp2_bem_15,6.0
2020,11140780020001,cp2_bem_87,23.0
2020,11140730020002,cp2_bem_94,6.0
2020,11140750010005,cp2_bem_19,20.0
2020,11140690010024,cp2_bem_96,19.0
2020,11140710010013,cp2_bem_45,9.0
2020,11140720020004,cp2_bem_75,6.0
2020,11140630020601,cp2_bem_87,5.0
2020,11140740020008,cp2_bem_87,61.0
2020,11140710010006,cp2_bem_73,23.0
2020,11140660030001,cp2_bem_85,62.0
2020,11140770010004,cp2_bem_63,57.0
2020,11140720020014,cp2_bem_71,7.0
2020,11140680010201,cp2_bem_96,19.0
2020,11140660020020,cp2_bem_90,51.0
2020,11140770030101,cp2_bem_46,16.0
2020,11140680010001,cp2_bem_91,5.0
2020,11140760030001,cp2_bem_75,232.0
2020,11140730010001,cp2_bem_91,152.0
2020,11140740030503,cp2_bem_87,6.0
2020,11140770010010,cp2_bem_46,30.0
2020,11140720020003,cp2_bem_91,8.0
2020,11140610020001,cp2_bem_68,78.0
2020,11140720020019,cp2_bem_41,147.0
2020,11140740020008,cp2_bem_91,32.0
2020,11140740040001,cp2_bem_85,178.0
2020,11140750010904,cp2_bem_42,10.0
2020,11140700010016,cp2_bem_42,11.0
2020,11140780020005,cp2_bem_73,5.0
2020,11140660030013,cp2_bem_73,18.0
2020,11140730020002,cp2_bem_59,11.0
2020,11140740020001,cp2_bem_28,63.0
2020,11140600010011,cp2_bem_47,7.0
2020,11140740020005,cp2_bem_47,11.0
2020,11140730020021,cp2_bem_52,115.0
2020,11140590010001,cp2_bem_47,185.0
2020,11140760030004,cp2_bem_42,221.0
2020,11140740020004,cp2_bem_86,143.0
2020,11140720020008,cp2_bem_52,8.0
2020,11140720020015,cp2_bem_59,5.0
2020,11140660030002,cp2_bem_73,12.0
2020,11140590011802,cp2_bem_96,26.0
2020,11140700010006,cp2_bem_47,19.0
2020,11140730020020,cp2_bem_46,15.0
2020,11140720020019,cp2_bem_74,8.0
2020,11140760010003,cp2_bem_33,5.0
2020,11140780021604,cp2_bem_68,6.0
2020,11140660020012,cp2_bem_63,61.0
2020,11140750010011,cp2_bem_66,9.0
2020,11140740020004,cp2_bem_52,52.0
2020,11140770010015,cp2_bem_56,25.0
2020,11140700010022,cp2_bem_46,8.0
2020,11140720020015,cp2_bem_25,6.0
2020,11140720010001,cp2_bem_56,7.0
2020,11140700010022,cp2_bem_96,5.0
2020,11140590010008,cp2_bem_28,5.0
2020,11140780021401,cp2_bem_63,102.0
2020,11140730040001,cp2_bem_47,162.0
2020,11140590010011,cp2_bem_60,6.0
2020,11140760030009,cp2_bem_46,24.0
2020,11140710010023,cp2_bem_46,73.0
2020,11140590011802,cp2_bem_86,44.0
2020,11140770010015,cp2_bem_75,35.0
2020,11140600010009,cp2_bem_68,9.0
2020,11140770010021,cp2_bem_68,10.0
2020,11140750010901,cp2_bem_42,11.0
2020,11140600020005,cp2_bem_42,14.0
2020,11140740020004,cp2_bem_68,305.0
2020,11140740020004,cp2_bem_46,1067.0
2020,11140680020011,cp2_bem_71,42.0
2020,11140780020902,cp2_bem_68,18.0
2020,11140590010008,cp2_bem_96,7.0
2020,11140660020012,cp2_bem_65,12.0
2020,11140660030008,cp2_bem_18,6.0
2020,11140740010003,cp2_bem_71,6.0
2020,11140740030502,cp2_bem_47,9.0
2020,11140630010501,cp2_bem_47,8.0
2020,11140590011802,cp2_bem_74,2239.0
