year,area_code,indicator_code,value
2020,11140740050001,cp_bem_007,22.0
2020,11140730020021,cp_bem_018,6.0
2020,11140600010014,cp_bem_006,11.0
2020,11140660020014,cp_bem_015,26.0
2020,11140720020014,cp_bem_007,33.0
2020,11140660010003,cp_bem_007,300.0
2020,11140740020001,cp_bem_012,16.0
2020,11140730020015,cp_bem_018,5.0
2020,11140660020003,cp_bem_012,15.0
2020,11140730020023,cp_bem_009,14.0
2020,11140750010201,cp_bem_012,5.0
2020,11140590010005,cp_bem_018,5.0
2020,11140680020010,cp_bem_010,46.0
2020,11140690010030,cp_bem_009,54.0
2020,11140700011401,cp_bem_012,11.0
2020,11140680020008,cp_bem_010,49.0
2020,11140710010017,cp_bem_015,39.0
2020,11140600010011,cp_bem_006,9.0
2020,11140590010102,cp_bem_017,356.0
2020,11140760010011,cp_bem_019,5.0
2020,11140760010004,cp_bem_016,31.0
2020,11140630020002,cp_bem_007,116.0
2020,11140770010015,cp_bem_012,19.0
2020,11140720010002,cp_bem_008,39.0
2020,11140700010019,cp_bem_017,18.0
2020,11140590011802,cp_bem_016,48.0
2020,11140710010001,cp_bem_003,43.0
2020,11140630020015,cp_bem_017,28.0
2020,11140660010003,cp_bem_018,14.0
2020,11140720010004,cp_bem_005,50.0
2020,11140660030012,cp_bem_008,153.0
2020,11140770010009,cp_bem_007,51.0
2020,11140770030101,cp_bem_012,5.0
2020,11140680010016,cp_bem_017,5.0
2020,11140660030009,cp_bem_008,5.0
2020,11140660030003,cp_bem_007,385.0
2020,11140600010010,cp_bem_007,57.0
2020,11140750010605,cp_bem_017,9.0
2020,11140730020015,cp_bem_017,30.0
2020,11140700010015,cp_bem_013,93.0
2020,11140690010002,cp_bem_017,17.0
2020,11140770020302,cp_bem_011,5.0
2020,11140750010007,cp_bem_003,7.0
2020,11140770010015,cp_bem_018,5.0
2020,11140700010021,cp_bem_008,15.0
2020,11140690010027,cp_bem_003,30.0
2020,11140730020015,cp_bem_014,200.0
2020,11140710010002,cp_bem_016,40.0
2020,11140680020001,cp_bem_010,243.0
2020,11140660030301,cp_bem_017,12.0
2020,11140760010001,cp_bem_013,57.0
2020,11140780021103,cp_bem_012,6.0
2020,11140720020012,cp_bem_010,17.0
2020,11140730020021,cp_bem_017,14.0
2020,11140600010013,cp_bem_006,21.0
2020,11140600020002,cp_bem_013,27.0
2020,11140710010027,cp_bem_007,16.0
2020,11140700010021,cp_bem_012,8.0
2020,11140610010006,cp_bem_012,5.0
2020,11140770010008,cp_bem_006,16.0
2020,11140700010020,cp_bem_009,12.0
2020,11140780020801,cp_bem_017,9.0
2020,11140660020005,cp_bem_017,17.0
2020,11140690010028,cp_bem_011,58.0
2020,11140730010001,cp_bem_007,389.0
2020,11140610010202,cp_bem_016,22.0
2020,11140730020026,cp_bem_007,8.0
2020,11140720010005,cp_bem_019,8.0
2020,11140690010022,cp_bem_009,13.0
2020,11140780020002,cp_bem_007,224.0
2020,11140700010008,cp_bem_007,15.0
2020,11140780021504,cp_bem_017,24.0
2020,11140660020002,cp_bem_014,12.0
2020,11140770010103,cp_bem_012,7.0
2020,11140680010005,cp_bem_009,230.0
2020,11140760010002,cp_bem_019,22.0
2020,11140720020013,cp_bem_018,7.0
2020,11140780020002,cp_bem_012,24.0
2020,11140750010703,cp_bem_007,5.0
2020,11140710010009,cp_bem_006,12.0
2020,11140590010008,cp_bem_009,30.0
2020,11140660020021,cp_bem_019,29.0
2020,11140630020005,cp_bem_011,6.0
2020,11140680010007,cp_bem_007,21.0
2020,11140680010015,cp_bem_006,49.0
2020,11140680010013,cp_bem_012,9.0
2020,11140730020016,cp_bem_007,12.0
2020,11140600010002,cp_bem_017,28.0
2020,11140720020013,cp_bem_016,10.0
2020,11140690010028,cp_bem_019,36.0
2020,11140610010403,cp_bem_010,7.0
2020,11140760030006,cp_bem_014,132.0
2020,11140610020201,cp_bem_009,47.0
2020,11140660030004,cp_bem_014,1255.0
2020,11140600010018,cp_bem_019,36.0
2020,11140770010022,cp_bem_008,5.0
2020,11140710010003,cp_bem_016,7.0
2020,11140780020006,cp_bem_011,1097.0
2020,11140730020001,cp_bem_015,31.0
2020,11140600010101,cp_bem_012,6.0
2020,11140740040101,cp_bem_016,6.0
2020,11140720020002,cp_bem_012,6.0
2020,11140660020010,cp_bem_014,6.0
2020,11140600010003,cp_bem_009,35.0
2020,11140750010004,cp_bem_006,7.0
2020,11140750010701,cp_bem_019,6.0
2020,11140590010009,cp_bem_003,20.0
2020,11140730020027,cp_bem_019,35.0
2020,11140750010005,cp_bem_018,57.0
2020,11140780020008,cp_bem_009,5.0
2020,11140760010703,cp_bem_017,5.0
2020,11140710010013,cp_bem_016,14.0
2020,11140600010014,cp_bem_017,95.0
2020,11140770020015,cp_bem_006,7.0
2020,11140690010029,cp_bem_003,7.0
2020,11140740010001,cp_bem_016,6.0
2020,11140630010001,cp_bem_014,47.0
2020,11140730020009,cp_bem_007,7.0
2020,11140760010005,cp_bem_014,21.0
2020,11140630010007,cp_bem_008,24.0
2020,11140690010008,cp_bem_009,22.0
2020,11140710010004,cp_bem_003,7.0
2020,11140740010202,cp_bem_017,10.0
2020,11140680020006,cp_bem_010,263.0
2020,11140740020005,cp_bem_012,6.0
2020,11140700010016,cp_bem_016,86.0
2020,11140720020023,cp_bem_007,49.0
2020,11140750010706,cp_bem_019,9.0
2020,11140610010003,cp_bem_007,22.0
2020,11140680010005,cp_bem_008,214.0
2020,11140740050001,cp_bem_013,8.0
2020,11140630020101,cp_bem_017,13.0
2020,11140770020015,cp_bem_014,5.0
2020,11140660020021,cp_bem_013,24.0
2020,11140610010002,cp_bem_013,8.0
2020,11140770010022,cp_bem_003,15.0
2020,11140710010022,cp_bem_007,32.0
2020,11140730020007,cp_bem_013,44.0
2020,11140660020011,cp_bem_019,93.0
2020,11140740030002,cp_bem_014,27.0
2020,11140690010019,cp_bem_013,79.0
2020,11140760010003,cp_bem_011,12.0
2020,11140600020005,cp_bem_013,18.0
2020,11140730021501,cp_bem_007,16.0
2020,11140700010005,cp_bem_012,21.0
2020,11140660020001,cp_bem_009,28.0
2020,11140770020701,cp_bem_016,23.0
2020,11140610010008,cp_bem_012,10.0
2020,11140750010901,cp_bem_006,11.0
2020,11140710010003,cp_bem_014,71.0
2020,11140760010005,cp_bem_006,14.0
2020,11140730020015,cp_bem_012,7.0
2020,11140730020015,cp_bem_019,10.0
2020,11140740030001,cp_bem_014,741.0
2020,11140660020016,cp_bem_018,8.0
2020,11140660020021,cp_bem_014,180.0
2020,11140660030016,cp_bem_006,42.0
2020,11140660030019,cp_bem_017,6.0
2020,11140760010003,cp_bem_010,47.0
2020,11140710010026,cp_bem_010,6.0
2020,11140730020002,cp_bem_009,23.0
2020,11140730020311,cp_bem_013,7.0
2020,11140740020001,cp_bem_016,171.0
2020,11140760030006,cp_bem_011,10.0
2020,11140710010008,cp_bem_006,7.0
2020,11140730020011,cp_bem_009,6.0
2020,11140680020004,cp_bem_019,19.0
2020,11140720020015,cp_bem_010,11.0
2020,11140680020005,cp_bem_012,10.0
2020,11140750010903,cp_bem_008,6.0
2020,11140730020023,cp_bem_006,28.0
2020,11140720020002,cp_bem_013,43.0
2020,11140590010002,cp_bem_010,125.0
2020,11140680010003,cp_bem_007,6.0
2020,11140680010002,cp_bem_013,21.0
2020,11140660010002,cp_bem_017,230.0
2020,11140680020007,cp_bem_016,33.0
2020,11140700010201,cp_bem_005,7.0
2020,11140760010001,cp_bem_012,20.0
2020,11140760010009,cp_bem_011,8.0
2020,11140740040001,cp_bem_019,46.0
2020,11140660030012,cp_bem_018,47.0
2020,11140590010006,cp_bem_006,19.0
2020,11140730020014,cp_bem_006,5.0
2020,11140600010008,cp_bem_019,6.0
2020,11140740020008,cp_bem_012,74.0
2020,11140720010004,cp_bem_010,8.0
2020,11140780020801,cp_bem_012,11.0
2020,11140730021103,cp_bem_007,12.0
2020,11140660020006,cp_bem_008,23.0
2020,11140600010018,cp_bem_010,25.0
2020,11140730020019,cp_bem_016,146.0
2020,11140660030011,cp_bem_016,54.0
2020,11140730021601,cp_bem_007,5.0
2020,11140630020005,cp_bem_017,40.0
2020,11140760020001,cp_bem_008,60.0
2020,11140720020010,cp_bem_007,7.0
2020,11140770010022,cp_bem_006,16.0
2020,11140690010002,cp_bem_010,128.0
2020,11140730020007,cp_bem_003,14.0
2020,11140700010006,cp_bem_019,130.0
2020,11140750010601,cp_bem_007,21.0
2020,11140730020801,cp_bem_012,5.0
2020,11140610010002,cp_bem_009,62.0
2020,11140690010012,cp_bem_015,9.0
2020,11140780020001,cp_bem_006,35.0
2020,11140760010001,cp_bem_014,11.0
2020,11140720020016,cp_bem_008,6.0
2020,11140740020001,cp_bem_006,29.0
2020,11140780020003,cp_bem_008,15.0
2020,11140780021301,cp_bem_007,6.0
2020,11140660030008,cp_bem_016,173.0
2020,11140740030101,cp_bem_017,14.0
2020,11140760010011,cp_bem_012,15.0
2020,11140690010029,cp_bem_009,5.0
2020,11140660020013,cp_bem_006,57.0
2020,11140750010701,cp_bem_007,15.0
2020,11140720020015,cp_bem_017,7.0
2020,11140630010007,cp_bem_006,23.0
2020,11140590011205,cp_bem_010,7.0
2020,11140720010010,cp_bem_018,7.0
2020,11140730020025,cp_bem_008,101.0
2020,11140710010007,cp_bem_010,49.0
2020,11140720020022,cp_bem_007,82.0
2020,11140720020016,cp_bem_017,68.0
2020,11140710010018,cp_bem_006,20.0
2020,11140710010026,cp_bem_006,26.0
2020,11140760030004,cp_bem_019,27.0
2020,11140660030012,cp_bem_017,35.0
2020,11140760030302,cp_bem_017,12.0
2020,11140770020801,cp_bem_007,357.0
2020,11140710010016,cp_bem_014,24.0
2020,11140750010001,cp_bem_007,20.0
2020,11140720010002,cp_bem_017,49.0
2020,11140680010201,cp_bem_010,6.0
2020,11140730020020,cp_bem_003,6.0
2020,11140660030019,cp_bem_012,26.0
2020,11140770020013,cp_bem_017,13.0
2020,11140700010020,cp_bem_010,22.0
2020,11140660030003,cp_bem_011,32.0
2020,11140590011801,cp_bem_017,10.0
2020,11140700010002,cp_bem_006,20.0
2020,11140630020005,cp_bem_014,68.0
2020,11140760040101,cp_bem_019,6.0
2020,11140590010007,cp_bem_007,216.0
2020,11140610010012,cp_bem_007,49.0
2020,11140680020011,cp_bem_008,7.0
2020,11140660030013,cp_bem_012,16.0
2020,11140660010001,cp_bem_009,183.0
2020,11140690010002,cp_bem_007,135.0
2020,11140740040202,cp_bem_007,5.0
2020,11140600010014,cp_bem_018,7.0
2020,11140710010003,cp_bem_009,19.0
2020,11140720020015,cp_bem_006,22.0
2020,11140760030003,cp_bem_017,5.0
2020,11140750010602,cp_bem_013,8.0
2020,11140750010012,cp_bem_016,59.0
2020,11140610020001,cp_bem_003,13.0
2020,11140710010003,cp_bem_010,144.0
2020,11140750010012,cp_bem_014,1200.0
2020,11140700010009,cp_bem_003,9.0
2020,11140680010002,cp_bem_005,42.0
2020,11140630020012,cp_bem_008,270.0
2020,11140660020012,cp_bem_012,95.0
2020,11140720020012,cp_bem_006,213.0
2020,11140600010012,cp_bem_008,16.0
2020,11140720020023,cp_bem_010,131.0
2020,11140680010001,cp_bem_013,26.0
2020,11140630020601,cp_bem_012,6.0
2020,11140720010002,cp_bem_006,171.0
2020,11140660030008,cp_bem_009,1198.0
2020,11140750010904,cp_bem_019,9.0
2020,11140690010010,cp_bem_019,5.0
2020,11140690010006,cp_bem_009,44.0
2020,11140590010002,cp_bem_003,14.0
2020,11140720020001,cp_bem_009,36.0
2020,11140720010006,cp_bem_017,7.0
2020,11140680010017,cp_bem_007,8.0
2020,11140680010008,cp_bem_013,10.0
2020,11140700010007,cp_bem_003,9.0
2020,11140660020001,cp_bem_007,76.0
2020,11140780021502,cp_bem_007,6.0
2020,11140700010005,cp_bem_011,19.0
2020,11140680010012,cp_bem_014,6.0
2020,11140630020006,cp_bem_017,35.0
2020,11140660030004,cp_bem_012,11.0
2020,11140630010103,cp_bem_007,16.0
2020,11140780021504,cp_bem_016,18.0
2020,11140720010005,cp_bem_014,10.0
2020,11140730040001,cp_bem_007,312.0
2020,11140700010026,cp_bem_014,9.0
2020,11140660020005,cp_bem_018,19.0
2020,11140630020012,cp_bem_010,43.0
2020,11140740010001,cp_bem_018,6.0
2020,11140760030010,cp_bem_010,127.0
2020,11140770010021,cp_bem_010,10.0
2020,11140750010005,cp_bem_007,477.0
2020,11140710010024,cp_bem_006,6.0
2020,11140690010025,cp_bem_017,24.0
2020,11140590010008,cp_bem_010,23.0
2020,11140600020005,cp_bem_016,20.0
2020,11140660020016,cp_bem_014,23.0
2020,11140770010015,cp_bem_007,65.0
2020,11140600010013,cp_bem_012,25.0
2020,11140630020006,cp_bem_009,41.0
2020,11140740020003,cp_bem_007,28.0
2020,11140630010004,cp_bem_007,81.0
2020,11140780020004,cp_bem_007,116.0
2020,11140740020001,cp_bem_019,71.0
2020,11140750010009,cp_bem_013,166.0
2020,11140730020801,cp_bem_007,16.0
2020,11140750010007,cp_bem_019,13.0
2020,11140770020302,cp_bem_017,17.0
2020,11140760030010,cp_bem_012,8.0
2020,11140700010012,cp_bem_009,11.0
2020,11140710010011,cp_bem_017,7.0
2020,11140690010010,cp_bem_009,12.0
2020,11140660020020,cp_bem_016,57.0
2020,11140690010027,cp_bem_019,11.0
2020,11140660020011,cp_bem_012,103.0
2020,11140680010301,cp_bem_019,19.0
2020,11140740020008,cp_bem_003,116.0
2020,11140720020013,cp_bem_010,36.0
2020,11140780020206,cp_bem_014,6.0
2020,11140740020003,cp_bem_006,9.0
2020,11140630020001,cp_bem_006,14.0
2020,11140680020008,cp_bem_007,63.0
2020,11140660020010,cp_bem_010,20.0
2020,11140600020002,cp_bem_018,21.0
2020,11140760030001,cp_bem_019,11.0
2020,11140610020001,cp_bem_012,78.0
2020,11140630010001,cp_bem_019,9.0
2020,11140660020013,cp_bem_016,40.0
2020,11140720020005,cp_bem_016,73.0
2020,11140660020012,cp_bem_006,132.0
2020,11140700010017,cp_bem_019,9.0
2020,11140750010005,cp_bem_008,487.0
2020,11140700010009,cp_bem_009,27.0
2020,11140610010002,cp_bem_007,31.0
2020,11140590010401,cp_bem_009,8.0
2020,11140660030013,cp_bem_016,171.0
2020,11140630020011,cp_bem_010,9.0
2020,11140760020001,cp_bem_015,20.0
2020,11140730020004,cp_bem_018,5.0
2020,11140770010004,cp_bem_018,12.0
2020,11140740030001,cp_bem_009,229.0
2020,11140680010013,cp_bem_009,86.0
2020,11140730021103,cp_bem_006,10.0
2020,11140740020001,cp_bem_018,14.0
2020,11140730040001,cp_bem_018,228.0
2020,11140680020009,cp_bem_018,20.0
2020,11140780020902,cp_bem_012,18.0
2020,11140700010010,cp_bem_007,6.0
2020,11140760010703,cp_bem_012,7.0
2020,11140610010202,cp_bem_009,5.0
2020,11140610010003,cp_bem_017,24.0
2020,11140680020006,cp_bem_003,18.0
2020,11140750010006,cp_bem_009,51.0
2020,11140760010003,cp_bem_003,8.0
2020,11140720020002,cp_bem_017,10.0
2020,11140730020001,cp_bem_013,5.0
2020,11140780020005,cp_bem_007,24.0
2020,11140590010103,cp_bem_017,12.0
2020,11140680010301,cp_bem_007,65.0
2020,11140590010001,cp_bem_014,100.0
2020,11140770020202,cp_bem_017,9.0
2020,11140740030001,cp_bem_004,6.0
2020,11140760030002,cp_bem_009,5.0
2020,11140770010013,cp_bem_018,11.0
2020,11140780020003,cp_bem_019,32.0
2020,11140710010008,cp_bem_013,21.0
2020,11140660030011,cp_bem_012,95.0
2020,11140770020403,cp_bem_017,67.0
2020,11140740010002,cp_bem_007,48.0
2020,11140680010007,cp_bem_008,30.0
2020,11140750010601,cp_bem_012,19.0
2020,11140700010014,cp_bem_003,13.0
2020,11140780020203,cp_bem_017,13.0
2020,11140720020002,cp_bem_003,9.0
2020,11140710010011,cp_bem_008,20.0
2020,11140740020003,cp_bem_019,6.0
2020,11140760010002,cp_bem_012,15.0
2020,11140630020005,cp_bem_007,293.0
2020,11140760010003,cp_bem_012,10.0
2020,11140780020006,cp_bem_012,151.0
2020,11140740020001,cp_bem_017,10.0
2020,11140770010004,cp_bem_006,95.0
2020,11140740020003,cp_bem_012,9.0
2020,11140630020011,cp_bem_006,10.0
2020,11140750010706,cp_bem_017,7.0
2020,11140750011006,cp_bem_017,5.0
2020,11140710010201,cp_bem_012,9.0
2020,11140750010904,cp_bem_007,27.0
2020,11140780021302,cp_bem_007,7.0
2020,11140770020019,cp_bem_012,10.0
2020,11140760030009,cp_bem_006,33.0
2020,11140660020008,cp_bem_010,71.0
2020,11140590010001,cp_bem_016,84.0
2020,11140660030001,cp_bem_016,62.0
2020,11140600010015,cp_bem_009,16.0
2020,11140660030004,cp_bem_017,72.0
2020,11140780020004,cp_bem_011,10.0
2020,11140680010001,cp_bem_007,141.0
2020,11140700010005,cp_bem_013,31.0
2020,11140690010101,cp_bem_013,8.0
2020,11140780020006,cp_bem_016,71.0
2020,11140770010020,cp_bem_003,27.0
2020,11140760030007,cp_bem_006,56.0
2020,11140660020018,cp_bem_012,6.0
2020,11140600010501,cp_bem_010,15.0
2020,11140730020021,cp_bem_013,33.0
2020,11140610010005,cp_bem_009,7.0
2020,11140710010011,cp_bem_016,5.0
2020,11140660010003,cp_bem_006,140.0
2020,11140780020215,cp_bem_006,10.0
2020,11140710010002,cp_bem_009,30.0
2020,11140730030105,cp_bem_008,24.0
2020,11140750010005,cp_bem_010,525.0
2020,11140600010005,cp_bem_019,9.0
2020,11140770010014,cp_bem_003,126.0
2020,11140630021102,cp_bem_006,14.0
2020,11140690010102,cp_bem_009,15.0
2020,11140690010023,cp_bem_016,6.0
2020,11140770030101,cp_bem_007,58.0
2020,11140600010010,cp_bem_017,24.0
2020,11140700010006,cp_bem_016,5.0
2020,11140730020012,cp_bem_007,7.0
2020,11140760010204,cp_bem_007,7.0
2020,11140660020008,cp_bem_018,26.0
2020,11140680010005,cp_bem_003,36.0
2020,11140660020006,cp_bem_007,79.0
2020,11140710010023,cp_bem_018,6.0
2020,11140780020009,cp_bem_008,13.0
2020,11140590011206,cp_bem_012,5.0
2020,11140660020005,cp_bem_016,40.0
2020,11140760010001,cp_bem_003,9.0
2020,11140680010006,cp_bem_013,6.0
2020,11140590011401,cp_bem_012,83.0
2020,11140770010021,cp_bem_009,9.0
2020,11140750010605,cp_bem_016,23.0
2020,11140770020016,cp_bem_007,17.0
2020,11140710010019,cp_bem_014,5.0
2020,11140770010014,cp_bem_018,27.0
2020,11140710010013,cp_bem_009,60.0
2020,11140590011802,cp_bem_006,823.0
2020,11140600010006,cp_bem_007,79.0
2020,11140760040001,cp_bem_007,20.0
2020,11140760010004,cp_bem_009,10.0
2020,11140660020003,cp_bem_009,39.0
2020,11140700010017,cp_bem_007,16.0
2020,11140750010005,cp_bem_014,2624.0
2020,11140760010005,cp_bem_010,146.0
2020,11140660020012,cp_bem_018,14.0
2020,11140660030018,cp_bem_012,90.0
2020,11140590011301,cp_bem_010,7.0
2020,11140750010007,cp_bem_017,12.0
2020,11140610010010,cp_bem_010,6.0
2020,11140710010015,cp_bem_018,5.0
2020,11140750010012,cp_bem_006,41.0
2020,11140680010301,cp_bem_014,5.0
2020,11140730020013,cp_bem_012,6.0
2020,11140780021103,cp_bem_009,6.0
2020,11140780020901,cp_bem_017,15.0
2020,11140740010003,cp_bem_013,10.0
2020,11140660030015,cp_bem_014,21.0
2020,11140770010101,cp_bem_007,6.0
2020,11140720020019,cp_bem_006,215.0
2020,11140710010011,cp_bem_003,8.0
2020,11140770011103,cp_bem_007,5.0
2020,11140590010002,cp_bem_015,253.0
2020,11140770010010,cp_bem_016,17.0
2020,11140680020007,cp_bem_003,22.0
2020,11140710010005,cp_bem_007,34.0
2020,11140760020001,cp_bem_011,29.0
2020,11140700010015,cp_bem_008,57.0
2020,11140730020008,cp_bem_019,14.0
2020,11140660020014,cp_bem_009,33.0
2020,11140660020007,cp_bem_003,18.0
2020,11140660020010,cp_bem_003,6.0
2020,11140720010008,cp_bem_009,5.0
2020,11140700010013,cp_bem_018,5.0
2020,11140690010026,cp_bem_013,14.0
2020,11140730020404,cp_bem_017,8.0
2020,11140750010001,cp_bem_017,25.0
2020,11140690010028,cp_bem_006,332.0
2020,11140600020001,cp_bem_017,122.0
2020,11140610010012,cp_bem_009,28.0
2020,11140750010602,cp_bem_017,7.0
2020,11140680020010,cp_bem_007,43.0
2020,11140700010026,cp_bem_018,6.0
2020,11140600010016,cp_bem_006,6.0
2020,11140720010005,cp_bem_013,35.0
2020,11140700010009,cp_bem_006,29.0
2020,11140710010012,cp_bem_007,25.0
2020,11140590010003,cp_bem_007,10.0
2020,11140600010012,cp_bem_011,24.0
2020,11140760010703,cp_bem_016,6.0
2020,11140660030001,cp_bem_017,20.0
2020,11140630010601,cp_bem_012,6.0
2020,11140780021102,cp_bem_010,5.0
2020,11140660020014,cp_bem_019,9.0
2020,11140680020005,cp_bem_018,11.0
2020,11140610010009,cp_bem_006,17.0
2020,11140660020015,cp_bem_009,11.0
2020,11140690010010,cp_bem_013,8.0
2020,11140600010018,cp_bem_012,35.0
2020,11140600010017,cp_bem_009,8.0
2020,11140760010010,cp_bem_010,6.0
2020,11140750010012,cp_bem_017,438.0
2020,11140700010014,cp_bem_012,6.0
2020,11140660020008,cp_bem_011,23.0
2020,11140760030001,cp_bem_011,46.0
2020,11140730020008,cp_bem_012,5.0
2020,11140660020003,cp_bem_003,18.0
2020,11140740040502,cp_bem_019,7.0
2020,11140750010005,cp_bem_012,134.0
2020,11140610010011,cp_bem_012,19.0
2020,11140660010004,cp_bem_009,187.0
2020,11140630010001,cp_bem_012,5.0
2020,11140610010003,cp_bem_012,6.0
2020,11140660030004,cp_bem_019,48.0
2020,11140740020001,cp_bem_013,274.0
2020,11140600010009,cp_bem_012,9.0
2020,11140720010002,cp_bem_009,26.0
2020,11140660030013,cp_bem_019,28.0
2020,11140630020006,cp_bem_019,23.0
2020,11140660030009,cp_bem_003,46.0
2020,11140660020019,cp_bem_003,23.0
2020,11140760010007,cp_bem_016,1314.0
2020,11140720020021,cp_bem_012,6.0
2020,11140720020020,cp_bem_007,7.0
2020,11140690010029,cp_bem_017,5.0
2020,11140730020307,cp_bem_010,7.0
2020,11140610020202,cp_bem_012,15.0
2020,11140720020002,cp_bem_010,13.0
2020,11140770020005,cp_bem_012,6.0
2020,11140740040202,cp_bem_009,37.0
2020,11140760010201,cp_bem_007,10.0
2020,11140750010011,cp_bem_012,53.0
2020,11140660010002,cp_bem_019,158.0
2020,11140730020025,cp_bem_016,18.0
2020,11140660030011,cp_bem_010,230.0
2020,11140770020019,cp_bem_007,14.0
2020,11140660030010,cp_bem_003,30.0
2020,11140780020801,cp_bem_013,12.0
2020,11140750010009,cp_bem_019,6.0
2020,11140720010001,cp_bem_018,7.0
2020,11140660020008,cp_bem_019,22.0
2020,11140760030001,cp_bem_007,126.0
2020,11140740010304,cp_bem_009,6.0
2020,11140680020002,cp_bem_019,7.0
2020,11140590010009,cp_bem_007,323.0
2020,11140680010004,cp_bem_017,13.0
2020,11140720020019,cp_bem_012,13.0
2020,11140600010005,cp_bem_009,5.0
2020,11140740020008,cp_bem_006,45.0
2020,11140740010103,cp_bem_019,7.0
2020,11140760010007,cp_bem_007,35.0
2020,11140760010003,cp_bem_018,12.0
2020,11140770010004,cp_bem_003,80.0
2020,11140590010006,cp_bem_003,16.0
2020,11140780020901,cp_bem_019,7.0
2020,11140690010010,cp_bem_006,6.0
2020,11140660020016,cp_bem_009,39.0
2020,11140750010601,cp_bem_019,20.0
2020,11140730020027,cp_bem_007,67.0
2020,11140710010020,cp_bem_009,6.0
2020,11140660030003,cp_bem_006,215.0
2020,11140710010020,cp_bem_013,5.0
2020,11140760030004,cp_bem_016,6.0
2020,11140760040101,cp_bem_007,30.0
2020,11140770010003,cp_bem_007,13.0
2020,11140590010003,cp_bem_018,5.0
2020,11140730021001,cp_bem_009,5.0
2020,11140590011402,cp_bem_009,57.0
2020,11140660010002,cp_bem_007,823.0
2020,11140770010009,cp_bem_019,15.0
2020,11140760030009,cp_bem_009,52.0
2020,11140610020001,cp_bem_008,375.0
2020,11140710010021,cp_bem_010,18.0
2020,11140610010004,cp_bem_003,8.0
2020,11140770020101,cp_bem_007,13.0
2020,11140720020003,cp_bem_009,83.0
2020,11140720020003,cp_bem_019,28.0
2020,11140660030019,cp_bem_011,7.0
2020,11140780020006,cp_bem_015,29.0
2020,11140780020210,cp_bem_017,6.0
2020,11140600010012,cp_bem_012,78.0
2020,11140660020009,cp_bem_019,5.0
2020,11140660030016,cp_bem_019,19.0
2020,11140730020312,cp_bem_017,5.0
2020,11140630020011,cp_bem_003,7.0
2020,11140630010105,cp_bem_012,5.0
2020,11140680010201,cp_bem_012,29.0
2020,11140740020008,cp_bem_009,487.0
2020,11140770010016,cp_bem_018,6.0
2020,11140720010004,cp_bem_007,8.0
2020,11140660030003,cp_bem_013,247.0
2020,11140660020018,cp_bem_007,24.0
2020,11140750010501,cp_bem_012,9.0
2020,11140730020008,cp_bem_013,16.0
2020,11140770020801,cp_bem_006,73.0
2020,11140740040101,cp_bem_009,9.0
2020,11140660030019,cp_bem_010,11.0
2020,11140590011801,cp_bem_010,10.0
2020,11140710010018,cp_bem_017,10.0
2020,11140720020015,cp_bem_003,6.0
2020,11140630010001,cp_bem_010,28.0
