date,station_id,rent_cnt,return_cnt
2025-11-01,00479,9,0
2025-11-01,00480,8,0
2025-11-01,00483,2,0
2025-11-01,00485,22,0
2025-11-01,00486,6,0
2025-11-01,00488,43,0
2025-11-01,00489,9,0
2025-11-01,00490,32,0
2025-11-01,00491,15,0
2025-11-01,00493,35,0
2025-11-01,00494,12,0
2025-11-01,00495,23,0
2025-11-01,00497,125,0
2025-11-01,00498,52,0
2025-11-01,00500,60,0
2025-11-01,00501,56,0
2025-11-01,00502,156,0
2025-11-01,00505,108,0
2025-11-01,00506,11,0
2025-11-01,00508,86,0
2025-11-01,00510,37,0
2025-11-01,00511,28,0
2025-11-01,00512,65,0
2025-11-01,00513,27,0
2025-11-01,00514,69,0
2025-11-01,00515,11,0
2025-11-01,00516,55,0
2025-11-01,00518,8,0
2025-11-01,00519,17,0
2025-11-01,00520,20,0
2025-11-01,00521,28,0
2025-11-01,00522,11,0
2025-11-01,00523,11,0
2025-11-01,00524,14,0
2025-11-01,00525,48,0
2025-11-01,00526,11,0
2025-11-01,00529,87,0
2025-11-01,00530,40,0
2025-11-01,00533,8,0
2025-11-01,00534,9,0
2025-11-01,00535,23,0
2025-11-01,00536,22,0
2025-11-01,00537,1,0
2025-11-01,00539,39,0
2025-11-01,00540,55,0
2025-11-01,00542,44,0
2025-11-01,00543,79,0
2025-11-01,00544,28,0
2025-11-01,00546,43,0
2025-11-01,00548,54,0
2025-11-01,00549,73,0
2025-11-01,00550,11,0
2025-11-01,00551,63,0
2025-11-01,00552,24,0
2025-11-01,00553,20,0
2025-11-01,00555,19,0
2025-11-01,00556,6,0
2025-11-01,00557,35,0
2025-11-01,00558,26,0
2025-11-01,00559,57,0
2025-11-01,00560,81,0
2025-11-01,00561,46,0
2025-11-01,00563,22,0
2025-11-01,00564,4,0
2025-11-01,00565,64,0
2025-11-01,00568,76,0
2025-11-01,00569,5,0
2025-11-01,00571,33,0
2025-11-01,00573,66,0
2025-11-01,00574,49,0
2025-11-01,00575,21,0
2025-11-01,00576,64,0
2025-11-01,00577,57,0
2025-11-01,00578,22,0
2025-11-01,00579,27,0
2025-11-01,00582,54,0
2025-11-01,00583,171,0
2025-11-01,00584,59,0
2025-11-01,00585,136,0
2025-11-01,00586,27,0
2025-11-01,00587,37,0
2025-11-01,00588,50,0
2025-11-01,00589,68,0
2025-11-01,00590,33,0
2025-11-01,00591,9,0
2025-11-01,00592,49,0
2025-11-01,00593,69,0
2025-11-01,00594,18,0
2025-11-01,00600,4,0
2025-11-01,00602,97,0
2025-11-01,00605,36,0
2025-11-01,00606,10,0
2025-11-01,00607,17,0
2025-11-01,00608,6,0
2025-11-01,00609,39,0
2025-11-01,00610,32,0
2025-11-01,00612,57,0
2025-11-01,00613,50,0
2025-11-01,00614,69,0
2025-11-01,00615,57,0
2025-11-01,00616,7,0
2025-11-01,00617,22,0
2025-11-01,00621,14,0
2025-11-01,00622,27,0
2025-11-01,00623,49,0
2025-11-01,00624,59,0
2025-11-01,00626,54,0
2025-11-01,00627,27,0
2025-11-01,00628,25,0
2025-11-01,00630,47,0
2025-11-01,00631,77,0
2025-11-01,00633,44,0
2025-11-01,00634,59,0
2025-11-01,00635,35,0
2025-11-01,00636,6,0
2025-11-01,00637,25,0
2025-11-01,00638,9,0
2025-11-01,00639,19,0
2025-11-01,00640,24,0
2025-11-01,00641,64,0
2025-11-01,00642,56,0
2025-11-01,00643,66,0
2025-11-01,00648,80,0
2025-11-01,00650,30,0
2025-11-01,00652,24,0
2025-11-01,00654,17,0
2025-11-01,00656,25,0
2025-11-01,00657,45,0
2025-11-01,00661,23,0
2025-11-01,00663,49,0
2025-11-01,00664,5,0
2025-11-01,00665,29,0
2025-11-01,00666,23,0
2025-11-01,00667,12,0
2025-11-01,00669,34,0
2025-11-01,00670,72,0
2025-11-01,00671,14,0
2025-11-01,00672,20,0
2025-11-01,00673,17,0
2025-11-01,00674,21,0
2025-11-01,00676,23,0
2025-11-01,00678,43,0
2025-11-01,00679,12,0
2025-11-01,00680,35,0
2025-11-01,00681,3,0
2025-11-01,00700,51,0
2025-11-01,00701,45,0
2025-11-01,00702,79,0
2025-11-01,00703,89,0
2025-11-01,00704,82,0
2025-11-01,00706,27,0
2025-11-01,00708,120,0
2025-11-01,00709,15,0
2025-11-01,00710,13,0
2025-11-01,00711,33,0
2025-11-01,00712,21,0
2025-11-01,00713,13,0
2025-11-01,00714,21,0
2025-11-01,00716,57,0
2025-11-01,00719,53,0
2025-11-01,00720,20,0
2025-11-01,00722,43,0
2025-11-01,00723,42,0
2025-11-01,00724,13,0
2025-11-01,00725,10,0
2025-11-01,00726,134,0
2025-11-01,00729,42,0
2025-11-01,00731,105,0
2025-11-01,00733,21,0
2025-11-01,00734,90,0
2025-11-01,00735,101,0
2025-11-01,00736,37,0
2025-11-01,00737,19,0
2025-11-01,00739,30,0
2025-11-01,00740,28,0
2025-11-01,00741,9,0
2025-11-01,00742,21,0
2025-11-01,00743,15,0
2025-11-01,00744,80,0
2025-11-01,00745,25,0
2025-11-01,00746,133,0
2025-11-01,00747,96,0
2025-11-01,00748,30,0
2025-11-01,00749,32,0
2025-11-01,00750,23,0
2025-11-01,00752,15,0
2025-11-01,00754,78,0
2025-11-01,00755,111,0
2025-11-01,00756,64,0
2025-11-01,00757,18,0
2025-11-01,00758,37,0
2025-11-01,00759,19,0
2025-11-01,00760,17,0
2025-11-01,00762,36,0
2025-11-01,00763,36,0
2025-11-01,00765,151,0
2025-11-01,00766,37,0
2025-11-01,00767,24,0
2025-11-01,00768,89,0
2025-11-01,00769,238,0
2025-11-01,00770,77,0
2025-11-01,00771,86,0
2025-11-01,00773,50,0
2025-11-01,00774,25,0
2025-11-01,00775,27,0
2025-11-01,00776,14,0
2025-11-01,00777,38,0
2025-11-01,00779,110,0
2025-11-01,00780,96,0
2025-11-01,00781,126,0
2025-11-01,00782,25,0
2025-11-01,00785,173,0
2025-11-01,00786,79,0
2025-11-01,00787,126,0
2025-11-01,00788,81,0
2025-11-01,00791,98,0
2025-11-01,00792,249,0
2025-11-01,00793,120,0
2025-11-01,00794,103,0
2025-11-01,00795,119,0
2025-11-01,00796,76,0
2025-11-01,00797,133,0
2025-11-01,00800,37,0
2025-11-01,00805,31,0
2025-11-01,00806,18,0
2025-11-01,00807,30,0
2025-11-01,00808,27,0
2025-11-01,00809,16,0
2025-11-01,00813,38,0
2025-11-01,00815,24,0
2025-11-01,00816,58,0
2025-11-01,00817,33,0
2025-11-01,00818,33,0
2025-11-01,00819,41,0
2025-11-01,00820,21,0
2025-11-01,00822,10,0
2025-11-01,00823,17,0
2025-11-01,00825,67,0
2025-11-01,00826,32,0
2025-11-01,00827,3,0
2025-11-01,00828,25,0
2025-11-01,00829,75,0
2025-11-01,00830,9,0
2025-11-01,00832,27,0
2025-11-01,00834,35,0
2025-11-01,00835,30,0
2025-11-01,00836,36,0
2025-11-01,00837,32,0
2025-11-01,00838,48,0
2025-11-01,00839,14,0
2025-11-01,00840,14,0
2025-11-01,00841,58,0
2025-11-01,00844,47,0
2025-11-01,00845,6,0
2025-11-01,00846,31,0
2025-11-01,00848,31,0
2025-11-01,00849,52,0
2025-11-01,00850,27,0
2025-11-01,00851,20,0
2025-11-01,00852,34,0
2025-11-01,00853,155,0
2025-11-01,00855,9,0
2025-11-01,00859,9,0
2025-11-01,00860,32,0
2025-11-01,00863,40,0
2025-11-01,00864,10,0
2025-11-01,00866,22,0
2025-11-01,00867,8,0
2025-11-01,00869,21,0
2025-11-01,00870,219,0
2025-11-01,00900,14,0
2025-11-01,00902,14,0
2025-11-01,00903,21,0
2025-11-01,00904,22,0
2025-11-01,00905,40,0
2025-11-01,00906,75,0
2025-11-01,00907,83,0
2025-11-01,00908,36,0
2025-11-01,00909,7,0
2025-11-01,00911,51,0
2025-11-01,00912,68,0
2025-11-01,00913,76,0
2025-11-01,00914,66,0
2025-11-01,00915,34,0
2025-11-01,00916,33,0
2025-11-01,00917,30,0
2025-11-01,00919,13,0
2025-11-01,00921,3,0
2025-11-01,00922,8,0
2025-11-01,00923,17,0
2025-11-01,00925,19,0
2025-11-01,00927,13,0
2025-11-01,00928,11,0
2025-11-01,00930,23,0
2025-11-01,00931,79,0
2025-11-01,00932,3,0
2025-11-01,00933,48,0
2025-11-01,00937,8,0
2025-11-01,00938,9,0
2025-11-01,00939,12,0
2025-11-01,00941,18,0
2025-11-01,00942,11,0
2025-11-01,00943,35,0
2025-11-01,00945,1,0
2025-11-01,00946,10,0
2025-11-01,00947,6,0
2025-11-01,00948,11,0
2025-11-01,00949,34,0
2025-11-01,00950,36,0
2025-11-01,00952,17,0
2025-11-01,00953,8,0
2025-11-01,00954,24,0
2025-11-01,00956,70,0
2025-11-01,00958,33,0
2025-11-01,00959,14,0
2025-11-01,00960,19,0
2025-11-01,00962,39,0
2025-11-01,00963,21,0
2025-11-01,00964,10,0
2025-11-01,00965,12,0
2025-11-01,00966,3,0
2025-11-01,00967,8,0
2025-11-01,00968,2,0
2025-11-01,00969,3,0
2025-11-01,00971,16,0
2025-11-01,00973,11,0
2025-11-01,00974,5,0
2025-11-01,00975,15,0
2025-11-01,00976,15,0
2025-11-01,00977,10,0
2025-11-01,00978,4,0
2025-11-01,00979,19,0
2025-11-01,00982,22,0
2025-11-01,00984,23,0
2025-11-01,00985,27,0
2025-11-01,00989,37,0
2025-11-01,00991,1,0
2025-11-01,00992,25,0
2025-11-01,00993,11,0
2025-11-01,00994,2,0
2025-11-01,00995,13,0
2025-11-01,00996,109,0
2025-11-01,01001,45,0
2025-11-01,01002,57,0
2025-11-01,01003,38,0
2025-11-01,01004,43,0
2025-11-01,01006,4,0
2025-11-01,01007,13,0
2025-11-01,01008,84,0
2025-11-01,01009,156,0
2025-11-01,01010,94,0
2025-11-01,01011,98,0
2025-11-01,01012,95,0
2025-11-01,01013,68,0
2025-11-01,01015,20,0
2025-11-01,01016,14,0
2025-11-01,01017,41,0
2025-11-01,01018,87,0
2025-11-01,01019,110,0
2025-11-01,01020,110,0
2025-11-01,01021,34,0
2025-11-01,01022,38,0
2025-11-01,01023,19,0
2025-11-01,01024,97,0
2025-11-01,01025,4,0
2025-11-01,01027,32,0
2025-11-01,01028,48,0
2025-11-01,01029,88,0
2025-11-01,01030,37,0
2025-11-01,01031,11,0
2025-11-01,01032,9,0
2025-11-01,01033,34,0
2025-11-01,01034,10,0
2025-11-01,01036,34,0
2025-11-01,01037,8,0
2025-11-01,01038,11,0
2025-11-01,01039,11,0
2025-11-01,01041,16,0
2025-11-01,01042,9,0
2025-11-01,01044,126,0
2025-11-01,01048,81,0
2025-11-01,01049,6,0
2025-11-01,01050,140,0
2025-11-01,01051,19,0
2025-11-01,01053,9,0
2025-11-01,01056,12,0
2025-11-01,01057,14,0
2025-11-01,01058,3,0
2025-11-01,01059,50,0
2025-11-01,01060,13,0
2025-11-01,01061,33,0
2025-11-01,01063,14,0
2025-11-01,01064,27,0
2025-11-01,01065,28,0
2025-11-01,01066,5,0
2025-11-01,01067,8,0
2025-11-01,01068,29,0
2025-11-01,01070,43,0
2025-11-01,01072,74,0
2025-11-01,01073,15,0
2025-11-01,01074,44,0
2025-11-01,01075,54,0
2025-11-01,01076,67,0
2025-11-01,01077,73,0
2025-11-01,01078,136,0
2025-11-01,01079,22,0
2025-11-01,01080,57,0
2025-11-01,01081,47,0
2025-11-01,01083,17,0
2025-11-01,01084,82,0
2025-11-01,01085,29,0
2025-11-01,01086,15,0
2025-11-01,01088,44,0
2025-11-01,01089,11,0
2025-11-01,01090,52,0
2025-11-01,01101,3,0
2025-11-01,01102,60,0
2025-11-01,01103,70,0
2025-11-01,01105,11,0
2025-11-01,01106,100,0
2025-11-01,01108,57,0
2025-11-01,01109,2,0
2025-11-01,01110,27,0
2025-11-01,01111,82,0
2025-11-01,01112,108,0
2025-11-01,01113,78,0
2025-11-01,01117,100,0
2025-11-01,01118,62,0
2025-11-01,01119,41,0
2025-11-01,01120,68,0
2025-11-01,01121,49,0
2025-11-01,01124,158,0
2025-11-01,01126,52,0
2025-11-01,01127,30,0
2025-11-01,01128,45,0
2025-11-01,01129,26,0
2025-11-01,01130,10,0
2025-11-01,01132,42,0
2025-11-01,01135,58,0
2025-11-01,01136,10,0
2025-11-01,01137,4,0
2025-11-01,01139,14,0
2025-11-01,01140,78,0
2025-11-01,01141,44,0
2025-11-01,01145,31,0
2025-11-01,01148,26,0
2025-11-01,01149,117,0
2025-11-01,01150,63,0
2025-11-01,01151,138,0
2025-11-01,01152,101,0
2025-11-01,01153,194,0
2025-11-01,01155,62,0
2025-11-01,01157,89,0
2025-11-01,01158,88,0
2025-11-01,01159,11,0
2025-11-01,01160,129,0
2025-11-01,01161,6,0
2025-11-01,01162,82,0
2025-11-01,01163,76,0
2025-11-01,01165,49,0
2025-11-01,01166,157,0
2025-11-01,01167,108,0
2025-11-01,01168,65,0
2025-11-01,01169,58,0
2025-11-01,01170,28,0
2025-11-01,01171,34,0
2025-11-01,01172,45,0
2025-11-01,01173,108,0
2025-11-01,01174,36,0
2025-11-01,01175,37,0
2025-11-01,01177,46,0
2025-11-01,01178,27,0
2025-11-01,01180,61,0
2025-11-01,01181,5,0
2025-11-01,01182,67,0
2025-11-01,01183,18,0
2025-11-01,01184,110,0
2025-11-01,01185,42,0
2025-11-01,01186,27,0
2025-11-01,01187,19,0
2025-11-01,01188,6,0
2025-11-01,01190,98,0
2025-11-01,01191,105,0
2025-11-01,01192,92,0
2025-11-01,01193,43,0
2025-11-01,01195,9,0
2025-11-01,01196,12,0
2025-11-01,01197,45,0
2025-11-01,01198,28,0
2025-11-01,01199,44,0
2025-11-01,01200,9,0
2025-11-01,01201,41,0
2025-11-01,01203,21,0
2025-11-01,01204,42,0
2025-11-01,01205,52,0
2025-11-01,01206,49,0
2025-11-01,01207,11,0
2025-11-01,01208,70,0
2025-11-01,01209,70,0
2025-11-01,01210,305,0
2025-11-01,01212,39,0
2025-11-01,01213,7,0
2025-11-01,01214,17,0
2025-11-01,01215,63,0
2025-11-01,01217,30,0
2025-11-01,01218,96,0
2025-11-01,01220,71,0
2025-11-01,01221,67,0
2025-11-01,01222,156,0
2025-11-01,01224,61,0
2025-11-01,01226,78,0
2025-11-01,01227,27,0
2025-11-01,01228,17,0
2025-11-01,01229,19,0
2025-11-01,01230,8,0
2025-11-01,01231,84,0
2025-11-01,01232,147,0
2025-11-01,01233,18,0
2025-11-01,01235,68,0
2025-11-01,01239,16,0
2025-11-01,01240,21,0
2025-11-01,01241,15,0
2025-11-01,01242,4,0
2025-11-01,01243,32,0
2025-11-01,01244,83,0
2025-11-01,01245,50,0
2025-11-01,01246,42,0
2025-11-01,01247,22,0
2025-11-01,01248,56,0
2025-11-01,01250,5,0
2025-11-01,01251,92,0
2025-11-01,01253,7,0
2025-11-01,01256,19,0
2025-11-01,01257,37,0
2025-11-01,01258,3,0
2025-11-01,01259,59,0
2025-11-01,01260,48,0
2025-11-01,01262,49,0
2025-11-01,01263,9,0
2025-11-01,01264,90,0
2025-11-01,01265,38,0
2025-11-01,01266,25,0
2025-11-01,01267,88,0
2025-11-01,01268,21,0
2025-11-01,01269,46,0
2025-11-01,01271,28,0
2025-11-01,01274,31,0
2025-11-01,01275,13,0
2025-11-01,01277,26,0
2025-11-01,01279,11,0
2025-11-01,01282,55,0
2025-11-01,01283,3,0
2025-11-01,01285,10,0
2025-11-01,01286,38,0
2025-11-01,01287,15,0
2025-11-01,01288,25,0
2025-11-01,01289,13,0
2025-11-01,01290,14,0
2025-11-01,01291,29,0
2025-11-01,01293,100,0
2025-11-01,01295,131,0
2025-11-01,01296,24,0
2025-11-01,01297,86,0
2025-11-01,01299,12,0
2025-11-01,01300,23,0
2025-11-01,01302,21,0
2025-11-01,01303,20,0
2025-11-01,01304,9,0
2025-11-01,01305,35,0
2025-11-01,01306,34,0
2025-11-01,01308,63,0
2025-11-01,01314,5,0
2025-11-01,01315,1,0
2025-11-01,01316,7,0
2025-11-01,01318,22,0
2025-11-01,01319,58,0
2025-11-01,01321,48,0
2025-11-01,01322,26,0
2025-11-01,01325,26,0
2025-11-01,01326,18,0
2025-11-01,01327,31,0
2025-11-01,01328,60,0
2025-11-01,01332,27,0
2025-11-01,01333,44,0
2025-11-01,01334,40,0
2025-11-01,01336,26,0
2025-11-01,01337,56,0
2025-11-01,01338,53,0
2025-11-01,01339,22,0
2025-11-01,01340,21,0
2025-11-01,01343,11,0
2025-11-01,01344,1,0
2025-11-01,01346,24,0
2025-11-01,01347,11,0
2025-11-01,01348,15,0
2025-11-01,01349,12,0
2025-11-01,01351,33,0
2025-11-01,01352,9,0
2025-11-01,01353,12,0
2025-11-01,01354,39,0
2025-11-01,01357,9,0
2025-11-01,01358,17,0
2025-11-01,01360,11,0
2025-11-01,01361,41,0
2025-11-01,01363,56,0
2025-11-01,01364,20,0
2025-11-01,01365,7,0
2025-11-01,01366,13,0
2025-11-01,01367,26,0
2025-11-01,01368,13,0
2025-11-01,01370,13,0
2025-11-01,01372,27,0
2025-11-01,01373,28,0
2025-11-01,01375,22,0
2025-11-01,01376,1,0
2025-11-01,01377,4,0
2025-11-01,01379,18,0
2025-11-01,01380,58,0
2025-11-01,01381,71,0
2025-11-01,01382,34,0
2025-11-01,01384,29,0
2025-11-01,01385,32,0
2025-11-01,01386,6,0
2025-11-01,01388,20,0
2025-11-01,01390,41,0
2025-11-01,01391,27,0
2025-11-01,01392,6,0
2025-11-01,01393,19,0
2025-11-01,01394,19,0
2025-11-01,01395,27,0
2025-11-01,01396,20,0
2025-11-01,01401,43,0
2025-11-01,01402,26,0
2025-11-01,01403,18,0
2025-11-01,01404,45,0
2025-11-01,01405,27,0
2025-11-01,01407,31,0
2025-11-01,01408,34,0
2025-11-01,01410,5,0
2025-11-01,01411,34,0
2025-11-01,01414,62,0
2025-11-01,01416,53,0
2025-11-01,01418,2,0
2025-11-01,01420,18,0
2025-11-01,01421,20,0
2025-11-01,01422,9,0
2025-11-01,01424,10,0
2025-11-01,01425,15,0
2025-11-01,01426,9,0
2025-11-01,01427,13,0
2025-11-01,01428,33,0
2025-11-01,01429,29,0
2025-11-01,01430,24,0
2025-11-01,01431,22,0
2025-11-01,01433,45,0
2025-11-01,01435,3,0
2025-11-01,01436,11,0
2025-11-01,01437,25,0
2025-11-01,01438,60,0
2025-11-01,01440,36,0
2025-11-01,01441,16,0
2025-11-01,01442,54,0
2025-11-01,01444,38,0
2025-11-01,01445,3,0
2025-11-01,01446,42,0
2025-11-01,01447,65,0
2025-11-01,01448,70,0
2025-11-01,01449,74,0
2025-11-01,01450,41,0
2025-11-01,01451,70,0
2025-11-01,01452,64,0
2025-11-01,01453,4,0
2025-11-01,01454,25,0
2025-11-01,01455,90,0
2025-11-01,01456,34,0
2025-11-01,01457,17,0
2025-11-01,01458,64,0
2025-11-01,01459,5,0
2025-11-01,01461,31,0
2025-11-01,01462,61,0
2025-11-01,01463,9,0
2025-11-01,01464,18,0
2025-11-01,01466,12,0
2025-11-01,01467,16,0
2025-11-01,01468,26,0
2025-11-01,01469,25,0
2025-11-01,01470,31,0
2025-11-01,01471,38,0
2025-11-01,01472,18,0
2025-11-01,01473,32,0
2025-11-01,01474,12,0
2025-11-01,01478,61,0
2025-11-01,01479,7,0
2025-11-01,01480,19,0
2025-11-01,01501,31,0
