신용등급,매출액,영업이익,당기순이익,총자산,총부채,자본총계,자본금,영업활동현금흐름,이자발생부채
AA+,103763.16094169422,418.7790383706583,628.1685575559875,197815.44612202732,83700.5301522575,100922.88557944098,31250.56964434705,7561.272843840495,58676.93221234677
AA+,167929.05154420406,1812.5669648114065,202.3843389783138,225444.23279173585,116379.92292378249,67922.5497699561,28032.550491679784,5459.00169933861,37016.13005416751
AA+,152227.28302968977,1403.916218693587,822.2796620263846,53623.00066710054,8544.166962251606,20614.761875453944,1936.0946638544992,11298.66099064532,-32223.25791830427
AA+,170702.32909147022,971.4562082429525,-10.60459713455387,140852.7485424127,41619.02111258613,66067.52936739378,21863.075679478876,12801.57810146685,-3196.541286768923
AA,115014.62181504874,15862.440576252127,3556.2064885100044,305897.97592584655,100513.11897560803,200084.7659098241,9348.901660077601,-19966.352351988335,37666.73223139627
AA,131852.67992954582,-13323.845184324047,-3752.1063512497767,371621.0163585064,147141.24447840988,192504.04183457358,2379.1116038469627,997.6580533748347,47444.37611027404
AA,278437.4619498597,57514.74358906083,35108.75836891479,511713.23835983314,101693.98716746953,349169.5147581962,9191.52101240099,89158.01082623,23361.906407340855
AA,293935.7746385984,-25352.74898074924,-40210.31788125293,496080.22965745116,192252.2046500972,129538.15973967958,1137.5094768603985,45220.94743079962,79947.87313090818
AA,214915.00822616427,-13606.215844602812,-5754.132140574273,655889.611996647,163662.27276351248,423012.8023512461,11244.134489623613,7863.192226893792,41825.109341914795
AA,210620.01185449306,19932.665255122625,16892.422362675963,417032.81912680034,96829.63816318051,251674.30775773517,4719.143118816249,-17274.82888030601,44459.859800913124
AA,271034.3523854435,59094.08717062601,46657.25237506963,406212.2678380747,170182.40664844192,138510.33979813586,832.4477390898846,37395.680216390596,26965.072688546155
AA,181764.26488500024,51044.66084917422,11346.512558280114,116447.20213301267,42252.45245983249,36533.633071459386,0.1,25362.731415357586,19101.329513903464
AA,72602.22967506283,-3465.3676504268624,-25197.77737036803,262860.78731535847,162112.54427590698,121324.5202651833,0.1,98707.5389993716,77069.44907687676
AA,279789.0382803113,73993.43197590896,73981.57798458186,306334.3486589271,91637.2381154134,130738.65838952671,0.1,57140.57729869619,43140.37620395108
AA-,133001.54253588608,2712.6262442145007,-1150.1340065329182,118612.12838647669,35717.29798856469,78728.58805585504,3340.773672458532,7295.404507103589,-14778.661030211646
AA-,106896.00319794426,1634.0313885691949,-3268.671771156626,147966.9999247716,87184.62417090358,65433.18637940434,184.05030074358297,5171.821157970306,38469.75886522081
AA-,47608.865157689885,1579.0499604130173,-311.15735329946733,93224.92853117998,96283.61031896883,19315.46613757579,1139.2449995899842,611.4394478776621,42543.13855625439
AA-,129819.81830136143,1651.7621544741173,2300.382712102756,121476.23470398571,69372.70988313148,49734.717866764295,3716.5045614482488,2207.4096771595296,-6122.8948557980475
AA-,52062.18953237435,3664.061563808944,4555.627487115055,67177.07445544547,58188.07444566226,26924.65953097454,1740.4480711014148,5518.144309865586,27638.48182069711
AA-,81540.02375048604,1019.5038613223393,-2749.449297688079,96768.29607936287,62010.7464728584,37037.618889512116,1388.1252335504778,2891.9378478343965,55866.964278051724
AA-,122882.56962723356,1473.1773956800223,-3992.7652609616857,100133.98154931932,28515.412738556843,61181.24412173884,1515.484207620866,9322.940819865662,19142.117646855426
AA-,121634.52779834796,-1182.406727253937,-4170.937523649225,114992.74728267324,35129.92333913631,69933.76480546311,52.90406394414936,105.99985361845847,29314.708004419226
AA-,45060.23395513989,3489.2219914809375,5233.832987221406,64518.55512504339,61807.60030124738,27208.028231778204,2043.4808681186032,7416.0182344947425,12753.844691622991
AA-,119698.58656616589,1306.2099736707441,-868.422545451058,74499.31180931203,21306.349773916332,39899.53319212326,2769.7042269095286,4068.3461841250464,15260.284521901558
A+,52836.63100676385,1709.9446031779198,111.83125363040335,154020.64134119655,128343.06550010642,40826.18402750088,2019.839349585596,-8807.442984409283,51575.61337992222
A+,294780.15781544725,10742.89674165388,5187.568526900309,348084.9884132728,122277.6255569213,169217.2233722155,2857.6739318113914,7016.607881702488,21248.53761919171
A+,81596.73651439225,-2359.1816008238966,-2590.459782908211,232968.88936338935,191495.94643680088,55696.36325207964,1899.3399926881445,10389.186014795223,38367.659632016126
A+,298773.7244234755,10408.557386088343,8446.22540082111,223396.05273643136,110779.94291518637,40986.21506256438,2057.2042890039356,17461.600882935403,48316.63967079826
A+,68633.78925737747,7179.730187314926,2968.6285493209716,124902.27445817193,96303.53737474934,48454.83247742865,2117.858765913961,31999.590759447106,21472.9415734687
A+,171838.66287615508,3437.8290555972085,2265.3937808642177,211022.4836157214,112853.23348650293,71175.0290827164,1333.848866417066,1580.7163918427377,60752.982430156626
A+,165442.40702407164,6657.353830636143,3804.3387090263855,201436.71540533076,94301.93430935808,88621.2545575991,2433.486864719209,15761.037212591504,40212.81746358113
A+,66728.10922470524,-5183.935175824294,-1712.4951408514366,97740.43700702913,19830.66742416037,97657.12756530281,3462.788135391527,4247.2525133691415,-17448.446568886684
A+,49847.75059885525,10731.203407862875,4741.218110704051,115126.9759630657,92543.25839917388,55364.04962932495,873.2709608218298,42173.67025185079,-2133.2189117840535
A+,132870.5127380024,10185.203664580618,1846.7028754068754,208747.42380175536,79959.84831441994,130194.97074464809,909.1332152823121,37432.54943756962,31500.358364109907
A,29023.357984017563,1015.7711145588296,1220.1367716983375,61190.76061806454,40194.369587862515,23578.33400183293,5984.255882779838,-4225.289041143053,15321.104060840029
A,27055.29685352566,368.6678342489272,-306.9448880721693,72625.01733205895,37101.32391681014,37278.07776224977,0.1,-8469.157235929895,22049.38314845824
A,59314.55291693117,3368.6765844821057,2565.5134249979897,81110.00840432807,52845.25620192593,22962.19826716686,812.2340002378992,8393.87716342673,17273.399949545375
A,67931.0529514858,1579.206423881213,1607.548131912639,73138.12996167553,37939.78138547433,23647.50581250361,2762.3412815926586,4665.724373769664,16145.47086098275
A,19395.10117845005,3377.5915344602918,2737.233130076552,30520.99463631275,3210.6661003655754,33639.93208504555,2551.3458059520563,1497.2969544726147,6286.697589793111
A,47699.906372097204,754.5095932851898,706.4651608651045,71398.00103828638,37451.54649194347,28774.927901979463,3302.1060458631973,-4118.4654060858375,16278.484360342884
A,46318.23916111502,1320.4233728866545,1434.0696511451629,69694.68504975768,34057.078452322305,32602.736692838633,2533.10992888443,746.3311940462736,15333.637166975668
A,37152.86457826914,3767.8516412572617,2564.6748154454053,31807.42809291311,11199.159117296615,18987.06472210226,2096.0392028986594,-289.17321481691533,2784.4392910072766
A,53770.41254413718,3424.0780349249353,2287.029679958879,31204.498676808587,5703.616164596639,19014.666071288204,9279.629083066251,7903.844589892141,2916.310856035916
A,61474.91322035274,2226.1787363096196,917.7858787080589,51847.46898306898,16561.96554126838,25878.0489245228,6905.3856860463,4673.469489737026,7062.65034026882
A-,8440.094918165252,228.3798209645486,-1671.4196386075246,18898.678462235675,13030.762516004248,9021.844836382563,1001.3298477708695,-275.1040677525606,632.8634926103769
A-,20324.32960131357,410.8296484678369,-563.8326273671559,39038.294721657316,24945.305573261146,13457.757873569728,477.9165138183187,1328.7953367547889,19807.54219969359
A-,19616.52870854606,583.1291570390891,-568.2295839717278,32380.416515788023,25033.030299799095,6138.054674588819,394.85498058063706,1551.2262489326313,20666.19904641929
A-,9323.227880109429,793.581942379262,150.94108634105157,11394.80164346297,7480.376893919667,4428.475813522627,302.2218871888609,740.4061820369274,7224.575606047759
A-,11788.01259601167,-85.31544472750238,-1723.1815032590862,22146.303513801002,14531.928999419797,8232.988312200257,252.5029902332343,-327.93059019254144,11552.742731156482
A-,29173.583425119352,740.9564598786828,-1022.812071956427,33423.60848847142,12318.54728979488,15058.034091424506,250.34840726699372,1806.8468457699419,10240.124125400509
A-,16325.18503169346,349.17422680895595,-638.6923424773564,28199.30703471507,20243.206771400488,8236.000752969296,582.0856414732268,703.2953380996761,11791.875940681299
A-,7966.009329315148,1081.809104895515,13.39941382565712,6545.933383968299,4495.724151399843,2410.147903796241,1485.0689466708147,1334.455646702891,6188.4017542842885
A-,5482.769317995637,167.39416779224257,-1813.0943871998375,10887.41427447101,7051.684300448036,6184.993686199441,408.6169373584216,861.9456578161883,3954.6749475125334
A-,20000.649203739675,410.71112592330144,-1240.8263776348604,39343.54865977777,30042.62164909399,9661.570661354035,583.3711419978248,817.8314089149162,18028.790789659695
BBB+,56164.22096561669,632.7683196360922,-519.3452993897904,122442.43609386876,95568.90885234076,23854.508253667802,5708.986477626489,615.3989727338469,39991.98205331499
BBB+,74050.37100235731,1808.0915406247195,464.94047592775564,145681.33121390105,88775.65478322675,46715.27826075134,1893.2607912787162,3401.3086796050957,23727.289500286777
BBB+,87354.21013151182,2980.3749180492423,1518.193292982361,129017.87590421227,73117.980690256,38165.30524618349,0.1,3560.1156960154653,20731.179251601396
BBB+,91670.44104143057,1122.0120767553115,1457.8064229862987,124270.38790376658,59798.090170064046,45556.30740188608,3141.1282024104576,-524.2596263598382,1940.468108307472
BBB+,39065.83034941043,858.3300734994842,152.45826914039253,67324.2273764659,55867.0302379026,16648.697229046997,9301.49434397437,1409.9281798727616,17883.634947113478
BBB+,57120.11816160959,1274.4174983989121,633.4285334379126,98072.400288122,69173.91345288511,24265.196928024598,150.15971598015358,1404.3344422423665,31946.130818817765
BBB+,55760.30628805343,1525.5292807732596,459.94204820436335,96406.64243471473,64456.56855410862,28514.0263037084,4213.969392772089,1674.3671997616505,26144.158882002503
BBB+,57816.24338738101,1299.4844097512814,726.9434489006326,33832.03186094046,4449.655533427962,21944.282925308366,1871.115809674408,4153.0078672081945,12253.121607003568
BBB+,64618.408566734615,-29.73896338129134,-549.5369860560145,139864.959786915,102894.53720741732,30777.286267341915,6162.08021894849,1633.4931605730133,36727.42801191678
BBB+,85213.23090695264,2678.3418793910237,2323.60335687771,81871.34908833308,26649.784612433454,35580.61692497374,0.1,1791.2366990610553,14524.472123827549
BBB,8343.35229326105,-265.45097006851563,-765.2265727563971,20725.635398348208,15751.631034731101,4438.598296094719,947.9013566839076,-416.4124471372384,13318.449116261312
BBB,10317.92458242704,592.1481708522953,-8.032916394096162,24067.765386578183,17162.159680866098,6526.874334271786,2078.2084682322657,29.260123107093833,9348.531926309402
BBB,10489.72328960296,-48.89858190301146,107.55244741661443,11720.037747454331,3936.4831898351176,5832.111156793953,2119.296723505875,-531.5484758681973,4897.835709309107
BBB,12838.872767268469,-490.5815332214455,-596.9504811728826,22133.35005545015,14566.954897449084,5990.229622875726,1212.9820012748628,144.97980797815933,3789.418304462565
BBB,6184.684751106727,-588.8616561749408,-811.860354019982,14043.940765199597,11123.672785107039,3497.4122923625046,0.1,-533.4609455475057,7262.059068921924
BBB,8938.91857750135,367.47735299776684,-120.74988331683562,17616.158781404018,12700.052361950276,4319.315039862918,2556.504803971683,215.88816934675378,10821.257149562045
BBB,8437.803840551991,85.90945202370504,-424.25309733908966,17681.48771121139,12372.740974341723,4957.599347199677,1380.8256430997535,-51.20636256949636,9409.6960933523
BBB,9483.084006614345,619.8901400552732,320.97068154577687,10132.07768759636,4155.124546357037,4669.310751855274,1713.613304951424,-67.81257502682395,4999.477315059126
BBB,5478.645512522262,372.19187729758323,-146.8360010878074,2732.602739519627,1972.3152234086701,816.0917541544388,816.0917541544388,321.5358953329414,6508.564962850696
BBB,12859.385909879657,625.6659361109563,170.22877429655256,16444.49691015951,8085.271765297999,5879.842541231321,2577.5850172148284,736.9318857263062,6084.224093017285
BBB-,9814.028738140525,140.56953521335822,27.053923398962837,8128.080212568061,5990.51401937139,2322.346137351326,365.5999782596701,134.3902648519966,4017.2752223294174
BBB-,14637.910838937942,340.6792352169921,197.43283300040358,10847.961952095475,6048.2343472781195,3900.065181683053,454.34005049940606,257.73170457227684,2968.757738063238
BBB-,13662.006085393738,738.4751344134916,490.7537027460911,9828.360967988101,6633.181952369897,2444.8706312127506,501.98642190798853,350.7950828618507,4080.339970527512
BBB-,14877.075659930564,676.709849392874,389.0685712326966,8785.751462097753,4945.937212327929,3007.910967460064,106.51302026397033,114.67088459039962,846.3123735746167
BBB-,9630.368281567022,415.0839784641546,131.93335267561372,7454.926053766577,6200.630636155378,1360.6264507482651,561.2180390355301,205.89500884768137,4705.419851871756
BBB-,12069.940095886774,332.8701148569596,175.41143452816434,8816.00038952168,5340.186227681999,2944.139427016877,299.00339855074697,135.92222743947713,4119.350300084843
BBB-,11951.859534045,427.41243244564936,302.61953657305986,8675.968648122684,5278.174949556843,3059.077527987432,350.881837634807,215.04938809535435,3517.5553600873823
BBB-,9993.14753609525,448.7533692684636,135.58196049172818,4702.328502298649,2565.372142741228,2084.412811015392,357.27147990606085,312.64140673520296,2149.300225986592
BBB-,6224.876519067552,311.1502145544102,185.48622362948043,3266.294357957514,3288.3823245082976,797.8867920573983,305.78832737927326,93.70420963778155,3615.061754801604
BBB-,8046.29077248855,296.47396409647007,247.0902314307925,9593.770590344762,8192.258951687752,2424.593324586783,381.5840456027264,61.24930059653367,4968.0848027967495
BB+,18607.46865080906,-473.07453986959547,-146.52926829964542,20539.212003972287,9088.25935588351,8431.254174422998,148.77609834459574,217.33943038899338,-761.2269047484779
BB+,14005.730133426803,-2448.310166733555,-605.8590624926653,23273.35981304686,14939.983722238325,6623.683287132758,134.60170529002096,255.84624988336122,8644.315740296577
BB+,12884.851559461089,1194.4815978938618,1640.9962115569128,17856.58476240797,14400.148185074353,3066.8584027247302,166.32108643631162,987.4767038413952,12030.335347254531
BB+,17457.097134458552,1015.3070807276872,-435.9881449153846,19844.30323454301,13591.43659281138,4622.4993426104065,239.74782551372883,2087.6910914055693,1383.657660665308
BB+,7200.125905603441,-988.345352267167,-318.23225833084695,10254.701140214833,8544.034753489716,3671.3396475482327,195.27504114937335,1549.3616963627858,4863.825454388054
BB+,11098.562709523267,-1882.9380950409372,-1156.742365568962,15197.546424152235,8468.79858336927,5018.614221376347,171.30230068818102,694.9378152164145,10399.832587921297
BB+,17201.247272208002,-829.7348797047649,458.2897128636439,17406.168670339415,5548.062467201838,7895.984345528133,175.26403394159644,-502.50886570291414,4484.391966991105
BB+,17217.83731971754,-2531.7020444887876,-1592.7629418255694,19617.7589140486,6441.221296404186,8292.928085076324,243.5863525850096,1114.709932330304,6361.18133038047
BB+,9465.390767103918,-4732.695383551959,-2018.0220162176504,14799.275089194676,7425.675010252509,6962.345056904074,157.4060015483684,738.8046432469647,1786.0983309820099
BB+,12935.866372267192,784.6961596018539,1177.044239402781,9948.421384337678,6863.0155653399615,1821.7057523382464,134.45959674123054,1793.235514738014,6771.396053489328
BB,4949.3757456240255,-78.42362932406249,-114.19804407624056,5939.047426900563,4558.398600137634,1543.6080632895646,310.85946819769833,-106.45005911749149,2764.58828485175
BB,11351.195842274403,199.96223301207755,133.99441338338892,9094.0361044756,4088.9076867734084,3763.606757217559,386.0109492900999,185.8918530862544,1353.1225734070777
BB,6059.024363906856,-96.57137324354846,-200.71070090655786,7626.640203970444,6126.294015429095,1694.4283967897409,225.57364703137995,413.00009076605846,2395.5822193244526
BB,10722.159022713207,349.5142403840031,252.1438255689511,6250.75139566235,3311.6402121905894,1422.8225968921015,0.1,514.7744717775258,2213.5224584661664
BB,5115.534575523062,139.32757898467847,85.56122473604746,5168.268936528955,4083.1229927420777,1536.5557904821487,334.29100072768676,756.8007018278893,1676.8844038176615
BB,7879.731683549694,24.304701726041117,12.970486474948899,6606.304715501984,3724.1235371647253,2154.4237890179907,182.9883209847227,178.3850041644916,2831.5052475875027
BB,10003.552454220986,345.38995993510093,452.39318801811737,4769.363914089832,947.7432651407521,2623.40769112597,280.57613975899955,19.278151255838225,497.4888378932071
BB,4535.345202614641,42.32519230224587,63.4877884533688,1087.6738861425215,644.5314199665108,573.1766680384553,464.8292349429506,283.1843532858811,775.9690909760413
BB,4641.740589374613,141.92468312220484,212.88702468330726,5042.131555165494,4322.9006856062715,1540.1280549557346,406.4113085482721,912.9613312848519,926.7029040394034
BB,3000.3600886700374,-44.79114340196426,-86.66258593088821,8204.618256525137,7088.852547535913,2206.871409067938,179.28682041538002,396.4584168794227,3781.3877847351814
BB-,2419.9638245445644,-16.733033701403286,-93.62849865192425,3058.7456819742647,2391.1666712121933,677.1975157541478,105.48784282578346,-30.10343108971321,1564.9080945190915
BB-,5135.384095977689,50.416713344801515,3.4871257955797077,3869.878845919431,1949.2106485732913,1350.4648332088886,135.44085427615425,12.32938096572309,928.2219096737614
BB-,4572.900232676705,217.20099760202552,132.61334572101669,3520.37662699982,2441.4706279357383,676.4422865265796,288.0633555842318,256.22795779897115,1346.7485825987123
BB-,4582.05674257694,193.42400253696192,119.57696400294165,2849.455232724419,1582.5085997803708,768.551265886847,24.15086338620995,451.6562103477418,1225.205699122057
BB-,2395.945456875088,129.0867983955987,57.75974604511253,2717.348635274944,2261.173406964669,665.8960798470349,386.1741357007137,207.87762719738447,1034.2337847976721
BB-,4420.089811581636,240.88830163881084,57.37828206861459,2030.9224672432665,670.2947568857107,846.063704964632,484.5922041020267,117.75759275218334,321.91164230297306
BB-,4145.428285459817,6.774153609948343,-146.4555312131279,2296.587894154336,705.4646353652686,999.1541595508635,246.21470575766705,-27.193589950640018,667.7917856196509
BB-,1696.2325065621358,146.53759510043852,47.37866923929236,1191.8973184598285,831.6582143200981,442.20350553445337,189.82827438294748,-7.17273502227556,826.421984936431
BB-,2429.7652080530006,110.61989863449449,-20.54318950640189,882.9689459978779,318.971781360156,433.85547664591195,0.1,227.1890157870749,338.5437614257361
BB-,3484.5124673499877,149.86164928460332,-52.48717412339659,1786.7631001251152,699.0450706683318,748.0523146626052,0.1,310.36596695153185,700.9144410534811
B+,11544.43750624343,595.3870818261018,183.60644607897393,10843.371751454477,7846.465148610285,2093.408000849592,1601.368779631227,-106.85735202834795,1901.6451807276007
B+,14770.38920342206,592.4646509716639,166.48967787705934,11161.627234236179,4772.688115252386,4363.917956360309,0.1,-165.2586761021896,2248.793993733799
B+,12813.782454594442,719.1120728226625,170.75891674447485,9758.47275538592,6784.389824203753,1373.8675750400062,163.8401187065386,100.05874900021723,2911.3085523363798
B+,10745.392745363686,425.55759893081506,118.47868591515616,4359.492029892433,1187.9423420499138,1565.203255961409,1565.203255961409,-839.6594582659937,1941.9316217943413
B+,5453.854601073209,-27.769113075570317,-87.58190613305823,6066.21511730773,5172.176628205186,1067.3040405072247,482.4117703236537,-1216.8769971033691,1545.460229112822
B+,9519.321906682497,719.995180216678,152.97507843337914,7709.742663171053,5599.739017139451,1650.2469555958476,1252.1497736116066,476.53064233475664,1914.7265447939235
B+,1305.0204943139015,-21.191983506000838,-129.65658015731287,1048.8180607333788,1793.5514393349767,641.3715101721141,0.1,117.69095677573716,447.01905431302225
B+,1055.232961267141,119.01299660781694,-67.32073684600161,4148.5607606830945,4476.258174317618,1276.7105224942852,1077.9662158481274,-557.2273144336601,1935.894012372297
B+,13650.424103514932,741.9126195781132,173.09192038655567,11965.275809163617,7547.307588407082,2903.1798561607893,1024.630864433051,-340.3588973892224,1898.6180240135902
B+,2189.988958839709,-156.67498964517114,-79.30658372125062,544.7707569726108,32.16896893066314,1373.597859502999,397.78255789058574,-51.39671156136856,1730.3853844981968
B,5788.367798394446,-187.21383062791583,-475.34901006385445,5499.46496298761,4025.612034245348,1410.3486342515223,150.8833533093287,4.229590805942252,3298.543218289884
B,5801.8194337901505,-489.53412018480424,-991.8564958105826,3846.5139792627397,2144.636516684983,1491.1440122432273,74.6741399715381,-14.223294971905574,-98.43760171465146
B,6829.093135486084,-136.80534150060845,-249.4595850382059,8689.84020921063,6693.855843656781,1581.608845906529,171.7294885688106,61.14154439607872,5812.32052478184
B,4263.005255668017,-77.14900897867295,-616.8128977008702,2847.1430355628104,2554.250677761881,827.788262312256,165.2871721860488,125.55822411654249,2736.533764042094
B,5035.998150813496,-263.3915520662939,-100.12865521891149,2595.8232241004025,1889.3597245298984,806.0963192084594,88.78338543818367,255.75447399181513,2601.5996205071933
B,6129.930696550383,-150.23770638475395,-267.1178278573587,2737.1974028388086,194.06610186430498,2158.677777687618,235.18839236411392,170.05517795398148,691.3277015839367
B,8444.363812848896,-206.8787814399791,-10.617850802958174,8180.110863659654,4215.014840597594,2875.0464955495154,156.2038005907648,-2.9374827180300827,2662.4168572886547
B,6693.435610253699,135.18397249409867,5.919575360379099,3948.49031098099,1826.9283614810756,1694.469180810728,144.72166043713565,70.65200302136016,1186.0916924653611
B,8091.991159160874,52.230049799378776,5.321462180775143,5181.94400995035,819.4272704150098,3093.6347517098816,198.18986586911845,218.1129265238742,1609.9452225730938
B,6728.089833306463,145.31142727586155,135.91276532135066,5856.0019130316,3740.8490622520894,1686.3545959683756,233.24722898599254,60.26132350086758,3992.8235134388883
B-,4210.708917398494,326.5412501278201,43.37004212474583,3180.9446100058985,2657.568275307257,643.4898484888236,227.9669923149495,64.01263203119161,1355.1298753157193
B-,6128.450115983353,384.78043595581323,51.46085654455204,3323.303220838561,2212.212174608383,1005.2359290940822,256.0147384993367,71.62323186386156,830.9514450817385
B-,5752.926569702712,323.39620229335463,42.15911244833677,3157.7426474096915,2434.3777997391894,537.9157064463091,196.0443622390958,60.90618683900494,1124.5870045334293
B-,4042.991143569557,240.091060223525,39.72543514336289,3113.5679763704916,2406.027858440939,784.0363419654047,183.1311214628615,38.297872661381405,940.1477768216491
B-,4060.5396472134676,158.5390563126668,24.219133937017993,3178.2003195418124,2507.304221449782,721.9665683623252,62.323009314736,48.6190540671999,1104.9543285296722
B-,4935.807992877207,201.2231967701412,18.05628501574975,2778.6477864217695,1463.7657403031835,928.8464856980634,260.6897514789306,54.256754793380864,504.012642184682
B-,2687.646503963726,366.10348953519696,46.64480288425205,2812.618358201351,2256.0757066865795,750.0183573846462,179.32731262372386,46.74232925500777,871.4680626973181
B-,2964.573721860559,236.83368850957882,25.862785033475625,2637.2616929607984,1806.8986391575713,726.5239113605819,187.66040331472493,64.90924584627926,921.0545653894891
B-,4510.85620279251,319.9876115778082,52.2460871412508,3410.952048181444,3017.7191141690046,631.0519556472283,199.88660136893088,44.391361838314005,1464.5940319141203
B-,4283.038455264349,402.6933476331224,44.93654843416327,2659.7348402160605,1627.05585701905,789.4876279238389,189.0267852465442,53.44072128446882,706.9094561289869
CCC+,22643.16292014926,-416.3578696820792,-331.22127672090477,21110.207670803058,11204.899409424475,7444.948846563884,370.03447271543723,-73.82664937695763,7540.311141213057
CCC+,20641.75773812727,-484.8992026958122,-312.38055554756954,23875.983568962576,16958.303836456096,5835.974846294066,412.45632506635343,-155.6369971164678,8964.665797134676
CCC+,17737.03276372695,-797.6972503559425,-527.8828759326325,20436.070388770248,15018.594327039698,4939.766243815772,537.6413084018387,-221.7759941461115,7988.986766267339
CCC+,22978.976327813507,-944.054903101817,-596.389031797946,21446.048594710053,12321.46549650248,7030.121388500438,303.3722222536602,-254.56622956936627,4693.762067939228
CCC+,13796.561182542515,-519.1820782273459,-333.5578073237397,17998.89246249536,14638.854669551522,4107.203509693552,487.1039200098854,-194.29912063474595,7872.392144483184
CCC+,17609.16131481807,-451.6996205333604,-356.57032458311977,20353.630026113675,16850.925389753895,3417.302114557498,518.8001659427689,-124.97004688965986,6985.525318874657
CCC+,17527.870325696455,-664.5281021459024,-443.4696050876582,20270.976607228396,16034.16522488245,4031.043301829011,467.3182008722824,-171.70816886686418,7268.117116821855
CCC+,16484.322599141553,-471.93520735870027,-349.38162289885736,14879.125746419466,11066.078506756285,3300.5034433388123,428.93006786249333,-224.6221968667356,4733.045421505665
CCC+,19236.387869262206,-729.38604565338,-475.3972860037761,23719.766897059097,19214.30033501373,4131.3304322033,539.2419627806312,-259.74670083294416,8674.142599544235
CCC+,13647.067697757291,-730.3414772688216,-558.5495294482157,16054.040683080271,12589.232450309697,4099.633429011646,185.8184724921232,-124.35694818600267,5959.074423512691
CCC,12006.93554067134,-590.2065168496845,-608.9649376513137,19351.265472750532,15832.307218235364,3626.7436578742277,599.2789741616386,-79.31039403255323,9311.286880936234
CCC,18616.0962157189,-479.69049290257374,-489.17309408558316,20125.11261164119,14070.702308620335,5189.918239339009,631.167342219582,-26.140862390192694,8462.455477348303
CCC,9131.234900918618,-503.6899695555045,-700.3051271740716,16011.947098085619,13086.895567727395,3156.784507888142,804.215432223332,-100.85428631642883,6959.681199172228
CCC,16525.608282774483,-381.9746663917141,-459.68648157820405,21359.926924369578,16463.03191332956,4569.218607024961,959.3336512923001,-66.93627677705659,9960.946166711377
CCC,11597.113048665267,-468.7725428725124,-469.81168315680003,18848.470096312558,15022.325547811772,3954.0104910123023,979.8493254272081,-54.521794367426246,9125.040709729412
CCC,14597.330620042816,-512.9522558459853,-510.81881368181314,19147.757036227038,15198.800943800534,3670.9578973212556,632.8285099736776,-82.86263973337677,8491.72372664897
CCC,14253.87483475016,-492.114714710174,-467.13975096810054,19071.39607003363,14846.45080422667,4004.55863459996,762.6700161877,-53.17241761453453,8453.73417484569
CCC,8332.794471335532,-491.16405025560687,-594.5707933728157,16146.620495848183,13518.455716596496,2993.167919559154,650.1310825698572,-62.6509360632832,7428.653118258214
CCC,12812.103965042284,-706.6270663887907,-572.5653037463079,20528.959373784488,16623.54396764028,3992.612336708541,693.1424402941582,-128.62932702771238,10117.014394615657
