신용등급,매출액,영업이익,당기순이익,총자산,총부채,자본총계,자본금,영업활동현금흐름,이자발생부채
AAA,116523.57879450513,-2236.359614607256,-8601.07495445623,344995.5721199303,123126.84683324711,246491.1697254885,40143.45673506482,42652.29144008258,-1901.6378600437602
AAA,182403.26696848444,15198.364959261049,15162.47212861328,310976.6584553969,132307.6610584161,174968.65392654954,174968.65392654954,36913.91827409137,52263.66141917576
AAA,180847.4002668603,12347.167042510611,12054.346950629068,497927.82099602703,251405.09238779507,186995.53024464787,0.1,-4465.829801972013,201493.57726859374
AAA,171640.24042992605,9870.365671398522,7324.655658407693,307488.4765015457,143408.44242705381,142260.98488261164,0.1,44440.01548983457,32143.011596306125
AAA,77232.46578562504,23378.01851853004,15473.174602880605,248956.3030273342,189576.75877244867,79207.50235814475,0.1,50833.91951778182,43382.93264191639
AAA,33704.481126181854,-371.68257214508776,11073.441136630368,338394.6996128766,299283.66170575755,71849.64619009037,54126.82718758924,9698.410219774816,170232.36343666364
AAA,192696.5851603382,20385.50694684207,5867.0722342044355,240992.18057622982,168947.08509953032,43636.591708941094,17326.150654668367,25778.597338276322,2755.4752585690294
AAA,33840.80818533464,357.38471890888286,536.0770783633243,351616.1704213418,314957.4297894317,67732.50793319242,0.1,17849.603822658817,133640.64286037377
AAA,140734.42810274946,26664.936940182706,27743.520369486338,371379.7028783457,255724.26915003773,84293.27349447852,3352.9494355325223,8507.183084041182,194433.476762446
AAA,81830.27151654675,29515.062093551445,16076.548924118582,325275.47757748514,84348.61081720985,268411.4431735501,0.1,59613.18909043459,27602.2162091472
AAA,48017.895833260554,24008.947916630277,7646.809075491041,274979.1728282337,259984.1606765007,80398.26312071871,80398.26312071871,31248.597885978335,71671.64246718495
AAA,250310.42583631788,33099.75373788381,14620.93514341736,416809.6687221164,184460.9153832716,179129.7424761674,58689.64074867764,53158.37698486098,95952.53678205401
AAA,120050.27919192686,-4633.946852641833,-1842.9530787001768,496245.8662692534,298390.7574003279,190431.5063459653,0.1,20391.876883482488,141817.1196341687
AAA,31465.402501920296,4169.923036627342,5990.560642695626,313187.89657999494,198732.64898940912,176304.01013944423,70960.87520161778,-4108.5533409528,32272.770352323132
AAA,194791.78954563176,8383.500992341296,10148.421398716102,513979.96351453173,300447.75660144136,161007.15109967737,0.1,21545.28638573367,158582.42636822007
AAA,159475.09976923198,20648.32922368196,27403.41540531646,473679.21937842004,215041.19264452832,251140.0078445007,0.1,34159.544764200866,88870.51324565955
AAA,22138.54832607406,11069.27416303703,16603.911244555544,338614.8624709304,240413.9068868373,164909.19976206962,155295.8870793395,27543.918900081673,132569.3839901141
AAA,2555.12925116533,-1277.564625582665,657.3775562756118,346191.40726843174,210041.99142759113,178629.58432679734,0.1,2248.8572183897195,115731.98252530704
AAA,217500.48288688494,16237.078158372155,12146.351229330323,494862.1459091123,258097.28803907777,188609.05778661545,0.1,29495.068204356074,85206.28051781622
AAA,67678.55356532337,15538.386828025014,6336.450191960732,211811.95050420213,75501.20111912327,179619.23337950968,114678.9830262677,17300.799666634815,26783.207561106916
AAA,235028.48986152012,26578.48910241277,15866.364522916312,468154.0939005951,304832.30224777665,108429.34497671598,32205.58776609202,46403.0496590627,143742.33389739145
AAA,68077.79980401156,-1444.3566727470716,6836.933672724846,548542.7191911864,378743.02655837685,214541.58297849822,174992.15492723428,16803.652706014924,194594.18940902507
AAA,89978.03533645498,10540.351789402572,12384.173194696446,228972.20607586898,11652.41856253214,243336.80780237843,4242.699374545853,21851.960807831485,-12545.627191320731
AAA,230931.13113821112,27434.60942588676,14026.674634668314,535353.18921642,270303.3752602564,218985.29741806333,42515.68276667533,6995.670372275195,119827.8859806491
AAA,30054.959973396995,15027.479986698498,19506.140743796735,63860.262428715534,77624.69162457177,34175.22007701642,34175.22007701642,50109.046460969825,72444.27537307616
AAA,91349.93354617833,18614.95986458853,18074.262040523616,428169.0840310967,223896.8614928797,218299.49476226716,0.1,40658.64355248112,134119.14219307463
AAA,154340.8239802838,24803.300623742085,24480.076014764687,271098.94784105604,45007.25662775675,196296.06228509382,0.1,24775.93863095741,102364.68566220338
AAA,199224.72388291714,16219.323145422743,22062.830898595115,306962.35215859767,51923.906941303925,218048.91631052748,0.1,49893.54979708398,53783.28816213476
AAA,141585.30013477127,21260.087244198523,20374.27049661613,236764.38657386444,6532.679740850435,223125.51213879004,0.1,53060.08046454731,12931.88428476271
AAA,166499.25831300893,14121.173422932134,5804.151121275815,498074.886110543,287941.28873832943,174866.8270025439,0.1,4437.649173774433,158331.20493214394
AAA,35012.812576793265,12512.45095681679,9673.007798486196,401030.9032441463,339248.3905402181,100263.72108732835,36263.522885401195,20479.590412268008,171298.69707881915
AAA,170681.75749933656,13253.1247902384,12549.078978038902,395687.7349041676,252482.48673957036,113679.75055261629,16834.239743113067,14429.198475366595,118822.4662967461
AAA,197810.6649121198,18625.293254289252,12233.328743573802,449472.0333511275,323271.8042045053,89654.44346533169,65493.92562149244,183.8324129455723,131514.07358500332
AAA,216388.71827281648,-440.331179396846,4106.271117163034,583598.2062336471,352195.88409426244,189979.0272314752,0.1,9166.065347969412,99003.35769301145
AAA,9361.610627465663,-3013.7205825908877,-3223.4196645489756,316496.94345938007,252279.0925529166,123384.2573868793,99294.95902745418,7466.321793647421,119656.08452639147
AAA,127565.91903945706,21222.544334563263,17217.40704270303,368248.0153979099,161785.45822807285,213700.46349460626,56950.472745094914,35467.57206009694,90665.52520564363
AAA,149543.57324941788,14545.877844561941,2523.6867904198307,293230.7025302094,208171.15603714745,75592.87380630142,75592.87380630142,34111.43131794304,84384.99584417552
AAA,234581.6736598887,17814.631484938876,26721.947227408316,444831.15113758884,201622.9525171008,190246.96188734894,4362.248993706824,-4442.224190736713,71371.69991404118
AAA,72659.14137625918,16123.966770481535,9923.80437504512,528949.8130681732,354493.64957822324,199697.9571088348,0.1,24940.984498670477,136974.1678402545
AAA,6344.342711472738,3172.171355736369,-1277.2001176961403,215884.3434231729,137893.995548092,160067.11359413073,131300.73850661382,37727.16830370417,29904.415709766094
AAA,56517.10213168002,18669.61727738584,19573.19285937767,610804.0692739958,401502.8160041322,261056.80535323525,73349.52229159923,43371.00390393339,190246.17041736929
AAA,112121.46766766255,9761.119228949517,7723.997334293446,252608.42000702702,42253.09735005302,245504.7929080921,130569.93413083773,41974.158652479455,-9613.702534523109
AAA,13661.97635986541,-2607.1034356793407,-453.51434519569557,423894.84989215713,367331.1873523876,101676.3027749829,82763.81656327925,10289.356796376886,213425.26590960176
AAA,199992.036067167,11218.790455271399,-3017.3126609309475,309654.3392906376,228015.17847729754,61133.87553827905,61133.87553827905,54158.56430488941,35542.14231023688
AAA,145523.56721329287,4852.9998287326725,2476.1451419383766,554350.8484746821,368938.6216882346,213827.93433695807,91026.85327586142,42435.88622060459,44486.84953863071
AAA,159742.2403433445,21439.285906684556,8760.64373977548,444571.10038347135,313364.20832100057,114768.74897791169,114768.74897791169,7001.617106856473,174439.14448973854
AAA,232740.9721384609,23466.276777125233,20609.325746698407,354862.3781313322,198154.5686187406,126826.95120856554,126826.95120856554,4958.504131004491,25959.397253404124
AAA,206748.38879827783,21583.81409011632,11629.430687132222,276277.84418711695,145374.7464709972,79069.93666440048,39232.958312528055,56195.93004610151,121963.74706679735
AAA,164589.29199155705,10815.886204122771,12975.506130135858,406452.08885078004,153874.8822607834,224541.06443082122,0.1,-3186.273316629369,48681.58152328412
AAA,301091.5692307061,26714.300984059628,22266.961020726165,588129.8091529557,212137.3038817255,276810.98363454035,0.1,8562.437218922394,154099.3857594335
AAA,206080.8884893496,31956.841551407604,16572.561642848596,376882.2747663125,165242.1975403239,190428.78016212652,36952.374398334665,43008.85656594702,25757.05372966209
AAA,279846.72998261306,8841.017300129915,-905.5340080628175,429170.99247944704,92523.94857080765,277992.99011594546,0.1,35538.45514354842,-21693.132680575014
AAA,48769.90845553581,15891.63870145782,23512.823461512373,212847.51595280803,188841.20339801235,45452.51195119194,45452.51195119194,33292.26596170638,163174.9293176136
AAA,103710.2937586148,36094.91655005939,22762.324242210354,183126.70923696388,57155.51630294445,122085.03831299348,0.1,57795.54648460969,71595.62836001744
AAA,102704.12742150118,-1209.2628281681536,4533.876192990632,445422.56654951663,263431.43324626284,173443.93711870466,11672.734586283055,-7629.087557765899,184151.6825757916
AAA,101305.40132366732,-7661.378313997511,-8805.569846760101,249548.31893026293,207599.84834500361,48329.875124571925,48329.875124571925,32827.08146794038,162546.1113367389
AAA,291882.3873014809,7135.619238472158,5061.629236132225,632571.323454279,348802.0305818119,188612.8299473792,0.1,55610.49026712577,212912.81974345798
AAA,168289.07679717732,19920.2467092742,18920.34002385531,350726.44131908077,162672.14543984545,184951.91647682397,57362.985604361806,52832.60537891131,40479.65783842946
AAA,133115.45004385986,22911.46237247069,18083.605686122766,350987.71235644165,199715.5050504686,144612.12498479293,0.1,56732.02193564092,96927.35682953769
AAA,277985.69117100496,28904.102524865375,22765.89858406686,514051.76716217375,170644.08258212492,300263.5287772371,174673.53344664956,54259.88406898039,92719.01545734356
AAA,163726.2783274593,24441.14734079224,18251.299124596415,126456.94938179193,11497.744457405264,83668.05148647663,0.1,37731.81328415317,-5371.192984479523
AAA,179476.44529028347,4154.0473108903225,-3714.8332113292745,522470.2828904855,199636.11158085385,316322.3347736787,0.1,7673.86037947252,13067.569566751117
AAA,115695.95315491459,8772.881435807623,10538.121533124511,318569.72177665523,172288.55125170507,165376.38003511316,152039.08643802733,11206.6361018406,79954.23829605148
AAA,299741.5484800055,19312.723823492786,7188.867160227514,484027.00042804587,103904.47981526647,304384.7868834781,73781.83036216325,24997.728280320003,76345.68139012282
AAA,95616.62666563623,14144.087499319738,8501.03213883106,350129.0154849318,98520.59262847161,274387.2318435939,61884.23606528295,1878.7600957119612,63234.5781791119
AAA,36259.32763502347,18129.663817511733,6481.07574267413,112729.99761821597,108259.4012511977,69546.18400131563,69546.18400131563,43301.75238323309,-18040.269945671782
AAA,199094.86911103502,24254.38175960483,21660.55088165078,517866.7578155523,251929.74962140573,227220.9120822426,45498.70866795335,39665.93549877387,182368.7279434041
AAA,63912.85389868308,3311.719978518,4967.579967777,353828.6021141378,252691.7161527567,120622.65256413606,4007.730554146736,4413.419727759763,127299.77204128174
AAA,82576.1499346375,20228.813429233167,14899.578458561733,408205.2066611634,168197.14115032373,275774.0323071061,1804.9854062745144,20152.91406875234,45359.53446960227
AAA,27512.310125826698,13756.155062913349,7071.582062805401,408318.6694089752,313057.0205234195,140932.6836016949,0.1,43609.39806628764,138110.39657164842
AAA,96179.23246310899,-734.2530642845522,-6358.919167568052,250228.32593645094,43056.39430915,225582.07126250287,59644.28235935366,11750.433493785027,28667.526258854807
AAA,32477.283295474757,-1566.4287120725403,1557.1283068419298,255958.4094581649,127859.60112631411,156503.66746212816,50797.94705896153,13380.829522233427,146987.1019422243
AAA,126776.59206482768,7980.782546029076,-3124.466076685412,440453.32908725337,212351.67596823955,210056.2296654184,0.1,1976.95147677782,116966.23808890043
AAA,179126.37580805647,24837.231364316074,13666.649655563057,579117.7778589348,313710.5556308485,266152.7957256227,141773.05612068856,21672.962184478598,126691.95963737443
AAA,95443.08586860611,18819.977407262635,11001.904672922728,314015.620430369,215892.02709434734,119994.3090065544,41280.43062479379,40827.11483019714,75740.5559607466
AAA,183629.32542980934,22277.235712727204,11986.844221227202,530151.9763694487,349362.7952311817,140567.6769172112,0.1,9211.94505655392,178609.8586348456
AAA,41515.94383194418,16612.82314716261,10995.95158038615,253434.4917658749,176825.48632422872,108271.00301014159,0.1,10070.061888712202,38409.40704501734
AAA,67468.85027781717,6671.668722033004,6874.334441690835,188548.7884890128,84424.10273383619,114347.86668559382,0.1,2667.4034817169304,78173.40965675833
AAA,156778.48634184588,24431.200446767623,15369.291617267207,268668.3489197815,123547.30098964175,120206.5671463414,72911.95447095533,59814.17787881057,147521.6790449828
AAA,227359.29686142018,16081.839038379436,21887.918627483898,525907.370645282,218243.74198604823,270032.2167556924,145930.81815084838,33983.47385350386,161873.09426000513
AAA,293737.73493283323,18203.075546673215,5745.082428297219,486734.3005936644,121556.71884990289,280692.0619444055,0.1,168.4366643025205,16514.779243956174
AAA,111399.27949571422,-5759.016465741888,-1588.6053804435105,416790.5512104895,204785.45244255895,221300.20071112705,85265.23395167147,-4790.662653939216,109868.57188750533
AAA,176414.48444657464,26230.955856757457,18198.30232006871,379313.0169118891,190645.3257813162,187715.85038388456,149800.66874340066,12035.293635353582,57129.466425248625
AAA,184359.90695091983,23232.652877189066,13828.059694415995,470833.5474106293,342161.2199672841,96690.89789438731,0.1,30065.698911658255,132636.17929355617
