신용등급,매출액,영업이익,당기순이익,총자산,총부채,자본총계,자본금,영업활동현금흐름,이자발생부채,부채비율,ROA,ROE,매출총자산회전율,이자총자산비율,이자매출비율,현금흐름대비이자,이자대비현금흐름,로그총자산,로그총부채
AA+,170702.32909147022,971.4562082429525,-10.60459713455387,140852.7485424127,41619.02111258613,66067.52936739378,21863.075679478876,12801.57810146685,-3196.541286768923,1.9036215088278081,-7.528853532709502e-05,-0.00016051148326711218,1.2119204691278664,-0.022694205969338258,-0.018725821163553473,-4.006075012853546,-0.2496794990379852,5.148765326047789,4.619291861305649
AA,115014.62181504874,15862.440576252127,3556.2064885100044,305897.97592584655,100513.11897560803,200084.7659098241,9348.901660077601,-19966.352351988335,37666.73223139627,10.751329153971838,0.011625465901651056,0.01777349950826714,0.3759901367994985,0.12313495085213363,0.3274951622409098,-0.5300651557501055,-1.886604932752167,5.485576603342495,5.002222749586157
AA,221359.63757227326,46896.66716182399,22715.5451697039,600260.6318184893,255315.61874023284,267839.5081766647,11108.473763686445,44462.356352119874,86628.44365196666,22.983861165055686,0.037842803551662495,0.0848102855487657,0.36877253952448014,0.1443180496270859,0.3913470612892684,0.5132476266469765,1.9483109409448909,5.778339861022627,5.4070773832539825
AA,278437.4619498597,57514.74358906083,35108.75836891479,511713.23835983314,101693.98716746953,349169.5147581962,9191.52101240099,89158.01082623,23361.906407340855,11.063891061149327,0.06861022099300576,0.10054932313672342,0.5441279237612071,0.04565429356922935,0.08390360350126955,3.816220861896518,0.2620251861348369,5.7090266526028675,5.0072952752709545
AA,293935.7746385984,-25352.74898074924,-40210.31788125293,496080.22965745116,192252.2046500972,129538.15973967958,1137.5094768603985,45220.94743079962,79947.87313090818,169.0115190782639,-0.08105607818521329,-0.31041291587019415,0.5925166073269323,0.16115916005383457,0.27199095866845796,0.5656233247559963,1.7678998290210195,5.69555191939304,5.283871328769343
AA,214915.00822616427,-13606.215844602812,-5754.132140574273,655889.611996647,163662.27276351248,423012.8023512461,11244.134489623613,7863.192226893792,41825.109341914795,14.55534642657862,-0.008773019171713439,-0.013602737573404135,0.3276694801918329,0.06376851923998549,0.1946123245981055,0.18799721873757758,5.318424084152242,5.8168307525848215,5.213948577891029
AA,312466.42008311476,70501.75936055963,34737.346801897074,407637.9984697815,156265.55506970093,147364.38170404662,0.1,119397.2355140295,27530.512120490872,1562655.5506970093,0.08521616466643549,0.23572417160925926,0.7665291784771584,0.06753666788630287,0.08810710639936244,4.3367481957217215,0.23057721081025515,5.610274660507528,5.193863258942172
AA,271034.3523854435,59094.08717062601,46657.25237506963,406212.2678380747,170182.40664844192,138510.33979813586,832.4477390898846,37395.680216390596,26965.072688546155,204.43614494587058,0.11485928926614361,0.3368503206552495,0.6672234539540886,0.06638172902078633,0.09948950179643122,1.3867677599294768,0.7210552522982409,5.608753035203519,5.230914660975176
AA,181764.26488500024,51044.66084917422,11346.512558280114,116447.20213301267,42252.45245983249,36533.633071459386,0.1,25362.731415357586,19101.329513903464,422524.5245983249,0.097439117045676,0.3105771751768147,1.5609156901629864,0.16403425040719166,0.10508847559221067,1.3277297618019595,0.7530961908206347,5.0661290582396035,4.625851921779468
AA,81936.52955488076,10701.46103051268,-21915.009151771148,346255.72456258,243942.83543651854,73265.2026009402,7642.331377656547,825.8337651906695,108394.75500330114,31.9199499971593,-0.06329139880490373,-0.29911893195924794,0.23663588423957477,0.31304826841558997,1.3229112288762335,0.007618691019454767,131.09618833515475,5.539396962218031,5.3872880674735875
AA,255701.97858449034,94895.00510984314,44982.97327428774,273510.75417636463,26520.23597971286,213046.81731970317,11907.111295835053,81126.68889254314,7883.978934690713,2.2272602750416284,0.16446509904061,0.21114125918522975,0.9348882070633652,0.028825114970093577,0.030832686467013978,10.288764188781606,0.09717987831667875,5.436974407041047,4.423577384145676
AA-,24431.280147090547,-746.2975315547744,-2215.8757679398223,51402.985271019716,16075.762811425266,60618.06853980142,4210.600796013194,1315.5745606857517,24581.359594995032,3.817926132215288,-0.04310791982716035,-0.036554707553654454,0.4752891299654645,0.47820879401052335,1.0061429219836586,0.05351701717656114,18.67069312215145,4.710988341740078,4.206171589803581
AA-,106896.00319794426,1634.0313885691949,-3268.671771156626,147966.9999247716,87184.62417090358,65433.18637940434,184.05030074358297,5171.821157970306,38469.75886522081,473.69998211721656,-0.022090545681256377,-0.049954342009324325,0.7224313749166477,0.2599887737453577,0.35988023606443525,0.13443512190880774,7.436901004386443,5.1701648684448775,4.940439899765953
AA-,47608.865157689885,1579.0499604130173,-311.15735329946733,93224.92853117998,96283.61031896883,19315.46613757579,1139.2449995899842,611.4394478776621,42543.13855625439,84.51528016679593,-0.0033377054635702697,-0.01610923345485047,0.5106881379025852,0.4563493823653126,0.8935969890343569,0.014371884556298644,69.46505275530944,4.969532059091258,4.983552366524154
AA-,135960.06253169623,718.6090201859722,-6720.714930900291,157201.8441046155,48124.245031497136,101269.63272851126,826.9840655480866,-1961.7499502866112,25119.528307845823,58.19246952431015,-0.042752137986547756,-0.06636456309580506,0.8648757481573613,0.15979156256671612,0.1847566692755068,-0.07809349892031942,-12.811183957533185,5.196457636358358,4.682363929400159
AA-,80128.70313173778,2785.1791037508833,-1087.8288374258295,152122.04767585947,124308.73794420538,38546.30985856805,3225.9509602152434,8259.603242239167,86967.3210961732,38.533982530196674,-0.007151026784386752,-0.028221348331843695,0.5267395775691597,0.5716943889782664,1.0853454217671812,0.09497255021291436,10.527962492070897,5.1821921627055,5.0945016572625175
AA-,81540.02375048604,1019.5038613223393,-2749.449297688079,96768.29607936287,62010.7464728584,37037.618889512116,1388.1252335504778,2891.9378478343965,55866.964278051724,44.6722997133698,-0.028412707561091752,-0.07423396482074165,0.8426315958236195,0.577327146819175,0.6851477557696777,0.05176379496201766,19.3114982818842,4.985733093950298,4.792466959327793
AA-,122882.56962723356,1473.1773956800223,-3992.7652609616857,100133.98154931932,28515.412738556843,61181.24412173884,1515.484207620866,9322.940819865662,19142.117646855426,18.816040837088448,-0.03987422850049277,-0.06526126296184588,1.2271814994863637,0.19116505057204078,0.15577569467275446,0.4870126690882616,2.0530072012116465,5.00058148502107,4.455079662043532
AA-,121634.52779834796,-1182.406727253937,-4170.937523649225,114992.74728267324,35129.92333913631,69933.76480546311,52.90406394414936,105.99985361845847,29314.708004419226,664.0307137127093,-0.03627130947133819,-0.05964125533998705,1.0577582558258913,0.25492658186831824,0.24100646859926708,0.0036158039779383604,273.9696084907743,5.060670449793239,4.545677202071376
AA-,60334.791630508786,804.3821666529975,-2778.2969569931097,89339.98635299849,39755.47299265946,68855.51106057715,0.1,1251.4206225471276,9792.069114231865,397554.7299265946,-0.031098023073515533,-0.04034966721180592,0.6753391632735993,0.10960455126489077,0.16229556528841022,0.1277863566518171,7.818514752908739,4.951045881795794,4.599396924864062
AA-,119698.58656616589,1306.2099736707441,-868.422545451058,74499.31180931203,21306.349773916332,39899.53319212326,2769.7042269095286,4068.3461841250464,15260.284521901558,7.692644422791032,-0.011656786141513185,-0.0217652307175989,1.6067072790221961,0.2048379260329503,0.12748926248570294,0.2665795384580203,3.750058076020555,4.872152260952337,4.328509052302968
A+,52836.63100676385,1709.9446031779198,111.83125363040335,154020.64134119655,128343.06550010642,40826.18402750088,2019.839349585596,-8807.442984409283,51575.61337992222,63.54122446740042,0.0007260796517699695,0.0027392041723780214,0.34304902606993243,0.3348616973076262,0.9761336481374031,-0.17076427487652476,-5.856577220931364,5.187578927458949,5.108372408290693
A+,294780.15781544725,10742.89674165388,5187.568526900309,348084.9884132728,122277.6255569213,169217.2233722155,2857.6739318113914,7016.607881702488,21248.53761919171,42.78921545097809,0.014903166466751609,0.030656267863996153,0.8468625985831426,0.06104410798078957,0.07208265907943086,0.3302004969447136,3.0278889868718006,5.541685294212591,5.087346996806269
A+,253090.4918142876,18897.101920535617,11374.666201887243,283147.33312727907,192345.4402776205,42622.085102986304,1866.4980509976326,27967.237176878665,57668.49041688603,103.0515087732414,0.040172252644082494,0.26687258904399025,0.893847344486623,0.20366955174874687,0.2278571984411091,0.48495724471825163,2.0619279667922923,5.452012475503212,5.2840818954219335
A+,326547.16130695224,4047.4737597409585,4142.113352111109,228571.25003816484,48901.35228036808,113924.19257104181,0.1,22965.667353262637,-45551.808136682244,489013.5228036808,0.018121760070085344,0.036358505236086136,1.428644946608238,-0.19928931625948756,-0.13949534258502966,-0.5041769464188341,-1.983387813130457,5.359021603421486,4.689320868935104
A+,224008.30912374964,14006.850773806167,10445.912515085465,421427.1807316391,267450.7709735487,119821.15068189794,2768.7167759809918,18050.961986328308,97153.2418402077,96.5973743843075,0.024786992848800905,0.08717920380198442,0.5315468943765069,0.23053387698330255,0.4337037417060142,0.1857969517791846,5.381866077149227,5.624722542807635,5.427243854162519
A+,171838.66287615508,3437.8290555972085,2265.3937808642177,211022.4836157214,112853.23348650293,71175.0290827164,1333.848866417066,1580.7163918427377,60752.982430156626,84.60721175229169,0.010735319488465367,0.031828491116336316,0.8143144746086806,0.2878981489990883,0.3535466431901974,0.026018317295659503,38.40952951077275,5.3243287301319935,5.052514007057799
A+,165442.40702407164,6657.353830636143,3804.3387090263855,201436.71540533076,94301.93430935808,88621.2545575991,2433.486864719209,15761.037212591504,40212.81746358113,38.75177453248314,0.01888602433459709,0.04292806198713615,0.8213120765555008,0.1996300296232737,0.2430623332126099,0.3919308886022866,2.5512449260973145,5.30413863128558,4.974520601022215
A+,298402.6630565387,225.41879443641574,-1265.3885383675465,211442.07310636053,550.4452535922028,140160.60323549647,0.1,-8028.038800717337,15321.3348964004,5504.452535922028,-0.005984563619611434,-0.009028132793074907,1.4112738239491005,0.07246114584155346,0.051344497865615395,-0.5239435670214547,-1.908715689156904,5.325191408231103,2.740714131218514
A+,119414.71908580516,723.1250889055673,-3550.081437941068,162262.36904438795,12011.027691909447,153603.16037662706,2822.4466102687347,2256.0356766241966,-10393.338422903566,4.255537606348499,-0.021878649121472644,-0.023112033822978974,0.7359360016069929,-0.06405267274299686,-0.08703565609391466,-0.21708643279477344,-4.6048622671524075,5.210217812424493,4.079580168254753
A+,132870.5127380024,10185.203664580618,1846.7028754068754,208747.42380175536,79959.84831441994,130194.97074464809,909.1332152823121,37432.54943756962,31500.358364109907,87.95174015239351,0.008846590016654119,0.014184133725325081,0.6365133054968274,0.15090178259649029,0.23707561380622613,1.188283660815631,0.8415007082522354,5.319621124464211,4.902871961580735
A,29023.357984017563,1015.7711145588296,1220.1367716983375,61190.76061806454,40194.369587862515,23578.33400183293,5984.255882779838,-4225.289041143053,15321.104060840029,6.7166863140870925,0.019939885684933496,0.05174821815669787,0.47430948219737246,0.25038263793565235,0.5278887463427553,-0.27576428304921735,-3.62690713434095,4.786685851630628,4.604165221537716
A,65634.88268268775,3741.8129817364825,3238.214853674438,91574.03981446254,41753.89218456482,44147.13388297274,10415.417956158186,7045.433764556478,14080.32165172239,4.008854215963321,0.03536171233938527,0.07335051154755476,0.7167411508291005,0.15375887839228697,0.21452497629642753,0.5003389553064218,1.9982195422805686,4.961772373632332,4.6206969654601355
A,59314.55291693117,3368.6765844821057,2565.5134249979897,81110.00840432807,52845.25620192593,22962.19826716686,812.2340002378992,8393.87716342673,17273.399949545375,65.061615478357,0.031630047579443876,0.11172769240767164,0.7312852517688325,0.21296262063540433,0.29121689535005724,0.48591425392160376,2.0576119951818916,4.909074446400942,4.72300600776844
A,75135.37865704414,2753.6844015167508,2390.487292609887,72830.08207453846,8442.719371084928,51840.33395071914,0.1,6494.623750853916,3199.1849066161867,84427.19371084927,0.03282280102558893,0.04611249794189888,1.0316530823093994,0.04392669643488742,0.04257894168895966,2.0294526536346944,0.49251388770718457,4.862310799374826,3.9264823539285825
A,53189.64286801555,152.6383397909774,228.9575096864661,103062.20595215829,65334.5112005376,34628.168697334404,0.1,717.2107893693808,21456.772620718566,653345.1120053759,0.0022215467597573907,0.006611886169541814,0.5160926100563606,0.20819244477145046,0.40340132897604275,0.03342428881350329,29.875313679927466,5.0130994339003,4.815142646278897
A,47699.906372097204,754.5095932851898,706.4651608651045,71398.00103828638,37451.54649194347,28774.927901979463,3302.1060458631973,-4118.4654060858375,16278.484360342884,11.341715248322174,0.009894747060023017,0.024551413761023044,0.6680846197153147,0.2279963601727971,0.34126868579904035,-0.2529850033898182,-3.953520613988013,4.8536860528098655,4.573469755788496
A,22563.034842488356,-301.8131776350456,-354.9768040721722,31494.340267626652,11355.500344751763,23937.47991850722,15883.844189604864,-900.3643934458291,10691.02262386457,0.7149088223985058,-0.011271130020686809,-0.01482933062630885,0.716415541673725,0.33945853550245597,0.4738291058139196,-0.08420898693538283,-11.887309195000409,4.498232515332972,4.05520627481092
A,37152.86457826914,3767.8516412572617,2564.6748154454053,31807.42809291311,11199.159117296615,18987.06472210226,2096.0392028986594,-289.17321481691533,2784.4392910072766,5.343010331967574,0.08063131693495303,0.13507484453139015,1.168056231070975,0.0875405355904166,0.07494548058713907,-0.10381601772851559,-9.662380637202213,4.5025285540425175,4.049185415131991
A,39317.872223094564,3486.3159962475756,3134.0170983149305,63114.602622939536,20037.034496476947,44570.41889777126,10597.65623326492,2020.442095021625,11551.274714905276,1.890704327017404,0.04965597449829852,0.07031607904568397,0.622959990067404,0.18302063603117524,0.2937919592739375,0.17489560669941112,5.714373289916921,4.800129852189649,4.30183344588199
A,9463.15055820267,-1855.6310446266073,-970.8004426750258,71772.99703491273,52510.47189510024,29770.632995375472,254.13027043769216,-2779.636373527018,26247.196925818298,206.6281667455857,-0.013525984461855435,-0.03260933157940674,0.13184834058969955,0.36569737937863744,2.773621402764981,-0.10589818345933343,-9.446071164936862,4.855961081505394,4.720245921172549
A-,8440.094918165252,228.3798209645486,-1671.4196386075246,18898.678462235675,13030.762516004248,9021.844836382563,1001.3298477708695,-275.1040677525606,632.8634926103769,13.01345659975376,-0.0884410855471954,-0.18526362056983725,0.44659709593084457,0.03348718239082154,0.07498298286294057,-0.4340115355431292,-2.3088438555449526,4.2764314360978375,4.114969829895527
A-,20324.32960131357,410.8296484678369,-563.8326273671559,39038.294721657316,24945.305573261146,13457.757873569728,477.9165138183187,1328.7953367547889,19807.54219969359,52.195948145755374,-0.01444306497984293,-0.041896475821911694,0.5206254460197571,0.5073874855682398,0.974572966894486,0.06708193482180347,14.895180974263,4.591490838473407,4.3969888282979825
A-,19616.52870854606,583.1291570390891,-568.2295839717278,32380.416515788023,25033.030299799095,6138.054674588819,394.85498058063706,1551.2262489326313,20666.19904641929,63.39803606627387,-0.017548556970991117,-0.09257486518068413,0.6058145885486508,0.6382314148535698,1.053509484448996,0.07505740112380589,13.313909013347853,4.510282430870256,4.398513425030645
A-,29303.18033866635,-171.28289495068339,-1997.4901327990947,37844.38975620773,17515.690834145367,15930.46786024781,172.9595145302127,-140.33555750416588,4098.247446904159,101.27046714788109,-0.052781671092250605,-0.12538803946766333,0.774307117314784,0.10829207376060043,0.13985674590741978,-0.03423446847790327,-29.41278967345883,4.578001506596684,4.243427270945206
A-,11788.01259601167,-85.31544472750238,-1723.1815032590862,22146.303513801002,14531.928999419797,8232.988312200257,252.5029902332343,-327.93059019254144,11552.742731156482,57.551512502869016,-0.07780898975692463,-0.20930207087814603,0.5322790139070245,0.5216555766950955,0.9800416004870246,-0.028383061473943424,-35.33698918890596,4.34530124760069,4.162323267305491
A-,29173.583425119352,740.9564598786828,-1022.812071956427,33423.60848847142,12318.54728979488,15058.034091424506,250.34840726699372,1806.8468457699419,10240.124125400509,49.20561478410881,-0.03060148554304717,-0.06792467501045935,0.8728436199574919,0.30637398499125446,0.35100673017026246,0.17643051911542765,5.664265282958388,4.524053335504463,4.090559495066615
A-,12020.57920573022,955.6226206546243,775.0420251817592,14656.264381254432,3065.72197798659,11306.48908913896,1673.4205376688683,940.0863595370453,3226.0657041611894,1.832009294123547,0.05288128031949593,0.06854842551665896,0.8201666463594032,0.22011514122844103,0.268378557218218,0.29131305207849856,3.42802301985145,4.166023290540773,3.4865327673151425
A-,19105.22994821924,914.0784847580139,130.21632240930114,16952.898623048663,5169.481484678123,9016.317183005614,0.1,1500.6831764936446,222.3619610840633,51694.81484678123,0.007681065362607835,0.01444229609121772,1.126959487756526,0.013116456720961366,0.011638800563339423,6.718615690918185,0.14807514964858792,4.229243964979738,3.7134469841701034
A-,17333.554230255268,366.14465599275195,-664.1410695217977,36088.53763225028,30268.317460493032,6901.031718153834,0.1,249.76567578170926,19451.096406110508,302683.1746049303,-0.01840310284361017,-0.09623793899899201,0.4803063622828888,0.5389826710165215,1.1221643378920594,0.012840038963782335,77.56682147776327,4.557369284079134,4.480988280291477
A-,19976.603494572824,969.9462211641282,639.6510507061042,22446.193581956297,13512.432546146094,6139.539275552323,0.1,2004.1179366390575,11889.546887152506,135124.32546146092,0.02849708340840013,0.10418551327673692,0.8899773327550428,0.5296910072409824,0.5951735934681097,0.16854716235167166,5.9295997855774765,4.351142704069369,4.130733538975454
BBB+,21518.304782461393,-1294.0130378990448,-81.96002092642448,47800.16132161158,27182.00659664522,31659.980170555456,6685.717647153209,-1506.1511818530614,20647.303543059217,4.065682703220254,-0.0017146390024706552,-0.002588757809856409,0.4501722209195236,0.43195049916545125,0.9595227761569727,-0.07294309572271586,-13.717760575810972,4.679429362322736,4.43428151353275
BBB+,74050.37100235731,1808.0915406247195,464.94047592775564,145681.33121390105,88775.65478322675,46715.27826075134,1893.2607912787162,3401.3086796050957,23727.289500286777,46.890346640130495,0.00319148975406528,0.00995264275924015,0.5083037777409557,0.16287117438162657,0.32042094022096723,0.14334403158575706,6.973879131696185,5.163403901322078,4.948293884214357
BBB+,66197.97018639682,-1024.843212970823,-304.5312059480434,44293.69646393489,1491.7520936971778,30757.532143619155,2670.747706886241,2376.7137041902424,11817.072134767688,0.5585522323396,-0.006875271884251089,-0.009901028617187687,1.4945234981753437,0.26678902593712095,0.17851109484918928,0.20110841066862065,4.969930616096662,4.6463419251910905,3.173696656055598
BBB+,91670.44104143057,1122.0120767553115,1457.8064229862987,124270.38790376658,59798.090170064046,45556.30740188608,3141.1282024104576,-524.2596263598382,1940.468108307472,19.037137715097344,0.011730923573805898,0.03200010066939587,0.7376692274624508,0.015614887352006546,0.02116787141266698,-0.2700325718030341,-3.7084231432238184,5.094367653966636,4.776687313723402
BBB+,39065.83034941043,858.3300734994842,152.45826914039253,67324.2273764659,55867.0302379026,16648.697229046997,9301.49434397437,1409.9281798727616,17883.634947113478,6.0062424565246335,0.002264537969190069,0.009157369315023547,0.5802640724112702,0.26563446242184346,0.45778202554917335,0.07883460769772767,12.675085239793166,4.828171378079644,4.747155585883684
BBB+,57120.11816160959,1274.4174983989121,633.4285334379126,98072.400288122,69173.91345288511,24265.196928024598,150.15971598015358,1404.3344422423665,31946.130818817765,460.6689151038867,0.006458784852588441,0.026104405223530133,0.5824280632858915,0.32574027682574125,0.5592798447726032,0.043958077180914594,22.732048584708547,4.991546804637542,4.839942346199367
BBB+,55760.30628805343,1525.5292807732596,459.94204820436335,96406.64243471473,64456.56855410862,28514.0263037084,4213.969392772089,1674.3671997616505,26144.158882002503,15.295927081166328,0.004770854337301809,0.016130378898631562,0.5783865600942751,0.27118628158538943,0.46886684493703823,0.06404119429215753,15.605032070415342,4.984106957900342,4.809267181448066
BBB+,57816.24338738101,1299.4844097512814,726.9434489006326,33832.03186094046,4449.655533427962,21944.282925308366,1871.115809674408,4153.0078672081945,12253.121607003568,2.378075964310432,0.02148683980579655,0.03312678073714807,1.7089202216710682,0.36217516161510727,0.21193216454595765,0.33890702250209725,2.9497107368837474,4.529328081131044,3.6483263917175908
BBB+,35001.04649162758,805.3398310421436,813.7479877038337,63524.014031585066,54369.5409423725,17321.571246199954,12494.071105006866,2135.735314437799,10470.074101349832,4.351627302695955,0.012810084502834256,0.04697887830945796,0.5509892129018256,0.16482072584619667,0.29913603022853397,0.20396525645468216,4.900033256624785,4.802937933006704,4.735355666144323
BBB+,85213.23090695264,2678.3418793910237,2323.60335687771,81871.34908833308,26649.784612433454,35580.61692497374,0.1,1791.2366990610553,14524.472123827549,266497.8461243345,0.028381153880470633,0.06530531389540893,1.0408186973322489,0.1774060435740069,0.17044855557333974,0.12331693481568252,8.104103733305346,4.913131946817938,4.425693703343468
BBB,4045.3082129109293,-1053.5583814361144,-840.47055024777,11374.869511481666,6854.392879749137,5830.178920784301,2454.3422342313625,-325.37444399960106,7148.484395714539,2.792761654894375,-0.07388836851265929,-0.14415862045871933,0.3556355709248041,0.6284453978569986,1.7671050064614535,-0.045510197098217776,-22.037754601047826,4.055946423283566,3.835968993676728
BBB,10317.92458242704,592.1481708522953,-8.032916394096162,24067.765386578183,17162.159680866098,6526.874334271786,2078.2084682322657,29.260123107093833,9348.531926309402,8.258151163951476,-0.00033376245218743326,-0.0012307447612276432,0.4287030564200619,0.3884254219763492,0.9060477086866231,0.0031295816023427236,308.9389918614654,4.381435769322398,4.234571938434916
BBB,10489.72328960296,-48.89858190301146,107.55244741661443,11720.037747454331,3936.4831898351176,5832.111156793953,2119.296723505875,-531.5484758681973,4897.835709309107,1.8574478722937569,0.009176800427965816,0.018441426187723504,0.8950247017661181,0.41790272479053653,0.4669175319585091,-0.10850506271482264,-9.23164598917039,4.068929010443567,3.595108401192128
