신용등급,매출액,영업이익,당기순이익,총자산,총부채,자본총계,자본금,영업활동현금흐름,이자발생부채
AA+,103763.16094169422,418.7790383706583,628.1685575559875,197815.44612202732,83700.5301522575,100922.88557944098,31250.56964434705,7561.272843840495,58676.93221234677
AA+,93618.7877248596,4768.758314645643,2578.342128116329,32332.673145290886,18484.428858308253,12424.573201312029,12424.573201312029,12465.909030419742,240.01687204580958
AA+,152227.28302968977,1403.916218693587,822.2796620263846,53623.00066710054,8544.166962251606,20614.761875453944,1936.0946638544992,11298.66099064532,-32223.25791830427
AA+,170702.32909147022,971.4562082429525,-10.60459713455387,140852.7485424127,41619.02111258613,66067.52936739378,21863.075679478876,12801.57810146685,-3196.541286768923
AA,115014.62181504874,15862.440576252127,3556.2064885100044,305897.97592584655,100513.11897560803,200084.7659098241,9348.901660077601,-19966.352351988335,37666.73223139627
AA,221359.63757227326,46896.66716182399,22715.5451697039,600260.6318184893,255315.61874023284,267839.5081766647,11108.473763686445,44462.356352119874,86628.44365196666
AA,278437.4619498597,57514.74358906083,35108.75836891479,511713.23835983314,101693.98716746953,349169.5147581962,9191.52101240099,89158.01082623,23361.906407340855
AA,293935.7746385984,-25352.74898074924,-40210.31788125293,496080.22965745116,192252.2046500972,129538.15973967958,1137.5094768603985,45220.94743079962,79947.87313090818
AA,214915.00822616427,-13606.215844602812,-5754.132140574273,655889.611996647,163662.27276351248,423012.8023512461,11244.134489623613,7863.192226893792,41825.109341914795
AA,312466.42008311476,70501.75936055963,34737.346801897074,407637.9984697815,156265.55506970093,147364.38170404662,0.1,119397.2355140295,27530.512120490872
AA,271034.3523854435,59094.08717062601,46657.25237506963,406212.2678380747,170182.40664844192,138510.33979813586,832.4477390898846,37395.680216390596,26965.072688546155
AA,181764.26488500024,51044.66084917422,11346.512558280114,116447.20213301267,42252.45245983249,36533.633071459386,0.1,25362.731415357586,19101.329513903464
AA,81936.52955488076,10701.46103051268,-21915.009151771148,346255.72456258,243942.83543651854,73265.2026009402,7642.331377656547,825.8337651906695,108394.75500330114
AA,255701.97858449034,94895.00510984314,44982.97327428774,273510.75417636463,26520.23597971286,213046.81731970317,11907.111295835053,81126.68889254314,7883.978934690713
AA-,24431.280147090547,-746.2975315547744,-2215.8757679398223,51402.985271019716,16075.762811425266,60618.06853980142,4210.600796013194,1315.5745606857517,24581.359594995032
AA-,106896.00319794426,1634.0313885691949,-3268.671771156626,147966.9999247716,87184.62417090358,65433.18637940434,184.05030074358297,5171.821157970306,38469.75886522081
AA-,47608.865157689885,1579.0499604130173,-311.15735329946733,93224.92853117998,96283.61031896883,19315.46613757579,1139.2449995899842,611.4394478776621,42543.13855625439
AA-,135960.06253169623,718.6090201859722,-6720.714930900291,157201.8441046155,48124.245031497136,101269.63272851126,826.9840655480866,-1961.7499502866112,25119.528307845823
AA-,80128.70313173778,2785.1791037508833,-1087.8288374258295,152122.04767585947,124308.73794420538,38546.30985856805,3225.9509602152434,8259.603242239167,86967.3210961732
AA-,81540.02375048604,1019.5038613223393,-2749.449297688079,96768.29607936287,62010.7464728584,37037.618889512116,1388.1252335504778,2891.9378478343965,55866.964278051724
AA-,122882.56962723356,1473.1773956800223,-3992.7652609616857,100133.98154931932,28515.412738556843,61181.24412173884,1515.484207620866,9322.940819865662,19142.117646855426
AA-,121634.52779834796,-1182.406727253937,-4170.937523649225,114992.74728267324,35129.92333913631,69933.76480546311,52.90406394414936,105.99985361845847,29314.708004419226
AA-,60334.791630508786,804.3821666529975,-2778.2969569931097,89339.98635299849,39755.47299265946,68855.51106057715,0.1,1251.4206225471276,9792.069114231865
AA-,119698.58656616589,1306.2099736707441,-868.422545451058,74499.31180931203,21306.349773916332,39899.53319212326,2769.7042269095286,4068.3461841250464,15260.284521901558
A+,52836.63100676385,1709.9446031779198,111.83125363040335,154020.64134119655,128343.06550010642,40826.18402750088,2019.839349585596,-8807.442984409283,51575.61337992222
A+,294780.15781544725,10742.89674165388,5187.568526900309,348084.9884132728,122277.6255569213,169217.2233722155,2857.6739318113914,7016.607881702488,21248.53761919171
A+,253090.4918142876,18897.101920535617,11374.666201887243,283147.33312727907,192345.4402776205,42622.085102986304,1866.4980509976326,27967.237176878665,57668.49041688603
A+,326547.16130695224,4047.4737597409585,4142.113352111109,228571.25003816484,48901.35228036808,113924.19257104181,0.1,22965.667353262637,-45551.808136682244
A+,224008.30912374964,14006.850773806167,10445.912515085465,421427.1807316391,267450.7709735487,119821.15068189794,2768.7167759809918,18050.961986328308,97153.2418402077
A+,171838.66287615508,3437.8290555972085,2265.3937808642177,211022.4836157214,112853.23348650293,71175.0290827164,1333.848866417066,1580.7163918427377,60752.982430156626
A+,165442.40702407164,6657.353830636143,3804.3387090263855,201436.71540533076,94301.93430935808,88621.2545575991,2433.486864719209,15761.037212591504,40212.81746358113
A+,298402.6630565387,225.41879443641574,-1265.3885383675465,211442.07310636053,550.4452535922028,140160.60323549647,0.1,-8028.038800717337,15321.3348964004
A+,119414.71908580516,723.1250889055673,-3550.081437941068,162262.36904438795,12011.027691909447,153603.16037662706,2822.4466102687347,2256.0356766241966,-10393.338422903566
A+,132870.5127380024,10185.203664580618,1846.7028754068754,208747.42380175536,79959.84831441994,130194.97074464809,909.1332152823121,37432.54943756962,31500.358364109907
A,29023.357984017563,1015.7711145588296,1220.1367716983375,61190.76061806454,40194.369587862515,23578.33400183293,5984.255882779838,-4225.289041143053,15321.104060840029
A,65634.88268268775,3741.8129817364825,3238.214853674438,91574.03981446254,41753.89218456482,44147.13388297274,10415.417956158186,7045.433764556478,14080.32165172239
A,59314.55291693117,3368.6765844821057,2565.5134249979897,81110.00840432807,52845.25620192593,22962.19826716686,812.2340002378992,8393.87716342673,17273.399949545375
A,75135.37865704414,2753.6844015167508,2390.487292609887,72830.08207453846,8442.719371084928,51840.33395071914,0.1,6494.623750853916,3199.1849066161867
A,53189.64286801555,152.6383397909774,228.9575096864661,103062.20595215829,65334.5112005376,34628.168697334404,0.1,717.2107893693808,21456.772620718566
A,47699.906372097204,754.5095932851898,706.4651608651045,71398.00103828638,37451.54649194347,28774.927901979463,3302.1060458631973,-4118.4654060858375,16278.484360342884
A,22563.034842488356,-301.8131776350456,-354.9768040721722,31494.340267626652,11355.500344751763,23937.47991850722,15883.844189604864,-900.3643934458291,10691.02262386457
A,37152.86457826914,3767.8516412572617,2564.6748154454053,31807.42809291311,11199.159117296615,18987.06472210226,2096.0392028986594,-289.17321481691533,2784.4392910072766
A,39317.872223094564,3486.3159962475756,3134.0170983149305,63114.602622939536,20037.034496476947,44570.41889777126,10597.65623326492,2020.442095021625,11551.274714905276
A,9463.15055820267,-1855.6310446266073,-970.8004426750258,71772.99703491273,52510.47189510024,29770.632995375472,254.13027043769216,-2779.636373527018,26247.196925818298
A-,8440.094918165252,228.3798209645486,-1671.4196386075246,18898.678462235675,13030.762516004248,9021.844836382563,1001.3298477708695,-275.1040677525606,632.8634926103769
A-,20324.32960131357,410.8296484678369,-563.8326273671559,39038.294721657316,24945.305573261146,13457.757873569728,477.9165138183187,1328.7953367547889,19807.54219969359
A-,19616.52870854606,583.1291570390891,-568.2295839717278,32380.416515788023,25033.030299799095,6138.054674588819,394.85498058063706,1551.2262489326313,20666.19904641929
A-,29303.18033866635,-171.28289495068339,-1997.4901327990947,37844.38975620773,17515.690834145367,15930.46786024781,172.9595145302127,-140.33555750416588,4098.247446904159
A-,11788.01259601167,-85.31544472750238,-1723.1815032590862,22146.303513801002,14531.928999419797,8232.988312200257,252.5029902332343,-327.93059019254144,11552.742731156482
A-,29173.583425119352,740.9564598786828,-1022.812071956427,33423.60848847142,12318.54728979488,15058.034091424506,250.34840726699372,1806.8468457699419,10240.124125400509
A-,12020.57920573022,955.6226206546243,775.0420251817592,14656.264381254432,3065.72197798659,11306.48908913896,1673.4205376688683,940.0863595370453,3226.0657041611894
A-,19105.22994821924,914.0784847580139,130.21632240930114,16952.898623048663,5169.481484678123,9016.317183005614,0.1,1500.6831764936446,222.3619610840633
A-,17333.554230255268,366.14465599275195,-664.1410695217977,36088.53763225028,30268.317460493032,6901.031718153834,0.1,249.76567578170926,19451.096406110508
A-,19976.603494572824,969.9462211641282,639.6510507061042,22446.193581956297,13512.432546146094,6139.539275552323,0.1,2004.1179366390575,11889.546887152506
BBB+,21518.304782461393,-1294.0130378990448,-81.96002092642448,47800.16132161158,27182.00659664522,31659.980170555456,6685.717647153209,-1506.1511818530614,20647.303543059217
BBB+,74050.37100235731,1808.0915406247195,464.94047592775564,145681.33121390105,88775.65478322675,46715.27826075134,1893.2607912787162,3401.3086796050957,23727.289500286777
BBB+,66197.97018639682,-1024.843212970823,-304.5312059480434,44293.69646393489,1491.7520936971778,30757.532143619155,2670.747706886241,2376.7137041902424,11817.072134767688
BBB+,91670.44104143057,1122.0120767553115,1457.8064229862987,124270.38790376658,59798.090170064046,45556.30740188608,3141.1282024104576,-524.2596263598382,1940.468108307472
BBB+,39065.83034941043,858.3300734994842,152.45826914039253,67324.2273764659,55867.0302379026,16648.697229046997,9301.49434397437,1409.9281798727616,17883.634947113478
BBB+,57120.11816160959,1274.4174983989121,633.4285334379126,98072.400288122,69173.91345288511,24265.196928024598,150.15971598015358,1404.3344422423665,31946.130818817765
BBB+,55760.30628805343,1525.5292807732596,459.94204820436335,96406.64243471473,64456.56855410862,28514.0263037084,4213.969392772089,1674.3671997616505,26144.158882002503
BBB+,57816.24338738101,1299.4844097512814,726.9434489006326,33832.03186094046,4449.655533427962,21944.282925308366,1871.115809674408,4153.0078672081945,12253.121607003568
BBB+,35001.04649162758,805.3398310421436,813.7479877038337,63524.014031585066,54369.5409423725,17321.571246199954,12494.071105006866,2135.735314437799,10470.074101349832
BBB+,85213.23090695264,2678.3418793910237,2323.60335687771,81871.34908833308,26649.784612433454,35580.61692497374,0.1,1791.2366990610553,14524.472123827549
BBB,4045.3082129109293,-1053.5583814361144,-840.47055024777,11374.869511481666,6854.392879749137,5830.178920784301,2454.3422342313625,-325.37444399960106,7148.484395714539
BBB,10317.92458242704,592.1481708522953,-8.032916394096162,24067.765386578183,17162.159680866098,6526.874334271786,2078.2084682322657,29.260123107093833,9348.531926309402
BBB,10489.72328960296,-48.89858190301146,107.55244741661443,11720.037747454331,3936.4831898351176,5832.111156793953,2119.296723505875,-531.5484758681973,4897.835709309107
BBB,12838.872767268469,-490.5815332214455,-596.9504811728826,22133.35005545015,14566.954897449084,5990.229622875726,1212.9820012748628,144.97980797815933,3789.418304462565
BBB,3862.3411703890724,-347.49482172971625,-800.1948313457498,2209.558678685029,904.8644124920065,2795.6110293463917,2795.6110293463917,131.32546456660594,1465.4822063802476
BBB,8938.91857750135,367.47735299776684,-120.74988331683562,17616.158781404018,12700.052361950276,4319.315039862918,2556.504803971683,215.88816934675378,10821.257149562045
BBB,6465.04556189662,-353.34088136463913,-718.2207457129801,8455.801283288143,6080.992087666358,3167.110202978324,3167.110202978324,165.8659891608932,2796.6063312136966
BBB,9483.084006614345,619.8901400552732,320.97068154577687,10132.07768759636,4155.124546357037,4669.310751855274,1713.613304951424,-67.81257502682395,4999.477315059126
BBB,5478.645512522262,372.19187729758323,-146.8360010878074,2732.602739519627,1972.3152234086701,816.0917541544388,816.0917541544388,321.5358953329414,6508.564962850696
BBB,10727.916810473042,1203.906677590412,517.4125202660974,14282.500665789765,10519.133124387923,2375.0286662651215,959.5578041566266,156.3921390985197,7660.727495065751
BBB-,15017.226579695194,458.5495160121985,336.9234764351531,8179.133929234754,3323.6200151500607,3876.0982271925986,511.31024287565594,158.88814004326787,346.6403345256517
BBB-,9485.25409422342,749.0982741141302,639.6604699835518,7469.388261082772,6294.6221986589635,1395.9269017411198,287.8908864497094,230.21551059888975,5193.747389127215
BBB-,13662.006085393738,738.4751344134916,490.7537027460911,9828.360967988101,6633.181952369897,2444.8706312127506,501.98642190798853,350.7950828618507,4080.339970527512
BBB-,16191.05109533791,12.866176431300289,19.299264646950434,10343.229105318642,3775.837068213685,4999.5769171084075,149.48150726778744,110.0674008190375,2049.039794338256
BBB-,9630.368281567022,415.0839784641546,131.93335267561372,7454.926053766577,6200.630636155378,1360.6264507482651,561.2180390355301,205.89500884768137,4705.419851871756
BBB-,14729.648018268079,922.7763089345348,472.969637520569,7394.360287648761,3081.81434415879,3213.2744159561635,678.8685950836906,404.7748930783532,1578.6911162507406
BBB-,14005.85895977795,402.73615060803274,185.88337192087332,7717.5941347024045,3179.028669168324,3476.710870555882,652.648616309916,167.0663893669526,2076.7152809708227
BBB-,9993.14753609525,448.7533692684636,135.58196049172818,4702.328502298649,2565.372142741228,2084.412811015392,357.27147990606085,312.64140673520296,2149.300225986592
BBB-,11093.215546798729,133.08720234308237,-1.7529999048798572,8147.393948835211,4585.90437257791,3626.617590862439,301.7097921941644,247.6268785209235,2029.7096757051263
BBB-,11659.053898865028,563.4404595912497,314.5833427823199,6782.011372522491,4776.32957385952,1592.5291631131172,342.99820660492117,423.00878363699206,3149.4848242896974
BB+,18607.46865080906,-473.07453986959547,-146.52926829964542,20539.212003972287,9088.25935588351,8431.254174422998,148.77609834459574,217.33943038899338,-761.2269047484779
BB+,14005.730133426803,-2448.310166733555,-605.8590624926653,23273.35981304686,14939.983722238325,6623.683287132758,134.60170529002096,255.84624988336122,8644.315740296577
BB+,12884.851559461089,1194.4815978938618,1640.9962115569128,17856.58476240797,14400.148185074353,3066.8584027247302,166.32108643631162,987.4767038413952,12030.335347254531
BB+,17457.097134458552,1015.3070807276872,-435.9881449153846,19844.30323454301,13591.43659281138,4622.4993426104065,239.74782551372883,2087.6910914055693,1383.657660665308
BB+,9102.260736789325,-1383.0901401043234,-478.0555795755092,22220.74303727405,18180.708736825094,4580.46015945829,156.12695955558726,-312.98683232517874,16831.72812752664
BB+,11098.562709523267,-1882.9380950409372,-1156.742365568962,15197.546424152235,8468.79858336927,5018.614221376347,171.30230068818102,694.9378152164145,10399.832587921297
BB+,17201.247272208002,-829.7348797047649,458.2897128636439,17406.168670339415,5548.062467201838,7895.984345528133,175.26403394159644,-502.50886570291414,4484.391966991105
BB+,17217.83731971754,-2531.7020444887876,-1592.7629418255694,19617.7589140486,6441.221296404186,8292.928085076324,243.5863525850096,1114.709932330304,6361.18133038047
BB+,9465.390767103918,-4732.695383551959,-2018.0220162176504,14799.275089194676,7425.675010252509,6962.345056904074,157.4060015483684,738.8046432469647,1786.0983309820099
BB+,12935.866372267192,784.6961596018539,1177.044239402781,9948.421384337678,6863.0155653399615,1821.7057523382464,134.45959674123054,1793.235514738014,6771.396053489328
BB,2938.823452545434,-321.0686112479241,-144.91214324802638,4185.68959701543,2015.611330395141,2995.745574910594,216.94615130380606,98.3257418923607,1672.359759031163
BB,11351.195842274403,199.96223301207755,133.99441338338892,9094.0361044756,4088.9076867734084,3763.606757217559,386.0109492900999,185.8918530862544,1353.1225734070777
BB,10117.008078789375,483.64009023440906,495.1103123041793,7876.166678853442,5333.602477864166,1468.3333821811223,273.95897886277896,638.4795240304159,2730.656670466912
BB,13095.058641603591,-82.00990337384894,-347.3230840237361,8130.083528077723,1133.9641862959852,5018.250765598892,191.0484305107618,-100.96718169423065,294.2312083921597
BB,10326.528964068897,413.34168606063406,406.3054213525608,11178.009741948958,6938.320864427553,3193.3233987135127,205.6266383697517,437.17941145815666,4191.66692795408
BB,12450.590070101327,123.82865281740033,185.7429792261005,12480.629710846519,8618.661709725762,2222.6174909840156,0.1,196.33961233628918,3890.228647187524
BB,10003.552454220986,345.38995993510093,452.39318801811737,4769.363914089832,947.7432651407521,2623.40769112597,280.57613975899955,19.278151255838225,497.4888378932071
BB,4535.345202614641,42.32519230224587,63.4877884533688,1087.6738861425215,644.5314199665108,573.1766680384553,464.8292349429506,283.1843532858811,775.9690909760413
BB,4641.740589374613,141.92468312220484,212.88702468330726,5042.131555165494,4322.9006856062715,1540.1280549557346,406.4113085482721,912.9613312848519,926.7029040394034
BB,3000.3600886700374,-44.79114340196426,-86.66258593088821,8204.618256525137,7088.852547535913,2206.871409067938,179.28682041538002,396.4584168794227,3781.3877847351814
BB-,2419.9638245445644,-16.733033701403286,-93.62849865192425,3058.7456819742647,2391.1666712121933,677.1975157541478,105.48784282578346,-30.10343108971321,1564.9080945190915
BB-,5135.384095977689,50.416713344801515,3.4871257955797077,3869.878845919431,1949.2106485732913,1350.4648332088886,135.44085427615425,12.32938096572309,928.2219096737614
BB-,4572.900232676705,217.20099760202552,132.61334572101669,3520.37662699982,2441.4706279357383,676.4422865265796,288.0633555842318,256.22795779897115,1346.7485825987123
BB-,5618.458333290035,-16.595066611663512,2.08898237837073,3357.8460873459035,709.5110805321694,1856.8968660835294,0.1,115.10791459434407,646.5635065550695
BB-,5035.80861315776,68.77039421955897,-29.447655613747916,4767.932670608814,3174.6620643001975,1122.4561001501404,461.0465901925634,209.39091635192966,1880.2647806126806
BB-,4420.089811581636,240.88830163881084,57.37828206861459,2030.9224672432665,670.2947568857107,846.063704964632,484.5922041020267,117.75759275218334,321.91164230297306
BB-,1019.5994037801984,-154.0348974397,-336.98124984802456,1607.671255563485,1287.789755761586,570.0562594949495,0.1,80.07112209080248,779.4985651657439
BB-,1696.2325065621358,146.53759510043852,47.37866923929236,1191.8973184598285,831.6582143200981,442.20350553445337,189.82827438294748,-7.17273502227556,826.421984936431
BB-,2892.354387849094,-19.138704309021833,-40.15249448009152,2818.5940565891037,1547.4904620633185,1241.2095201334114,151.53052154858247,-143.799415444155,692.1557533971463
BB-,1980.7129094496158,-59.715181942200445,-174.64383974113795,4023.1960491677946,3614.0811318173032,777.7717066825167,481.8581255743631,157.99632236878523,1841.0800173350817
B+,2319.130142163327,-222.5704677619625,-292.6043440357057,4354.661776123456,3340.3736981136444,2230.7718327703737,1945.947053514135,-862.4058503798117,1157.3645151725373
B+,14770.38920342206,592.4646509716639,166.48967787705934,11161.627234236179,4772.688115252386,4363.917956360309,0.1,-165.2586761021896,2248.793993733799
B+,12813.782454594442,719.1120728226625,170.75891674447485,9758.47275538592,6784.389824203753,1373.8675750400062,163.8401187065386,100.05874900021723,2911.3085523363798
B+,10745.392745363686,425.55759893081506,118.47868591515616,4359.492029892433,1187.9423420499138,1565.203255961409,1565.203255961409,-839.6594582659937,1941.9316217943413
B+,13576.76654881859,336.2426046587421,57.48513949674736,14400.287975653728,10040.14219999007,2914.1076777090493,1089.9169533757245,-65.76356640187115,3753.9172294504274
B+,16621.5267988945,575.3492929835675,30.009260466824983,16249.388345434294,11687.757761546072,2455.56078224154,0.1,766.9817252861859,3543.3192510053286
B+,1305.0204943139015,-21.191983506000838,-129.65658015731287,1048.8180607333788,1793.5514393349767,641.3715101721141,0.1,117.69095677573716,447.01905431302225
B+,1055.232961267141,119.01299660781694,-67.32073684600161,4148.5607606830945,4476.258174317618,1276.7105224942852,1077.9662158481274,-557.2273144336601,1935.894012372297
B+,7347.317900813495,279.59232992639363,56.477345657444424,6431.688170639268,2638.939635286622,3605.2401053763515,353.1118671644838,-1050.7504242664704,1019.3041901504137
B+,10300.497422064193,722.3498211532581,82.41059597629986,2832.686396552964,324.3424670967852,1387.8424834256555,381.435567350441,835.2697851204756,738.8157970468922
B,5099.319742445634,-593.413570185937,-1074.575906409977,5735.609778160998,4274.551833425065,1569.3902169933301,212.97925647810266,-133.19282640967452,3338.9647428020885
B,7248.752721897888,-469.4262318197351,-1073.6947822947707,10359.701277999444,7046.842198736397,2680.708108969009,246.3932060939331,-86.2754198341942,4855.329754100575
B,6829.093135486084,-136.80534150060845,-249.4595850382059,8689.84020921063,6693.855843656781,1581.608845906529,171.7294885688106,61.14154439607872,5812.32052478184
B,9609.960373121106,16.480052761503032,-430.77153613347747,9277.439451956961,4995.528670337867,2563.2287026627887,170.4211996876102,181.36534780467815,1669.0218412933282
B,5035.998150813496,-263.3915520662939,-100.12865521891149,2595.8232241004025,1889.3597245298984,806.0963192084594,88.78338543818367,255.75447399181513,2601.5996205071933
B,9149.543990332337,-184.59779990223166,-319.4700122154015,8550.26817159083,3609.215454223158,3144.530747695354,38.94962478378173,-28.991333641411558,3058.168050833768
B,8444.363812848896,-206.8787814399791,-10.617850802958174,8180.110863659654,4215.014840597594,2875.0464955495154,156.2038005907648,-2.9374827180300827,2662.4168572886547
B,6693.435610253699,135.18397249409867,5.919575360379099,3948.49031098099,1826.9283614810756,1694.469180810728,144.72166043713565,70.65200302136016,1186.0916924653611
B,5875.456006392184,-515.4768560954744,-1653.5186073285527,7008.796880261515,4518.57428786569,2268.9716130707457,252.50245120623208,-120.50380961512272,2192.834543328402
B,6728.089833306463,145.31142727586155,135.91276532135066,5856.0019130316,3740.8490622520894,1686.3545959683756,233.24722898599254,60.26132350086758,3992.8235134388883
B-,3284.2267333518457,178.80011443234014,15.096327197789087,3203.524658646674,2281.078932644012,1101.7658972631236,168.30766256888006,38.43756684666364,1250.6333398148406
B-,6128.450115983353,384.78043595581323,51.46085654455204,3323.303220838561,2212.212174608383,1005.2359290940822,256.0147384993367,71.62323186386156,830.9514450817385
B-,5752.926569702712,323.39620229335463,42.15911244833677,3157.7426474096915,2434.3777997391894,537.9157064463091,196.0443622390958,60.90618683900494,1124.5870045334293
B-,5226.412458088245,130.90824503495733,23.949538028524238,2981.3134431460994,1151.9979576925998,1398.7552698751415,93.01506799160104,46.53168235253585,649.9469658503594
B-,6536.523899051372,326.9735009162277,46.22730483364174,3589.7522038640473,2805.5596034274,734.3733333890201,239.94054659874928,53.74729027735403,1486.3497148848362
B-,4935.807992877207,201.2231967701412,18.05628501574975,2778.6477864217695,1463.7657403031835,928.8464856980634,260.6897514789306,54.256754793380864,504.012642184682
B-,2805.8711166755447,323.37473644019275,51.49086242478514,3103.621252197127,2770.2109360752092,626.2924888758571,295.63945702963895,46.59177858940848,1808.6488048984904
B-,2964.573721860559,236.83368850957882,25.862785033475625,2637.2616929607984,1806.8986391575713,726.5239113605819,187.66040331472493,64.90924584627926,921.0545653894891
B-,4295.353037186896,264.6155891951946,36.47373385880587,3218.6283578972084,2180.2642433414035,1129.5755853669402,175.67421420238367,70.21485836662015,828.1071976589606
B-,4377.9302684637605,151.3648848925095,26.2225592497731,3652.013682434383,3304.0885473776,673.5337319376877,97.47364828958003,36.53302709464753,1670.2821045838946
CCC+,1531.7842075714655,-168.30553217814207,-957.9598247510954,2820.011692723141,2077.763413774678,679.014605416804,636.3188096324425,-283.69913303039954,1806.6691989276476
CCC+,1826.1150026891414,-119.70801231715075,-708.4176530265123,2949.236633772019,2355.9256830828845,498.70045525035835,498.70045525035835,-290.606012340833,1998.8430853870686
CCC+,1717.4315834965137,14.441406467663114,-479.505571843507,2821.722371688137,2412.155213515666,547.1252764039002,547.1252764039002,-79.93386962342163,1729.3509627152876
CCC+,1220.2445954773316,-183.8076245682847,-754.317275091929,2383.471469751408,1907.0073458959018,384.1420885618047,384.1420885618047,-346.6487795853589,1617.345990129095
CCC+,1168.2476281144245,-370.4570494085897,-891.9045677664046,2570.780237281595,1935.8797769911762,603.0158609950759,603.0158609950759,-362.4768662086504,1870.931330983148
CCC+,1654.9209585353994,-44.59700981282282,-393.250270853184,2362.609537736614,1605.0261323147815,541.0774944316679,541.0774944316679,-90.9279607384567,1504.207404333355
CCC+,1882.208659468231,-164.69924688104078,-794.1527490434531,2756.7065132467133,2016.8718902355538,430.01653459247365,430.01653459247365,-116.9923179757364,1497.7445812955089
CCC+,1980.058299817873,-37.356658415187525,-274.096055235567,2871.706028756992,2048.5125593709918,788.884449364024,719.2478849855393,-80.01935492083626,1836.7059659173815
CCC+,1269.0631965648615,-320.9462449280389,-723.2328171153886,2797.6719981013416,2453.7716830580266,531.6423826931527,531.6423826931527,-314.25585310054,1988.2201280170912
CCC+,1975.7849761544016,52.19293438176868,-314.6544163037901,2834.4709841247964,2208.6098247904492,540.095475596991,540.095475596991,-100.21465972822524,2037.4714550552449
CCC,1556.9433000962654,-517.2147712306962,-135.25336008366463,2305.5641318612543,2002.1283625645337,461.8029372488884,461.8029372488884,-565.1102663691007,1597.2197123322978
CCC,1630.682682794214,-815.341341397107,-478.77714913917754,2620.651055148045,2188.9259603346186,508.6438595912043,508.6438595912043,-622.2259107710678,1511.7475026829984
CCC,1408.6081547288961,-704.3040773644481,-720.1696249945827,2782.555271955799,2392.2006379287673,513.254923248619,513.254923248619,-843.4132171618423,1832.9642417037533
CCC,1629.7446493628854,-498.24056543196656,-658.1293489541697,2687.158010992506,2267.1000325987147,530.1911830902671,530.1911830902671,-544.7110952313913,1815.4770275145447
CCC,1133.728799404854,-566.864399702427,-846.3301980825826,2416.787274863117,2131.1667236699604,447.3922992404333,447.3922992404333,-876.0565929853904,1745.5027293025369
CCC,1758.657625561316,-601.4518705592474,-439.8551342461878,2535.5388249206894,2204.6773723177625,478.96249533974094,478.96249533974094,-371.90904405594836,1251.9770848001185
CCC,1278.7276622775685,-639.3638311387842,-677.544673438324,2168.476487819066,1899.4054662001372,391.73434178787494,391.73434178787494,-638.8289597828365,1291.2515381796584
CCC,1522.0215856069883,-736.6813461395001,-663.6855340260931,2523.049380343948,2118.687630235169,524.4081647386406,524.4081647386406,-701.615665811201,1566.4164635218087
